step,train_loss,val_loss
0,5.553477,5.553991
1000,2.223789,2.173619
2000,1.932190,1.918158
3000,1.787774,1.775381
4000,1.676688,1.672940
5000,1.622923,1.619041
6000,1.579578,1.582878
7000,1.572373,1.558736
8000,1.540801,1.542268
9000,1.529242,1.520822
10000,1.510082,1.500934
11000,1.500374,1.491149
12000,1.484867,1.480953
13000,1.465757,1.466294
14000,1.455645,1.456669
15000,1.447980,1.449698
16000,1.439906,1.440490
17000,1.439268,1.433768
18000,1.426156,1.426275
19000,1.423708,1.419224
20000,1.412836,1.414511
21000,1.409383,1.409704
22000,1.407753,1.406318
23000,1.395060,1.401924
24000,1.398238,1.400321
