step,train_loss,val_bpb
200,8.490111,2.245865
400,6.913043,1.981496
600,6.293672,1.872753
800,5.982965,1.809255
1000,5.784352,1.755057
1200,5.618489,1.715462
1400,5.493372,1.677576
1600,5.390091,1.654000
1800,5.310670,1.633040
2000,5.221635,1.612969
2200,5.189403,1.596144
2400,5.139666,1.582192
2600,5.078105,1.567960
2800,5.047376,1.556469
3000,5.006349,1.545191
3200,4.964061,1.532882
3400,4.922934,1.523269
3600,4.898864,1.514673
3800,4.862601,1.503698
4000,4.839396,1.495919
4200,4.804090,1.487501
4400,4.785855,1.480472
4600,4.759657,1.471796
4800,4.761807,1.466229
5000,4.707634,1.456774
5200,4.690867,1.451491
5400,4.670231,1.447172
5600,4.635016,1.441368
5800,4.630928,1.436070
6000,4.617548,1.431099
6200,4.598313,1.427634
6400,4.590109,1.424640
6600,4.567047,1.419830
6800,4.566059,1.417679
7000,4.565914,1.415083
7200,4.552696,1.412747
7400,4.530982,1.410650
7600,4.515655,1.408786
7800,4.516627,1.406740
8000,4.521515,1.405400
