step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499040,0.499182,0.499773,0.499770,0.500046,0.500036,0.499551,0.499035,0.499902,0.499677,0.499847,0.499811,0.500066,0.500067,0.500412,0.499986,0.500014,0.499573,0.499750,0.499738,0.500074,0.500076,0.500737,0.500408,0.499905,0.499739,0.499837,0.499822,0.500134,0.500137,0.500576,0.500320,0.500027,0.499917,0.499934,0.499926,0.500033,0.500036,0.500462,0.500270,0.500032,0.499986,0.499907,0.499881,0.500000,0.499992,0.500315,0.500172
400,0.495661,0.496653,0.497953,0.497977,0.498717,0.498542,0.502882,0.500028,0.501264,0.499845,0.499391,0.498855,0.500188,0.500164,0.505410,0.504067,0.501636,0.499688,0.499619,0.499385,0.500304,0.500297,0.505360,0.504276,0.501248,0.500343,0.500108,0.499971,0.500355,0.500359,0.502997,0.501920,0.500421,0.500269,0.499973,0.500017,0.500112,0.500100,0.501638,0.500982,0.500789,0.500518,0.499968,0.499923,0.500784,0.500747,0.501051,0.500660
600,0.490008,0.492806,0.492624,0.492787,0.492723,0.492429,0.505914,0.499521,0.504722,0.500940,0.498406,0.496372,0.500401,0.500234,0.512734,0.508884,0.504766,0.499829,0.498554,0.497513,0.500638,0.500506,0.511723,0.508708,0.502276,0.500387,0.500125,0.499889,0.500997,0.500971,0.505677,0.503498,0.500947,0.500756,0.499940,0.500080,0.500439,0.500397,0.502609,0.501509,0.500834,0.500743,0.499988,0.499951,0.501912,0.501865,0.501556,0.500980
800,0.481963,0.487612,0.486187,0.486655,0.483159,0.482872,0.507188,0.497068,0.510740,0.502626,0.494778,0.490256,0.499978,0.499512,0.519153,0.510258,0.509191,0.499339,0.496844,0.495046,0.500911,0.500420,0.516485,0.510942,0.503868,0.500504,0.499310,0.498950,0.501702,0.501531,0.507398,0.504332,0.501571,0.501118,0.499827,0.500080,0.501016,0.500887,0.503076,0.501748,0.500266,0.500539,0.499946,0.499978,0.502681,0.502598,0.501760,0.501115
