step,train_loss,val_loss
0,5.571605,5.580694
1000,2.276170,2.229181
2000,1.843115,1.836892
3000,1.692407,1.665452
4000,1.593369,1.588118
5000,1.567655,1.561951
6000,1.541946,1.543254
7000,1.532698,1.537142
8000,1.526400,1.525508
9000,1.514026,1.514998
10000,1.505210,1.506125
11000,1.487733,1.489769
12000,1.475985,1.476721
13000,1.465696,1.466828
14000,1.455998,1.456761
15000,1.449002,1.445951
16000,1.438235,1.439810
17000,1.426421,1.431849
18000,1.422906,1.424828
19000,1.420570,1.418389
20000,1.411104,1.414604
21000,1.404680,1.406429
22000,1.402129,1.402663
23000,1.402469,1.398035
24000,1.397121,1.394839
25000,1.385795,1.389319
26000,1.389071,1.386377
27000,1.381861,1.381247
28000,1.372765,1.376434
29000,1.378447,1.374230
30000,1.369834,1.372683
31000,1.367950,1.368657
32000,1.362803,1.365827
33000,1.361534,1.363108
34000,1.363593,1.361321
35000,1.357847,1.359003
36000,1.351942,1.355847
37000,1.352048,1.352764
38000,1.344367,1.351435
39000,1.347316,1.350676
40000,1.350665,1.346985
41000,1.348453,1.344913
42000,1.337879,1.343756
43000,1.334981,1.340463
44000,1.337603,1.339797
45000,1.334222,1.336253
46000,1.334192,1.335412
47000,1.328809,1.334145
48000,1.330179,1.331165
49000,1.333946,1.329870
50000,1.329596,1.330738
51000,1.327984,1.328005
52000,1.333541,1.325864
53000,1.324524,1.325520
54000,1.324705,1.323650
55000,1.318996,1.321636
56000,1.313891,1.321158
57000,1.313337,1.318744
58000,1.313625,1.317806
59000,1.315422,1.316414
60000,1.309095,1.316002
61000,1.318473,1.314604
62000,1.308906,1.312268
63000,1.309072,1.311299
64000,1.310945,1.311229
65000,1.307340,1.308540
66000,1.304815,1.307663
67000,1.297471,1.306776
68000,1.299927,1.305910
69000,1.305134,1.305333
70000,1.299782,1.302984
71000,1.294113,1.303989
72000,1.292634,1.301438
73000,1.299210,1.299514
74000,1.296942,1.299620
75000,1.294025,1.298048
76000,1.297447,1.296871
77000,1.293238,1.295902
78000,1.299901,1.294567
79000,1.287533,1.294958
80000,1.294423,1.292906
81000,1.290751,1.292740
82000,1.292905,1.291984
83000,1.287334,1.290735
84000,1.287333,1.290846
85000,1.287768,1.289774
86000,1.286091,1.288606
87000,1.286880,1.288674
88000,1.283751,1.287768
89000,1.292816,1.286971
90000,1.284407,1.286760
91000,1.279992,1.286167
92000,1.280463,1.285388
93000,1.281134,1.285056
94000,1.282993,1.284786
95000,1.281840,1.284619
96000,1.288067,1.283732
97000,1.286464,1.283658
98000,1.276579,1.282585
99000,1.276180,1.283156
