step,train_loss,val_bpb
500,7.038449,2.006777
1000,5.884227,1.756774
1500,5.362342,1.613097
2000,5.011833,1.518022
2500,4.766101,1.446135
3000,4.573258,1.391408
3500,4.443485,1.355724
4000,4.365991,1.329878
4500,4.292345,1.309771
5000,4.246524,1.294715
5500,4.210341,1.281514
6000,4.153786,1.269484
6500,4.123503,1.259812
7000,4.081189,1.251148
7500,4.053912,1.242723
8000,4.018547,1.236387
8500,3.990426,1.229036
9000,3.981830,1.223399
9500,3.944092,1.217805
10000,3.929658,1.212546
10500,3.938213,1.207935
11000,3.881962,1.203990
11500,3.871197,1.200304
12000,3.864743,1.196756
12500,3.841628,1.193526
13000,3.826537,1.190916
13500,3.823825,1.188763
14000,3.803715,1.186650
14500,3.788339,1.185149
15000,3.793406,1.183603
15500,3.783405,1.182667
16000,3.778372,1.181991
