step,train_loss,val_bpb
200,8.557519,2.259653
400,6.972314,1.997716
600,6.359229,1.893383
800,6.060681,1.836239
1000,5.880881,1.786903
1200,5.728501,1.750203
1400,5.618445,1.717753
1600,5.522629,1.694584
1800,5.449916,1.677232
2000,5.367784,1.657693
2200,5.339072,1.641644
2400,5.293688,1.627699
2600,5.230213,1.615272
2800,5.199607,1.602197
3000,5.161166,1.590405
3200,5.117113,1.579056
3400,5.079521,1.570410
3600,5.052697,1.562495
3800,5.015534,1.551354
4000,4.990049,1.542706
