step,train_loss,val_bpb
200,8.962367,2.445483
400,7.783433,2.311951
600,7.427480,2.241107
800,7.210899,2.184704
1000,7.038575,2.126840
1200,6.900758,2.087370
1400,6.769056,2.051659
1600,6.636838,2.021314
1800,6.566060,1.999747
2000,6.507155,1.985200
2200,6.448376,1.974268
2400,6.412366,1.959924
2600,6.387106,1.948802
2800,6.348197,1.939774
3000,6.316793,1.931030
3200,6.295308,1.925582
3400,6.254003,1.917258
3600,6.253339,1.915407
3800,6.228710,1.907831
4000,6.195755,1.899094
4200,6.191797,1.895292
4400,6.182297,1.892128
4600,6.164978,1.885682
4800,6.168171,1.882968
5000,6.143867,1.878065
5200,6.111951,1.873560
5400,6.093010,1.870629
5600,6.108370,1.867763
5800,6.089067,1.864962
6000,6.082738,1.862105
6200,6.069995,1.861053
6400,6.061488,1.857645
6600,6.065767,1.855020
6800,6.052869,1.854815
7000,6.051372,1.853224
7200,6.048775,1.853056
7400,6.048997,1.851646
7600,6.032863,1.849712
7800,6.033301,1.849511
8000,6.025515,1.848260
