step,train_loss,val_bpb
200,8.402974,2.200544
400,6.652073,1.908811
600,5.954618,1.781440
800,5.608499,1.703319
1000,5.379950,1.648920
1200,5.212009,1.608433
1400,5.083536,1.572509
1600,4.982697,1.539285
1800,4.862443,1.507592
2000,4.753460,1.477334
2200,4.665807,1.452083
2400,4.597967,1.433864
2600,4.532550,1.418301
2800,4.485974,1.405118
3000,4.453615,1.394606
3200,4.434840,1.385861
3400,4.402258,1.379449
3600,4.375299,1.373844
3800,4.377766,1.369591
4000,4.361217,1.366624
4096,4.350697,1.365323
