step,train_loss,val_loss
0,5.644238,5.658334
1000,1.873477,1.844722
2000,1.721621,1.713031
3000,1.670061,1.663754
4000,1.634985,1.633221
5000,1.615831,1.612346
6000,1.600005,1.592943
7000,1.583111,1.581879
8000,1.570633,1.571290
9000,1.558962,1.556388
10000,1.553411,1.550626
11000,1.540291,1.539548
12000,1.528887,1.527312
13000,1.518767,1.519650
14000,1.507207,1.510760
15000,1.503816,1.504666
16000,1.498062,1.500374
17000,1.492282,1.493360
18000,1.489142,1.490867
19000,1.487785,1.484153
20000,1.483697,1.480825
21000,1.475316,1.477168
22000,1.472002,1.472687
23000,1.469290,1.471743
24000,1.467417,1.467683
25000,1.462564,1.465004
26000,1.461259,1.461326
27000,1.457372,1.460346
28000,1.456584,1.458341
29000,1.455467,1.453581
30000,1.454566,1.452912
31000,1.450670,1.449178
32000,1.447317,1.449564
33000,1.445432,1.448776
34000,1.441879,1.444941
35000,1.440448,1.442601
36000,1.438226,1.442523
37000,1.441018,1.441517
38000,1.435542,1.437922
39000,1.428842,1.437934
40000,1.432478,1.432874
41000,1.432843,1.434687
42000,1.431786,1.432794
43000,1.430777,1.431568
44000,1.431394,1.429177
45000,1.426318,1.428510
46000,1.424691,1.427341
47000,1.421145,1.426489
48000,1.422684,1.424758
49000,1.422831,1.422635
50000,1.421978,1.420807
51000,1.417195,1.422701
52000,1.422323,1.419833
53000,1.420003,1.418136
54000,1.415557,1.416970
55000,1.411311,1.415683
56000,1.411725,1.414565
57000,1.407084,1.413114
58000,1.408383,1.411821
59000,1.406178,1.411678
60000,1.411081,1.410006
61000,1.405440,1.410394
62000,1.405414,1.409740
63000,1.399959,1.407380
64000,1.401244,1.407229
65000,1.406754,1.405823
66000,1.404748,1.405054
67000,1.399331,1.404108
68000,1.399918,1.401986
69000,1.400905,1.402082
70000,1.399033,1.401310
71000,1.402968,1.400928
72000,1.394160,1.398149
73000,1.397482,1.398088
74000,1.398108,1.398572
75000,1.396678,1.396922
76000,1.396336,1.396019
77000,1.392249,1.395752
78000,1.390736,1.394625
79000,1.389780,1.394319
80000,1.392571,1.393633
81000,1.390921,1.392594
82000,1.391252,1.392424
83000,1.391713,1.391786
84000,1.385516,1.391225
85000,1.388720,1.390560
86000,1.390620,1.390189
87000,1.387059,1.389040
88000,1.385277,1.389286
89000,1.385638,1.388181
90000,1.383537,1.387847
91000,1.386923,1.387968
92000,1.383445,1.387091
93000,1.379732,1.386997
94000,1.384206,1.386602
95000,1.379615,1.386584
96000,1.380883,1.386904
97000,1.385281,1.386432
98000,1.382972,1.385616
99000,1.380275,1.385784
