step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498824,0.499135,0.497589,0.497589,0.498243,0.497831,0.497695,0.497358,0.501776,0.500902,0.499244,0.499252,0.501063,0.500614,0.499658,0.498515,0.501991,0.501210,0.498958,0.498930,0.499734,0.499483,0.501057,0.499659,0.500773,0.500310,0.499982,0.499982,0.501043,0.500887,0.502171,0.501340,0.501253,0.500985,0.499407,0.499393,0.500082,0.499954,0.502524,0.502061,0.500109,0.500218,0.500035,0.500052,0.500565,0.500534,0.502873,0.502616
400,0.495057,0.496979,0.490319,0.490429,0.491162,0.490334,0.493462,0.491676,0.511214,0.507918,0.492178,0.492047,0.499603,0.496736,0.498872,0.494667,0.511238,0.508015,0.492681,0.492475,0.495798,0.494520,0.497796,0.493803,0.506206,0.502130,0.495617,0.495665,0.504362,0.502656,0.502836,0.498309,0.507925,0.504268,0.495507,0.495453,0.498986,0.498229,0.504352,0.500584,0.500227,0.499660,0.499499,0.499605,0.503049,0.502586,0.508550,0.506160
600,0.489227,0.494583,0.476460,0.477186,0.478081,0.476789,0.490669,0.485857,0.526233,0.517431,0.480577,0.479771,0.500185,0.492156,0.498668,0.489064,0.527088,0.517746,0.481615,0.480484,0.488980,0.485697,0.492222,0.483502,0.516384,0.503818,0.487509,0.487533,0.509893,0.505269,0.502214,0.491610,0.519981,0.508780,0.488761,0.488288,0.497787,0.495821,0.506160,0.495839,0.503278,0.499779,0.496692,0.496930,0.507439,0.506071,0.514399,0.506625
800,0.481015,0.490828,0.455836,0.457111,0.461200,0.458382,0.487593,0.478154,0.545045,0.524472,0.463039,0.461229,0.504579,0.486332,0.500048,0.482083,0.548246,0.526559,0.464875,0.462408,0.478921,0.471758,0.488570,0.470440,0.531663,0.502706,0.476754,0.476272,0.515170,0.505711,0.503703,0.482971,0.536526,0.513382,0.477436,0.476331,0.496325,0.492333,0.509604,0.490053,0.506970,0.499195,0.491196,0.491506,0.513742,0.510898,0.521714,0.506208
1000,0.475841,0.488471,0.434064,0.435732,0.451351,0.442108,0.486524,0.470070,0.564575,0.529303,0.447915,0.443090,0.513039,0.480695,0.506222,0.475556,0.571311,0.531372,0.450268,0.443619,0.472292,0.457530,0.491166,0.457408,0.549755,0.501188,0.464769,0.463291,0.520369,0.503818,0.510193,0.473886,0.557170,0.518351,0.464318,0.461332,0.494257,0.486936,0.517190,0.483330,0.513378,0.499014,0.485683,0.486026,0.518058,0.513275,0.528517,0.502372
1200,0.472122,0.486083,0.414129,0.415862,0.452937,0.429443,0.486800,0.462348,0.582586,0.530456,0.434871,0.426854,0.526217,0.475269,0.513034,0.469748,0.593510,0.531749,0.438104,0.426180,0.471544,0.443990,0.496765,0.447120,0.565251,0.494507,0.453544,0.451025,0.521793,0.496634,0.517341,0.466532,0.577554,0.520555,0.453446,0.448320,0.491435,0.479980,0.525221,0.477017,0.522554,0.500455,0.479571,0.480029,0.524585,0.516835,0.534970,0.498070
1400,0.470698,0.484633,0.395171,0.396480,0.466578,0.423575,0.487832,0.453855,0.599440,0.529442,0.425995,0.412872,0.542449,0.470973,0.521672,0.463609,0.613258,0.527540,0.430581,0.411100,0.478433,0.434486,0.506745,0.437491,0.583388,0.488818,0.444237,0.439920,0.520636,0.486975,0.529193,0.458901,0.597032,0.520095,0.443830,0.435828,0.486938,0.470671,0.536120,0.469674,0.533077,0.501729,0.473540,0.474115,0.528662,0.518018,0.541950,0.491610
1600,0.468858,0.482492,0.378493,0.378895,0.484617,0.418654,0.489050,0.444336,0.614294,0.526543,0.420100,0.401560,0.563038,0.468691,0.533837,0.457607,0.632512,0.523794,0.428025,0.398338,0.491146,0.426975,0.521151,0.429404,0.599712,0.482707,0.435027,0.428924,0.519533,0.475794,0.542476,0.450867,0.614757,0.517148,0.436093,0.424394,0.485174,0.463376,0.548584,0.462759,0.541105,0.500548,0.466553,0.467250,0.531155,0.517283,0.550601,0.484616
1800,0.467561,0.480007,0.364795,0.363439,0.505558,0.417395,0.491334,0.435416,0.626692,0.521699,0.416618,0.391244,0.585430,0.468106,0.546655,0.452653,0.649124,0.517745,0.429285,0.386655,0.505337,0.420939,0.536671,0.422668,0.617473,0.477317,0.426510,0.417978,0.518851,0.464633,0.556198,0.444086,0.633230,0.515734,0.430303,0.414053,0.484619,0.456549,0.562147,0.456194,0.549387,0.499291,0.460764,0.461227,0.532771,0.515191,0.559576,0.476742
