step,train_loss,val_loss
0,5.534569,5.523799
1000,2.291723,2.261501
2000,1.924578,1.906686
3000,1.729702,1.703128
4000,1.628067,1.631826
5000,1.596289,1.591067
6000,1.570136,1.562126
7000,1.534639,1.546063
8000,1.520621,1.529248
9000,1.514034,1.511710
10000,1.502976,1.497777
11000,1.482343,1.489946
12000,1.474150,1.478377
13000,1.476844,1.469318
14000,1.457717,1.459351
15000,1.455170,1.451985
16000,1.445127,1.443847
17000,1.441219,1.437655
18000,1.435215,1.429848
19000,1.412953,1.423428
20000,1.416305,1.418911
21000,1.418908,1.414926
22000,1.418240,1.410420
23000,1.404440,1.407599
24000,1.405206,1.404057
