step,train_loss,val_loss
0,5.524818,5.533702
1000,2.098353,2.039935
2000,1.891090,1.879388
3000,1.800247,1.791424
4000,1.722207,1.724983
5000,1.688978,1.694182
6000,1.663329,1.663372
7000,1.653412,1.648418
8000,1.638628,1.629934
9000,1.612976,1.610223
