step,train_loss,val_loss
0,5.512082,5.526091
1000,2.220161,2.144496
2000,1.811251,1.781430
3000,1.684686,1.676977
4000,1.628250,1.632797
5000,1.611389,1.612278
6000,1.595328,1.591172
7000,1.571612,1.574175
8000,1.562961,1.561519
9000,1.549533,1.554213
10000,1.530167,1.543151
