step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,tau_L0,tau_L1,tau_L2,tau_L3,tau_L4,tau_L5
14000,3.804330,1.182772,11.024625,16.438206,16.769096,16.785494,17.404648,18.794607,0.560861,0.838151,0.854977,0.855960,0.887594,0.958356,10.524113,18.521698,18.063042,17.816792,22.509583,22.753185,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
14500,3.785582,1.181405,10.793656,16.326212,16.667280,16.684944,17.308319,18.749414,0.548930,0.832398,0.849747,0.850804,0.882657,0.956005,10.336967,18.503267,18.044481,17.777523,22.570295,22.853895,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
15000,3.785181,1.178101,10.562722,16.229586,16.571861,16.593418,17.223061,18.702307,0.536981,0.827436,0.844831,0.846119,0.878278,0.953547,10.155123,18.487223,18.023510,17.737688,22.629807,22.943754,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
15500,3.770411,1.176208,10.356213,16.134056,16.469788,16.494509,17.138693,18.659359,0.526283,0.822520,0.839589,0.841040,0.873944,0.951311,9.997111,18.469376,18.008207,17.706518,22.693029,23.038874,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
16000,3.759256,1.173656,10.158839,16.034515,16.386528,16.409874,17.070440,18.611059,0.516081,0.817398,0.835309,0.836699,0.870440,0.948809,9.843824,18.454756,17.994715,17.673542,22.749889,23.136690,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
16500,3.749022,1.173333,9.985653,15.955196,16.305258,16.328468,16.988455,18.574352,0.507116,0.813310,0.831120,0.832516,0.866243,0.946884,9.711708,18.446011,17.989090,17.643822,22.803810,23.231699,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
17000,3.735915,1.171375,9.814338,15.872099,16.233671,16.247362,16.923878,18.538132,0.498249,0.809020,0.827438,0.828357,0.862920,0.944990,9.584323,18.433165,17.983541,17.616512,22.857664,23.321243,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
17500,3.715481,1.170127,9.649775,15.800165,16.159170,16.177290,16.855513,18.502895,0.489719,0.805307,0.823600,0.824758,0.859414,0.943151,9.467293,18.425648,17.972687,17.598972,22.915173,23.412752,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
18000,3.708520,1.167992,9.495255,15.724686,16.094292,16.108652,16.792652,18.470121,0.481708,0.801418,0.820246,0.821241,0.856182,0.941437,9.361992,18.414927,17.969858,17.579384,22.969053,23.499733,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
18500,3.700288,1.166097,9.358646,15.663706,16.027489,16.034710,16.740784,18.438622,0.474632,0.798271,0.816810,0.817450,0.853515,0.939779,9.261440,18.406887,17.967030,17.559837,23.024340,23.589146,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
19000,3.691488,1.164825,9.230137,15.595853,15.971872,15.977299,16.691040,18.406658,0.467971,0.794771,0.813943,0.814489,0.850953,0.938111,9.170223,18.404428,17.966370,17.543926,23.071308,23.670338,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
19500,3.695443,1.163980,9.110657,15.538033,15.912862,15.917239,16.633341,18.377392,0.461804,0.791789,0.810912,0.811401,0.847995,0.936583,9.089670,18.398335,17.971050,17.527401,23.127821,23.753801,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
20000,3.680983,1.161615,8.997872,15.487688,15.860501,15.867938,16.586563,18.354847,0.455953,0.789183,0.808213,0.808871,0.845591,0.935392,9.005380,18.397434,17.965860,17.515810,23.178551,23.829887,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
20500,3.675200,1.161051,8.894979,15.434578,15.809966,15.817920,16.542898,18.328218,0.450615,0.786450,0.805597,0.806307,0.843335,0.933997,8.933523,18.399147,17.969427,17.507189,23.230017,23.907127,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
21000,3.679028,1.159354,8.796834,15.384565,15.767238,15.768067,16.495071,18.302395,0.445562,0.783859,0.803397,0.803748,0.840878,0.932656,8.867356,18.395828,17.969246,17.495413,23.279541,23.991419,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
21500,3.650087,1.158235,8.710426,15.347107,15.726207,15.735716,16.465860,18.279621,0.441087,0.781926,0.801276,0.802078,0.839369,0.931451,8.809896,18.400127,17.979849,17.487167,23.323898,24.062071,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
22000,3.654808,1.157420,8.636966,15.305859,15.691656,15.691797,16.425213,18.261360,0.437303,0.779784,0.799482,0.799815,0.837281,0.930477,8.759405,18.400757,17.986364,17.482870,23.374039,24.135803,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
22500,3.638361,1.156277,8.564565,15.275949,15.657668,15.655173,16.397194,18.240362,0.433567,0.778223,0.797721,0.797931,0.835827,0.929378,8.712306,18.405195,18.000607,17.480637,23.420664,24.205864,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
23000,3.630137,1.155893,8.493114,15.239173,15.626562,15.625910,16.370546,18.226978,0.429879,0.776326,0.796126,0.796431,0.834463,0.928667,8.666353,18.408245,18.005827,17.483677,23.467422,24.278608,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
23500,3.617595,1.154055,8.435293,15.211463,15.595043,15.589507,16.340271,18.209591,0.426897,0.774891,0.794484,0.794560,0.832904,0.927746,8.625003,18.413647,18.015398,17.483719,23.520693,24.353460,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
24000,3.605827,1.153508,8.380142,15.192183,15.572170,15.564326,16.321028,18.198418,0.424057,0.773880,0.793312,0.793253,0.831908,0.927150,8.587695,18.419119,18.027948,17.485701,23.561474,24.416414,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
24500,3.614024,1.151722,8.332813,15.166975,15.551742,15.534466,16.301069,18.183844,0.421635,0.772566,0.792251,0.791718,0.830876,0.926372,8.558404,18.426403,18.048880,17.487038,23.607180,24.485531,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
25000,3.590641,1.150537,8.289165,15.147143,15.528313,15.515095,16.273943,18.174551,0.419406,0.771541,0.791038,0.790714,0.829479,0.925881,8.527967,18.432018,18.062714,17.491543,23.655540,24.551825,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
25500,3.589058,1.150169,8.253622,15.121859,15.510293,15.499238,16.260460,18.169538,0.417555,0.770224,0.790096,0.789901,0.828772,0.925596,8.494484,18.441227,18.071156,17.497444,23.698835,24.614641,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
26000,3.603505,1.149008,8.222844,15.108201,15.494422,15.477077,16.252314,18.159979,0.415968,0.769497,0.789269,0.788763,0.828347,0.925089,8.474136,18.447233,18.084345,17.498062,23.742796,24.676914,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
26500,3.571779,1.148351,8.187358,15.096521,15.483920,15.461388,16.240604,18.152485,0.414158,0.768886,0.788720,0.787953,0.827736,0.924682,8.450594,18.458538,18.098879,17.505381,23.780506,24.738075,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
27000,3.565764,1.147065,8.175543,15.089683,15.475507,15.450695,16.225910,18.144381,0.413578,0.768511,0.788269,0.787397,0.826976,0.924240,8.439874,18.467285,18.115509,17.514061,23.822319,24.796673,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
27500,3.576304,1.145725,8.149956,15.079922,15.464728,15.439248,16.216625,18.140358,0.412247,0.768001,0.787696,0.786808,0.826493,0.924021,8.424916,18.476263,18.134293,17.523987,23.864780,24.850878,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
28000,3.555827,1.145913,8.129252,15.073300,15.456521,15.431291,16.212805,18.136967,0.411189,0.767640,0.787280,0.786390,0.826282,0.923831,8.410324,18.486036,18.146708,17.535301,23.905081,24.905371,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
28500,3.543101,1.145042,8.115846,15.063641,15.452253,15.424211,16.205656,18.137791,0.410512,0.767137,0.787051,0.786019,0.825913,0.923856,8.401525,18.495493,18.165657,17.544434,23.945251,24.963013,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
29000,3.547664,1.144218,8.108516,15.062875,15.446168,15.417952,16.206654,18.137793,0.410138,0.767083,0.786731,0.785693,0.825957,0.923840,8.390981,18.505423,18.183422,17.555733,23.986917,25.015797,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
29500,3.533352,1.142442,8.093240,15.063389,15.450041,15.408623,16.206984,18.136751,0.409370,0.767099,0.786914,0.785208,0.825970,0.923769,8.383314,18.515501,18.202314,17.563240,24.024078,25.067888,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
30000,3.519687,1.143649,8.092934,15.064149,15.445240,15.406699,16.203655,18.136143,0.409383,0.767126,0.786660,0.785103,0.825801,0.923728,8.378042,18.527355,18.224833,17.576929,24.063908,25.118258,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
30500,3.527372,1.140519,8.091041,15.066590,15.446759,15.407179,16.203199,18.140974,0.409300,0.767238,0.786735,0.785126,0.825758,0.923955,8.371596,18.537746,18.241543,17.586870,24.100105,25.164001,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
31000,3.512758,1.140630,8.097041,15.067468,15.449486,15.404237,16.201204,18.144108,0.409639,0.767273,0.786860,0.784974,0.825643,0.924104,8.370051,18.547560,18.254978,17.600039,24.137096,25.211014,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
31500,3.510907,1.138897,8.095090,15.072509,15.448391,15.405502,16.207642,18.144030,0.409552,0.767520,0.786803,0.785037,0.825967,0.924093,8.364341,18.558348,18.271486,17.609495,24.171297,25.260916,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
32000,3.507414,1.138973,8.098132,15.076667,15.450925,15.408586,16.208529,18.147907,0.409723,0.767716,0.786911,0.785192,0.826010,0.924272,8.367144,18.570004,18.288973,17.622427,24.204054,25.302143,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
32500,3.497704,1.138944,8.100827,15.079958,15.455143,15.414327,16.209715,18.152853,0.409878,0.767878,0.787121,0.785482,0.826063,0.924516,8.368704,18.579420,18.309280,17.635696,24.236599,25.343744,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
33000,3.481260,1.138041,8.112772,15.087986,15.462585,15.416305,16.216824,18.155024,0.410491,0.768273,0.787502,0.785576,0.826425,0.924620,8.370925,18.589493,18.327560,17.648453,24.270714,25.382538,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
33500,3.470791,1.137523,8.120595,15.094430,15.467168,15.420323,16.222824,18.160334,0.410903,0.768594,0.787722,0.785775,0.826728,0.924882,8.376219,18.599483,18.343309,17.663298,24.300337,25.423632,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
34000,3.470648,1.136108,8.133859,15.103329,15.470901,15.420960,16.228886,18.164701,0.411598,0.769041,0.787916,0.785807,0.827032,0.925091,8.377295,18.609451,18.361723,17.675745,24.334421,25.462368,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
34500,3.463421,1.134920,8.142271,15.110756,15.480397,15.428903,16.239391,18.172855,0.412041,0.769415,0.788397,0.786205,0.827563,0.925505,8.382216,18.619255,18.381411,17.686853,24.360628,25.496651,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
35000,3.470460,1.135995,8.157880,15.117830,15.488985,15.432948,16.247250,18.175913,0.412867,0.769772,0.788833,0.786405,0.827966,0.925652,8.388052,18.628544,18.399734,17.699030,24.392296,25.532248,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
35500,3.461115,1.133630,8.170299,15.130647,15.495893,15.441610,16.252382,18.184639,0.413523,0.770419,0.789183,0.786849,0.828228,0.926095,8.392933,18.636305,18.416893,17.712040,24.419147,25.565626,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
36000,3.454859,1.133893,8.183116,15.136830,15.500856,15.445140,16.259388,18.192276,0.414198,0.770734,0.789429,0.787026,0.828574,0.926477,8.393522,18.646727,18.431795,17.723803,24.448290,25.598490,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
36500,3.467867,1.132580,8.196436,15.143557,15.508478,15.450871,16.264395,18.196781,0.414893,0.771069,0.789818,0.787319,0.828832,0.926703,8.398391,18.654924,18.447918,17.733219,24.475634,25.633562,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
37000,3.436834,1.131710,8.210731,15.154468,15.517299,15.461351,16.273800,18.202625,0.415645,0.771623,0.790259,0.787854,0.829307,0.926990,8.404474,18.663391,18.463711,17.747688,24.497602,25.660227,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
37500,3.448535,1.131849,8.227520,15.163521,15.525692,15.469864,16.277620,18.209631,0.416522,0.772074,0.790676,0.788284,0.829499,0.927343,8.414433,18.672953,18.477009,17.758511,24.521086,25.688961,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
38000,3.436990,1.131357,8.241032,15.173472,15.533087,15.474329,16.287647,18.215443,0.417208,0.772578,0.791052,0.788511,0.830005,0.927642,8.422159,18.680750,18.493755,17.770163,24.543663,25.715971,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
38500,3.427817,1.130300,8.252996,15.184649,15.540682,15.483394,16.292854,18.221239,0.417834,0.773145,0.791438,0.788971,0.830270,0.927937,8.428418,18.687910,18.506269,17.782349,24.566479,25.742167,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
39000,3.416024,1.130224,8.271267,15.192262,15.550060,15.489408,16.301188,18.227118,0.418777,0.773531,0.791918,0.789277,0.830696,0.928231,8.435775,18.695179,18.521217,17.793161,24.589369,25.767651,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
39500,3.415636,1.130316,8.284530,15.202442,15.556701,15.495418,16.309593,18.234632,0.419471,0.774049,0.792256,0.789582,0.831121,0.928613,8.442552,18.701626,18.535210,17.803467,24.609344,25.791811,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
40000,3.421551,1.130593,8.302106,15.210217,15.565257,15.499890,16.319551,18.240152,0.420394,0.774449,0.792693,0.789808,0.831629,0.928890,8.451280,18.709126,18.550415,17.812244,24.629543,25.814512,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
40500,3.401726,1.129151,8.317498,15.218705,15.573637,15.506454,16.323816,18.247213,0.421197,0.774876,0.793121,0.790145,0.831848,0.929252,8.458117,18.715353,18.563625,17.823160,24.650238,25.836258,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
41000,3.409006,1.129066,8.332211,15.228891,15.580725,15.514435,16.331562,18.254013,0.421953,0.775398,0.793477,0.790550,0.832242,0.929591,8.462486,18.721878,18.575407,17.832016,24.667967,25.856487,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
41500,3.424148,1.127892,8.346113,15.236574,15.587203,15.519859,16.338354,18.259258,0.422680,0.775786,0.793808,0.790827,0.832585,0.929859,8.470019,18.727362,18.586939,17.840656,24.686611,25.877464,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
42000,3.394562,1.128054,8.358455,15.244622,15.596568,15.526530,16.346228,18.263132,0.423323,0.776196,0.794288,0.791166,0.832987,0.930053,8.473454,18.734179,18.597363,17.849907,24.703243,25.897123,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
42500,3.391983,1.127660,8.375056,15.251678,15.604906,15.534121,16.353298,18.267727,0.424188,0.776554,0.794706,0.791555,0.833345,0.930282,8.482864,18.739815,18.607746,17.858694,24.718431,25.914497,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
43000,3.409517,1.127174,8.386793,15.260713,15.610948,15.539678,16.357843,18.272774,0.424794,0.777016,0.795009,0.791838,0.833574,0.930538,8.490207,18.745319,18.619101,17.866413,24.733561,25.931427,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
43500,3.388422,1.127707,8.402230,15.268397,15.616728,15.546916,16.365133,18.278603,0.425585,0.777402,0.795306,0.792205,0.833945,0.930835,8.497169,18.750248,18.628942,17.875441,24.748779,25.947462,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
44000,3.380344,1.127131,8.414872,15.275879,15.625408,15.554487,16.371925,18.284140,0.426244,0.777782,0.795749,0.792591,0.834293,0.931118,8.503695,18.755074,18.638430,17.883287,24.760939,25.964005,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
44500,3.390909,1.127317,8.427455,15.282988,15.629811,15.559017,16.379347,18.288670,0.426894,0.778143,0.795972,0.792823,0.834669,0.931347,8.509398,18.759567,18.648773,17.891148,24.777460,25.980482,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
45000,3.374539,1.127057,8.437823,15.292302,15.636944,15.563750,16.386560,18.294165,0.427435,0.778619,0.796338,0.793063,0.835037,0.931628,8.516302,18.764536,18.658743,17.897530,24.789940,25.994408,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
45500,3.368825,1.126653,8.451073,15.297333,15.642921,15.569749,16.391645,18.299492,0.428123,0.778876,0.796643,0.793369,0.835297,0.931900,8.522279,18.769659,18.667976,17.904943,24.803473,26.009157,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
46000,3.384538,1.126549,8.464359,15.307792,15.649456,15.574802,16.397358,18.304350,0.428813,0.779407,0.796975,0.793625,0.835588,0.932144,8.527735,18.773418,18.677509,17.912725,24.817373,26.022528,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
46500,3.371188,1.126785,8.477140,15.313829,15.656296,15.580474,16.403212,18.310081,0.429473,0.779718,0.797324,0.793916,0.835884,0.932435,8.532097,18.778181,18.685406,17.920349,24.830412,26.036222,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
47000,3.377848,1.126577,8.489409,15.320451,15.661551,15.586314,16.409132,18.313974,0.430113,0.780055,0.797595,0.794216,0.836188,0.932634,8.536232,18.783192,18.694902,17.926289,24.843309,26.052536,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
47500,3.371478,1.126918,8.499239,15.327157,15.668675,15.591864,16.416998,18.318361,0.430619,0.780395,0.797952,0.794500,0.836588,0.932854,8.542861,18.787954,18.704054,17.933258,24.854836,26.065538,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
48000,3.371119,1.126865,8.510295,15.334267,15.675637,15.598046,16.420633,18.323421,0.431197,0.780759,0.798306,0.794815,0.836772,0.933109,8.549512,18.792671,18.711813,17.939775,24.867943,26.078342,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000,0.50000000
