step,train_loss,val_loss
0,5.829942,5.815733
1000,1.946289,1.921670
2000,1.816904,1.808643
3000,1.760115,1.758640
4000,1.730471,1.722823
5000,1.706247,1.699352
6000,1.671853,1.675948
7000,1.650578,1.649477
8000,1.636056,1.636176
9000,1.628547,1.623365
10000,1.613102,1.612781
11000,1.605040,1.601482
12000,1.591933,1.592275
13000,1.585651,1.586841
14000,1.578160,1.578899
15000,1.574527,1.573021
16000,1.568841,1.563593
17000,1.563236,1.562331
18000,1.559529,1.557531
19000,1.552889,1.553418
20000,1.548604,1.548734
21000,1.545426,1.542774
22000,1.543371,1.541388
23000,1.539096,1.537408
24000,1.532767,1.533710
25000,1.532396,1.531295
26000,1.528934,1.528337
27000,1.525763,1.524868
28000,1.521860,1.519593
29000,1.518542,1.518154
30000,1.517818,1.515035
31000,1.511361,1.514256
32000,1.512740,1.509399
33000,1.510651,1.506178
34000,1.507009,1.505505
35000,1.504445,1.503180
36000,1.504110,1.501348
37000,1.498650,1.498587
38000,1.492485,1.495893
39000,1.494344,1.495914
40000,1.492166,1.492343
41000,1.493421,1.491005
42000,1.489686,1.491188
43000,1.487054,1.488379
44000,1.484125,1.487196
45000,1.487181,1.486555
46000,1.485062,1.485452
47000,1.484654,1.484188
48000,1.481729,1.484088
49000,1.484798,1.482384
