step,train_loss,val_bpb
200,8.546471,2.261537
400,6.972155,1.998197
600,6.361567,1.896148
800,6.068780,1.838673
1000,5.897831,1.791082
1200,5.754971,1.759539
1400,5.652025,1.730354
1600,5.563420,1.707633
1800,5.496733,1.691441
2000,5.420780,1.674823
2200,5.392991,1.658106
2400,5.352758,1.645597
2600,5.292348,1.632816
2800,5.264412,1.621082
3000,5.230568,1.612752
3200,5.190605,1.602548
3400,5.158086,1.593753
3600,5.133774,1.587230
3800,5.102497,1.576372
4000,5.082149,1.571353
4200,5.053270,1.563210
4400,5.040651,1.558109
4600,5.014616,1.551239
4800,5.020280,1.545556
5000,4.972501,1.538560
5200,4.960616,1.534308
5400,4.940810,1.530647
5600,4.912135,1.526113
5800,4.909636,1.521235
6000,4.895268,1.517929
6200,4.878490,1.515514
6400,4.876087,1.512513
6600,4.854858,1.508750
6800,4.853999,1.506765
7000,4.858510,1.504620
7200,4.844704,1.503164
7400,4.822470,1.501001
7600,4.811406,1.499385
7800,4.812158,1.497507
8000,4.818999,1.496213
