step,train_loss,val_bpb,ln2_norm_L0,ln2_norm_L1,ln2_norm_L2,ln2_norm_L3,ln2_norm_L4,ln2_norm_L5,ln2_mean_L0,ln2_mean_L1,ln2_mean_L2,ln2_mean_L3,ln2_mean_L4,ln2_mean_L5,ln1_norm_L0,ln1_norm_L1,ln1_norm_L2,ln1_norm_L3,ln1_norm_L4,ln1_norm_L5,lm_g_L0,lm_g_L1,lm_g_L2,lm_g_L3,lm_g_L4,lm_g_L5,lm_beta_L0,lm_beta_L1,lm_beta_L2,lm_beta_L3,lm_beta_L4,lm_beta_L5,lm_gamma_L0,lm_gamma_L1,lm_gamma_L2,lm_gamma_L3,lm_gamma_L4,lm_gamma_L5,lut_tv,lut_tv_L0,lut_tv_L1,lut_tv_L2,lut_tv_L3,lut_tv_L4,lut_tv_L5
5500,4.176976,1.270214,18.027645,19.206602,19.599722,19.596916,19.673059,19.778442,0.919880,0.979995,0.999958,0.999844,1.003732,1.009168,15.670340,19.389185,18.493519,18.894329,20.578705,21.897575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.70026159,1.92780340,2.05812955,2.04365897,2.04218316,2.07281017,1.25698018,1.25104558,1.33386612,1.30800211,1.25962067,1.01787114,3.43142344e-02,3.11948806e-02,3.44133824e-02,3.55570652e-02,3.52877267e-02,3.53407450e-02,3.40916067e-02
6000,4.116330,1.257705,17.944677,19.176004,19.579931,19.560514,19.628269,19.746969,0.915634,0.978414,0.998927,0.997973,1.001431,1.007544,15.348385,19.345661,18.398329,18.832539,20.634035,22.042105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.68600643,1.92538881,2.05846906,2.03549361,2.03099346,2.06904602,1.27671719,1.27676654,1.36346877,1.33023822,1.27649748,1.01964688,3.74066805e-02,3.39712948e-02,3.75857204e-02,3.88508253e-02,3.84900458e-02,3.85058410e-02,3.70363556e-02
6500,4.083510,1.247828,17.883476,19.147453,19.557165,19.523617,19.589634,19.724543,0.912504,0.976943,0.997740,0.996073,0.999455,1.006383,15.065561,19.307175,18.313921,18.788065,20.683050,22.170698,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.67632473,1.92340136,2.05776119,2.02799463,2.02176476,2.06713438,1.29319417,1.29890466,1.39254057,1.34934020,1.28934598,1.02085507,4.02363458e-02,3.65289003e-02,4.04929817e-02,4.18667868e-02,4.14171927e-02,4.13973257e-02,3.97148877e-02
7000,4.039436,1.238271,17.830482,19.122463,19.536163,19.491728,19.557690,19.701204,0.909793,0.975654,0.996654,0.994437,0.997812,1.005175,14.825089,19.276911,18.245981,18.748274,20.731058,22.285065,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.66795874,1.92255211,2.05614400,2.02118111,2.01510668,2.06535101,1.30983829,1.32095361,1.41831386,1.36788583,1.30086136,1.02217305,4.28041499e-02,3.88242826e-02,4.31267060e-02,4.46235165e-02,4.40889448e-02,4.40359935e-02,4.21254560e-02
7500,4.008940,1.229149,17.800791,19.100979,19.521679,19.471457,19.529715,19.685593,0.908269,0.974547,0.995899,0.993391,0.996372,1.004361,14.623624,19.243418,18.186195,18.715050,20.777874,22.386837,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.66432941,1.92356670,2.05736732,2.01886702,2.01010084,2.06513238,1.32343149,1.33856797,1.43867528,1.37941468,1.31011546,1.02281988,4.51244302e-02,4.09036614e-02,4.55066413e-02,4.71049100e-02,4.65105213e-02,4.64256778e-02,4.42951694e-02
8000,3.972116,1.222427,17.779570,19.087936,19.516220,19.448801,19.505550,19.672024,0.907179,0.973872,0.995610,0.992226,0.995133,1.003656,14.452517,19.214422,18.134186,18.691515,20.821777,22.482517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.66265929,1.92619383,2.06091642,2.01564121,2.00591469,2.06537437,1.33528793,1.35619557,1.45722616,1.39320397,1.31926668,1.02334774,4.71928529e-02,4.27300893e-02,4.76347506e-02,4.93470095e-02,4.86656353e-02,4.85576764e-02,4.62219566e-02
8500,3.940682,1.215870,17.773129,19.080172,19.516155,19.443356,19.496824,19.665716,0.906846,0.973468,0.995593,0.991939,0.994681,1.003322,14.308950,19.187744,18.090912,18.678429,20.866560,22.562412,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.66423249,1.93054485,2.06734610,2.01771045,2.00624514,2.06700635,1.34458959,1.37285841,1.47265565,1.40208924,1.32525718,1.02412105,4.90235705e-02,4.43185009e-02,4.95152622e-02,5.13384715e-02,5.05982488e-02,5.04555888e-02,4.79153506e-02
9000,3.929579,1.210347,17.776939,19.083157,19.517418,19.439507,19.492517,19.662481,0.907035,0.973611,0.995645,0.991733,0.994456,1.003146,14.193385,19.164034,18.061630,18.667484,20.904972,22.641575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.66840339,1.93789351,2.07384348,2.02054334,2.00795507,2.06932187,1.35184193,1.38497818,1.48835099,1.41160178,1.33092642,1.02494192,5.06345369e-02,4.57007438e-02,5.11783957e-02,5.30953594e-02,5.22949062e-02,5.21340445e-02,4.94037718e-02
9500,3.889120,1.203979,17.780165,19.084181,19.518229,19.438154,19.487057,19.662210,0.907197,0.973657,0.995678,0.991659,0.994170,1.003125,14.102540,19.142279,18.035017,18.661739,20.946274,22.715418,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.67212653,1.94566023,2.08055687,2.02387238,2.00879836,2.07250023,1.35874069,1.39804769,1.50212538,1.42038846,1.33699167,1.02557695,5.20271845e-02,4.68884557e-02,5.26064634e-02,5.46281338e-02,5.37681468e-02,5.35811521e-02,5.06907552e-02
10000,3.871909,1.199031,17.795813,19.091381,19.524950,19.439278,19.486216,19.666929,0.907994,0.974015,0.996014,0.991707,0.994124,1.003357,14.032911,19.123392,18.016634,18.659494,20.983465,22.783691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.67881036,1.95466268,2.08935547,2.02899814,2.01201844,2.07725024,1.36283243,1.40918541,1.51368976,1.42758572,1.34214234,1.02656388,5.32253012e-02,4.79034111e-02,5.38495146e-02,5.59430383e-02,5.50356358e-02,5.48308454e-02,5.17893620e-02
10500,3.878982,1.194478,17.809774,19.098610,19.535238,19.444296,19.488979,19.671753,0.908706,0.974382,0.996530,0.991963,0.994260,1.003597,13.977654,19.107759,18.002388,18.664034,21.018351,22.844488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.68539846,1.96339965,2.09939146,2.03446150,2.01566625,2.08221960,1.36756980,1.41902304,1.52394950,1.43487048,1.34731865,1.02737844,5.42341334e-02,4.87349220e-02,5.48959300e-02,5.70536628e-02,5.61142564e-02,5.58865741e-02,5.27194552e-02
11000,3.820769,1.190727,17.833090,19.108389,19.544773,19.452290,19.493656,19.675877,0.909894,0.974878,0.997010,0.992367,0.994497,1.003803,13.938811,19.094662,17.989794,18.666908,21.052603,22.900131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.69367230,1.97265506,2.10968661,2.04082704,2.02016497,2.08611703,1.36941981,1.42708874,1.53321624,1.44098735,1.35296392,1.02863240,5.50759695e-02,4.94274460e-02,5.57715930e-02,5.79887629e-02,5.70148714e-02,5.67684025e-02,5.34847416e-02
11500,3.808332,1.186553,17.854755,19.121073,19.554995,19.457314,19.502357,19.681267,0.910996,0.975521,0.997527,0.992618,0.994940,1.004075,13.912476,19.081738,17.983940,18.674294,21.082268,22.949896,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.70166731,1.98250592,2.11917806,2.04589677,2.02541089,2.09030676,1.37099588,1.43375254,1.54240596,1.44779778,1.35738528,1.02993596,5.57676920e-02,4.99931611e-02,5.64933755e-02,5.87601215e-02,5.77471033e-02,5.74932732e-02,5.41191176e-02
12000,3.801122,1.183550,17.875719,19.129807,19.565374,19.462048,19.504230,19.684710,0.912066,0.975966,0.998056,0.992856,0.995034,1.004247,13.895273,19.073074,17.980095,18.685808,21.110128,22.992575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.70904315,1.98992717,2.12784886,2.04987526,2.02793813,2.09427142,1.37221706,1.44188678,1.55074286,1.45496547,1.36269963,1.03139889,5.63290734e-02,5.04528172e-02,5.70806153e-02,5.93865812e-02,5.83446845e-02,5.80788478e-02,5.46308942e-02
12500,3.777087,1.180877,17.896343,19.138830,19.572153,19.472050,19.510078,19.688866,0.913118,0.976422,0.998402,0.993366,0.995329,1.004456,13.884513,19.066416,17.979588,18.693443,21.135828,23.029924,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.71707618,1.99766481,2.13397455,2.05602980,2.03209591,2.09762979,1.37290871,1.44852757,1.55969846,1.45956051,1.36685944,1.03300405,5.67816303e-02,5.08243963e-02,5.75550497e-02,5.98855913e-02,5.88298440e-02,5.85550852e-02,5.50398156e-02
13000,3.760886,1.177948,17.917273,19.148621,19.582075,19.479630,19.517832,19.692804,0.914186,0.976921,0.998904,0.993750,0.995725,1.004653,13.881742,19.060795,17.979685,18.701160,21.159372,23.061214,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.72523892,2.00506544,2.14188552,2.06153917,2.03651810,2.10107279,1.37320256,1.45426452,1.56634295,1.46395981,1.37054873,1.03443921,5.71452752e-02,5.11189066e-02,5.79335578e-02,6.02931716e-02,5.92210218e-02,5.89375347e-02,5.53674586e-02
13500,3.755756,1.175677,17.936457,19.157024,19.592707,19.486778,19.523867,19.698425,0.915164,0.977349,0.999444,0.994116,0.996033,1.004939,13.880646,19.055271,17.980509,18.709454,21.179981,23.088558,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.73230982,2.01166892,2.14951897,2.06628275,2.04039741,2.10470772,1.37354887,1.45982349,1.57181072,1.46827805,1.37396479,1.03579664,5.74383022e-02,5.13534062e-02,5.82382269e-02,6.06248900e-02,5.95344007e-02,5.92455305e-02,5.56333587e-02
14000,3.735190,1.173699,17.954226,19.165743,19.600418,19.493488,19.531506,19.702652,0.916070,0.977794,0.999836,0.994459,0.996422,1.005154,13.879854,19.050652,17.982996,18.717014,21.198566,23.112062,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.73910928,2.01811886,2.15543962,2.07064295,2.04456306,2.10788321,1.37368655,1.46433043,1.57712054,1.47219074,1.37688017,1.03705418,5.76746998e-02,5.15391603e-02,5.84859513e-02,6.08929433e-02,5.97853772e-02,5.94994128e-02,5.58453538e-02
14500,3.718564,1.172295,17.971451,19.173580,19.608606,19.500128,19.538200,19.708323,0.916948,0.978193,1.000253,0.994796,0.996765,1.005443,13.882866,19.046518,17.985474,18.724724,21.214430,23.134146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.74585164,2.02362776,2.16188598,2.07469130,2.04814959,2.11137462,1.37359464,1.46879017,1.58204937,1.47570384,1.37959433,1.03797972,5.78701521e-02,5.16924709e-02,5.86867332e-02,6.11141175e-02,5.99948987e-02,5.97087406e-02,5.60239516e-02
15000,3.722375,1.170840,17.985872,19.182587,19.616344,19.507710,19.543547,19.712090,0.917685,0.978652,1.000647,0.995183,0.997036,1.005633,13.885303,19.043440,17.987629,18.731106,21.229225,23.152771,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.75139725,2.02967882,2.16804838,2.07916975,2.05135965,2.11416149,1.37366033,1.47226048,1.58699501,1.47871900,1.38274658,1.03931618,5.80365695e-02,5.18230386e-02,5.88619746e-02,6.13022000e-02,6.01740181e-02,5.98858371e-02,5.61723486e-02
15500,3.710869,1.170084,18.001471,19.189737,19.623466,19.513481,19.548075,19.717289,0.918482,0.979015,1.001008,0.995475,0.997266,1.005898,13.888723,19.040888,17.989813,18.737600,21.243029,23.172594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.75743949,2.03468919,2.17369342,2.08292294,2.05424309,2.11701536,1.37334514,1.47603071,1.59175646,1.48203838,1.38563049,1.04035127,5.81841748e-02,5.19374311e-02,5.90150841e-02,6.14679679e-02,6.03334233e-02,6.00434393e-02,5.63077033e-02
16000,3.704925,1.169578,18.015318,19.199041,19.630363,19.519838,19.554363,19.721273,0.919189,0.979490,1.001360,0.995802,0.997587,1.006100,13.891667,19.038666,17.992529,18.743731,21.255478,23.190296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.76287043,2.04098558,2.17911100,2.08688211,2.05792332,2.11993122,1.37334120,1.47916961,1.59619606,1.48511899,1.38813293,1.04140806,5.83220962e-02,5.20410426e-02,5.91583513e-02,6.16242364e-02,6.04828298e-02,6.01934716e-02,5.64326458e-02
