step,train_loss,val_bpb
200,8.404046,2.182661
400,6.605245,1.863227
600,5.878801,1.740830
800,5.509150,1.651096
1000,5.235021,1.583663
1200,5.045269,1.536942
1400,4.888519,1.497821
1600,4.775341,1.463486
1800,4.664676,1.439137
2000,4.591393,1.415545
2200,4.515959,1.396369
2400,4.458437,1.377628
2600,4.401633,1.361293
2800,4.351923,1.346878
3000,4.316624,1.333443
3200,4.280474,1.323020
3400,4.243239,1.313039
3600,4.207352,1.304717
3800,4.180526,1.294166
4000,4.153347,1.287964
4200,4.133125,1.281659
4400,4.109841,1.275955
4600,4.097555,1.269515
4800,4.071699,1.264120
5000,4.058440,1.257749
5200,4.038392,1.253682
5400,4.029196,1.249870
5600,4.014261,1.245624
5800,3.999629,1.241409
6000,3.988354,1.238262
6200,3.975643,1.235554
6400,3.973120,1.232240
6600,3.955040,1.229742
6800,3.956997,1.227131
7000,3.952687,1.224786
7200,3.945653,1.223320
7400,3.938012,1.221775
7600,3.927894,1.220799
7800,3.922477,1.218749
8000,3.927042,1.218025
