step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497629,0.497866,0.498320,0.498384,0.499673,0.499539,0.498360,0.498068,0.498366,0.498044,0.499026,0.498985,0.500622,0.500547,0.499788,0.499441,0.499187,0.498809,0.498015,0.497915,0.499836,0.499754,0.499913,0.499582,0.498417,0.498118,0.498962,0.498937,0.500179,0.500142,0.500413,0.500070,0.499076,0.498972,0.498957,0.498965,0.500065,0.500057,0.500887,0.500610,0.499352,0.499365,0.499541,0.499505,0.500037,0.500034,0.500898,0.500635
400,0.490361,0.491569,0.488755,0.489118,0.490897,0.490496,0.498188,0.496166,0.498142,0.496136,0.495019,0.494069,0.502951,0.501684,0.503320,0.501129,0.502315,0.499278,0.491960,0.490995,0.496918,0.496072,0.502560,0.500593,0.498551,0.497186,0.496735,0.496692,0.501908,0.501259,0.505565,0.503650,0.497580,0.497153,0.497139,0.497139,0.501290,0.501132,0.507725,0.506367,0.499347,0.499034,0.499234,0.499200,0.501099,0.500977,0.507060,0.506061
600,0.479165,0.481980,0.473639,0.474912,0.475802,0.474820,0.499315,0.495094,0.499089,0.493910,0.485971,0.482986,0.506659,0.502125,0.505964,0.500956,0.506367,0.498563,0.482272,0.479036,0.490539,0.488294,0.504607,0.499399,0.496113,0.493283,0.491874,0.491439,0.505180,0.503035,0.512865,0.507784,0.496718,0.494868,0.491069,0.490849,0.503073,0.502097,0.516671,0.512612,0.497326,0.496370,0.498048,0.498049,0.504420,0.503842,0.514358,0.511782
800,0.465570,0.470455,0.453274,0.455585,0.458306,0.455564,0.503030,0.495500,0.500876,0.490347,0.472930,0.466890,0.510320,0.498471,0.509234,0.499754,0.513483,0.498474,0.470752,0.462493,0.482157,0.477068,0.506738,0.496626,0.494348,0.487456,0.483795,0.482399,0.512281,0.507202,0.521983,0.511793,0.495914,0.490704,0.478825,0.478005,0.505586,0.502307,0.527982,0.519104,0.493932,0.492231,0.495298,0.495269,0.513079,0.511240,0.524014,0.518520
1000,0.453609,0.460225,0.432579,0.435882,0.450271,0.440148,0.512048,0.499311,0.503155,0.485790,0.462178,0.449561,0.518019,0.495097,0.516709,0.500467,0.520022,0.496510,0.463790,0.445674,0.476135,0.464588,0.513949,0.495485,0.492118,0.478814,0.473261,0.470143,0.524169,0.513713,0.534665,0.517029,0.496828,0.485793,0.467460,0.464808,0.510633,0.503179,0.539908,0.524800,0.491350,0.487371,0.491760,0.491536,0.522423,0.518325,0.534246,0.524758
1200,0.443724,0.451512,0.415772,0.419676,0.458087,0.433578,0.523867,0.505385,0.507941,0.483242,0.458626,0.436253,0.530684,0.493188,0.528093,0.504091,0.528412,0.496379,0.465756,0.432688,0.474362,0.453934,0.525041,0.497319,0.494864,0.472655,0.463828,0.458156,0.537850,0.519817,0.549750,0.523803,0.499785,0.482389,0.458365,0.453071,0.515137,0.502090,0.554526,0.531505,0.486376,0.481474,0.486353,0.486319,0.532360,0.525142,0.544782,0.530276
1400,0.436365,0.445094,0.402275,0.405721,0.472484,0.432974,0.538355,0.513801,0.512511,0.479631,0.461111,0.425742,0.547089,0.491851,0.541065,0.508960,0.537303,0.494443,0.474585,0.422102,0.481117,0.446415,0.537347,0.500139,0.499310,0.466254,0.454675,0.446310,0.549802,0.523921,0.564164,0.530253,0.505038,0.479457,0.451854,0.442792,0.518707,0.499720,0.566840,0.536318,0.482194,0.475774,0.482088,0.482123,0.542038,0.531254,0.554184,0.534436
1600,0.428673,0.438154,0.393608,0.395068,0.493248,0.438874,0.555024,0.523890,0.517221,0.476693,0.470557,0.419790,0.567150,0.493120,0.556104,0.515846,0.544647,0.492269,0.485886,0.414663,0.490387,0.441190,0.553434,0.505457,0.505356,0.461979,0.447163,0.435425,0.561336,0.525766,0.579838,0.537397,0.507938,0.475368,0.447583,0.433936,0.522632,0.496123,0.580656,0.541412,0.479896,0.471484,0.476802,0.476730,0.548362,0.534135,0.563246,0.537923
1800,0.423180,0.432871,0.388701,0.386401,0.513616,0.444958,0.572466,0.535023,0.523119,0.474701,0.482957,0.416224,0.590425,0.499232,0.570207,0.522173,0.552941,0.490588,0.500936,0.410758,0.504578,0.438083,0.569116,0.510575,0.512465,0.458304,0.439540,0.424450,0.569265,0.524457,0.592857,0.542267,0.515182,0.474423,0.444888,0.425755,0.526307,0.491845,0.593633,0.545455,0.476225,0.465436,0.471479,0.471377,0.554717,0.536040,0.571343,0.540553
