step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499285,0.499372,0.497103,0.497122,0.497252,0.497247,0.496913,0.496826,0.499056,0.496913,0.496834,0.496818,0.498115,0.498106,0.498455,0.498021,0.499469,0.498246,0.498394,0.498416,0.499216,0.499219,0.501295,0.500773,0.499441,0.499435,0.499482,0.499503,0.499563,0.499564,0.502479,0.502158,0.499378,0.499351,0.499403,0.499365,0.499270,0.499272,0.502508,0.502184,0.498843,0.498796,0.498799,0.498732,0.498828,0.498817,0.502620,0.502319
400,0.497334,0.497679,0.489496,0.489756,0.485971,0.485959,0.488110,0.487396,0.506161,0.488225,0.486127,0.485749,0.486810,0.486784,0.492730,0.490248,0.507988,0.492945,0.489272,0.489007,0.493253,0.493273,0.504554,0.498329,0.497436,0.496049,0.496241,0.496403,0.497290,0.497306,0.510863,0.508330,0.496395,0.495751,0.497013,0.495950,0.495536,0.495552,0.512210,0.510485,0.494786,0.492828,0.494826,0.492887,0.492825,0.492910,0.512789,0.510439
600,0.489207,0.489839,0.475369,0.475984,0.467700,0.467625,0.478063,0.475641,0.519865,0.476613,0.469457,0.468417,0.468567,0.468356,0.488284,0.482066,0.525592,0.483482,0.472982,0.472082,0.482881,0.482597,0.505854,0.492478,0.497205,0.489538,0.488442,0.488195,0.486883,0.486867,0.518443,0.512793,0.494295,0.491488,0.496451,0.492312,0.490108,0.490555,0.528470,0.521689,0.488193,0.484683,0.487509,0.484019,0.484610,0.484888,0.525495,0.519380
800,0.471186,0.471908,0.452825,0.453567,0.443614,0.443427,0.465183,0.459699,0.543582,0.462989,0.449301,0.446065,0.445080,0.444449,0.484754,0.471451,0.551487,0.475048,0.452766,0.449723,0.464880,0.464003,0.508005,0.484803,0.505377,0.483168,0.477220,0.475848,0.468588,0.468424,0.523978,0.513688,0.494688,0.490158,0.497522,0.491232,0.484638,0.485880,0.544975,0.533945,0.478051,0.476476,0.476865,0.474895,0.473412,0.474515,0.540854,0.532602
1000,0.447777,0.448413,0.426997,0.427731,0.418050,0.417685,0.452248,0.441700,0.574654,0.451786,0.438761,0.422802,0.420771,0.419246,0.485054,0.460073,0.582882,0.467254,0.436778,0.426844,0.440972,0.439442,0.513435,0.477367,0.520762,0.476638,0.465613,0.462280,0.445502,0.444472,0.528429,0.512123,0.494339,0.486850,0.498353,0.490345,0.477414,0.473400,0.560175,0.544651,0.467579,0.468081,0.465690,0.465928,0.462118,0.460627,0.553521,0.537497
1200,0.424518,0.425049,0.402603,0.403292,0.394350,0.393721,0.439639,0.422366,0.607011,0.444484,0.453223,0.403569,0.399262,0.395926,0.492747,0.448333,0.615962,0.460286,0.436454,0.407559,0.416787,0.414765,0.523016,0.468681,0.537654,0.469959,0.455350,0.449184,0.423317,0.420703,0.533392,0.509239,0.491387,0.478791,0.497293,0.488011,0.470418,0.460435,0.584210,0.566184,0.471018,0.458826,0.470733,0.453254,0.450848,0.442786,0.563395,0.540673
1400,0.401773,0.402170,0.379980,0.380617,0.372717,0.371474,0.429991,0.403975,0.640403,0.437330,0.476007,0.389952,0.384788,0.374318,0.503980,0.437991,0.649992,0.452812,0.450323,0.392230,0.394661,0.391762,0.532958,0.459968,0.555895,0.463029,0.446386,0.436394,0.403339,0.398338,0.537592,0.505402,0.486537,0.466363,0.491602,0.481263,0.463286,0.450227,0.597185,0.577564,0.478811,0.453721,0.481474,0.443719,0.443055,0.426826,0.569920,0.542993
1600,0.380815,0.381066,0.358980,0.359572,0.355772,0.350990,0.424002,0.387090,0.675170,0.429920,0.501096,0.381938,0.390643,0.354880,0.517694,0.428951,0.684784,0.446860,0.470175,0.382472,0.375227,0.370316,0.542397,0.451016,0.575551,0.456533,0.440048,0.425223,0.389635,0.378745,0.541658,0.501536,0.488725,0.459715,0.486197,0.475385,0.454475,0.438709,0.603174,0.580904,0.488898,0.455236,0.493393,0.444546,0.441499,0.418514,0.575603,0.545121
1800,0.361250,0.361385,0.339392,0.339936,0.365863,0.332194,0.422553,0.372004,0.709282,0.422247,0.527824,0.375780,0.408052,0.337774,0.531946,0.420982,0.721910,0.438760,0.492813,0.376929,0.364198,0.350959,0.551279,0.442273,0.594457,0.450373,0.436588,0.415725,0.382347,0.361232,0.545381,0.497395,0.493033,0.455656,0.482624,0.471737,0.446684,0.426289,0.605934,0.579169,0.500517,0.458475,0.508948,0.448604,0.441159,0.414191,0.581587,0.547471
2000,0.342456,0.342512,0.321010,0.321517,0.385618,0.315290,0.424234,0.358028,0.744680,0.412600,0.555569,0.370779,0.428335,0.323572,0.547319,0.413758,0.759953,0.429109,0.517267,0.374885,0.369354,0.333551,0.560147,0.434044,0.612954,0.443817,0.435688,0.407741,0.383570,0.347230,0.549311,0.493174,0.499691,0.452359,0.479802,0.468780,0.441573,0.415886,0.608340,0.576120,0.511589,0.463815,0.522875,0.454266,0.441320,0.410896,0.587182,0.549774
