step,train_loss,val_bpb
200,15.466427,2.891998
400,8.760828,2.234009
600,7.274909,2.127068
800,6.802718,2.044675
1000,6.555294,1.985932
1200,6.385385,1.947080
1400,6.284982,1.921812
1600,6.203967,1.900091
1800,6.144590,1.886792
2000,6.084532,1.872941
2200,6.060753,1.858999
2400,6.035828,1.850753
2600,5.978094,1.837991
2800,5.952664,1.828740
3000,5.922268,1.819844
3200,5.884329,1.812067
3400,5.862297,1.803311
3600,5.837787,1.797922
3800,5.808011,1.789017
4000,5.789124,1.783464
4200,5.767597,1.777604
4400,5.751076,1.772569
4600,5.726320,1.768560
4800,5.732656,1.763451
5000,5.695506,1.756918
5200,5.680038,1.755327
