step,train_loss,val_loss
0,5.737863,5.723591
1000,2.091887,2.052678
2000,1.914371,1.904818
3000,1.844400,1.847448
4000,1.801724,1.793602
5000,1.772158,1.760380
6000,1.734522,1.728567
7000,1.715254,1.710647
8000,1.694320,1.685755
9000,1.670163,1.671612
10000,1.655693,1.657793
11000,1.645745,1.638346
12000,1.631820,1.627114
13000,1.615891,1.615959
14000,1.610665,1.605213
15000,1.592892,1.595795
16000,1.586088,1.588257
17000,1.580243,1.577688
18000,1.568231,1.568445
19000,1.564780,1.559802
20000,1.553960,1.552868
21000,1.550190,1.547445
22000,1.542643,1.541835
23000,1.536510,1.535952
24000,1.532898,1.530459
25000,1.523944,1.526572
26000,1.523503,1.519236
27000,1.521488,1.514125
28000,1.512395,1.512571
29000,1.509022,1.506827
30000,1.504769,1.503000
31000,1.502188,1.497538
32000,1.495334,1.495453
33000,1.494507,1.491549
34000,1.488914,1.487067
35000,1.487563,1.484583
36000,1.483176,1.480443
37000,1.479349,1.478607
38000,1.477530,1.476586
39000,1.475542,1.472561
40000,1.470937,1.470152
41000,1.471465,1.467636
42000,1.467072,1.465638
43000,1.463693,1.462944
44000,1.463298,1.461577
