step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497764,0.497997,0.499157,0.499218,0.500552,0.500384,0.497430,0.497304,0.499119,0.498607,0.498817,0.498734,0.500633,0.500541,0.498498,0.498236,0.499436,0.498737,0.498021,0.497898,0.499836,0.499727,0.498976,0.498675,0.499059,0.498537,0.498846,0.498809,0.500400,0.500369,0.499418,0.499132,0.498965,0.498763,0.499167,0.499142,0.500310,0.500296,0.500029,0.499697,0.499004,0.498947,0.499517,0.499481,0.500095,0.500080,0.500723,0.500485
400,0.491130,0.492658,0.489705,0.490170,0.492674,0.492237,0.491672,0.490868,0.502641,0.499858,0.494008,0.492671,0.502211,0.500868,0.495012,0.493603,0.502668,0.499181,0.491272,0.490505,0.496123,0.495448,0.496261,0.494701,0.499014,0.497081,0.495195,0.495066,0.502982,0.502299,0.499812,0.497815,0.498993,0.497631,0.494955,0.494718,0.500485,0.499917,0.502542,0.500374,0.498645,0.498463,0.499316,0.499216,0.501756,0.501657,0.507782,0.506201
600,0.479688,0.483828,0.473723,0.475043,0.478506,0.477466,0.486095,0.483586,0.507824,0.500844,0.485156,0.481043,0.503307,0.498775,0.491053,0.487226,0.507889,0.499169,0.480478,0.477715,0.487561,0.485852,0.492902,0.488627,0.497411,0.492955,0.487210,0.486665,0.508739,0.505955,0.500118,0.494633,0.502498,0.497123,0.485150,0.484243,0.497883,0.495695,0.504797,0.498409,0.497527,0.496671,0.496739,0.496284,0.506783,0.506084,0.516083,0.510245
800,0.464740,0.472095,0.452688,0.455037,0.463524,0.459589,0.482404,0.475772,0.515015,0.501254,0.473460,0.464464,0.506388,0.494142,0.488876,0.479508,0.517493,0.500075,0.468857,0.460787,0.475324,0.471569,0.491524,0.480856,0.497257,0.487346,0.473501,0.472218,0.521371,0.514134,0.504537,0.491325,0.507799,0.495717,0.472822,0.469862,0.494354,0.489436,0.510668,0.496184,0.496682,0.493393,0.491796,0.491276,0.516352,0.513939,0.526444,0.512888
1000,0.449900,0.459947,0.431801,0.435052,0.460685,0.446766,0.485380,0.470540,0.522932,0.501248,0.467480,0.449542,0.515166,0.489833,0.493020,0.474789,0.528189,0.499902,0.463667,0.443510,0.466045,0.457224,0.495550,0.474961,0.495410,0.478898,0.458896,0.455389,0.535157,0.520820,0.513284,0.489236,0.517233,0.495535,0.461199,0.454950,0.490957,0.482173,0.520567,0.493951,0.498912,0.491139,0.486203,0.485407,0.528543,0.522841,0.538616,0.514200
1200,0.440056,0.451879,0.414532,0.418208,0.470865,0.442025,0.489729,0.466681,0.531570,0.501820,0.469720,0.439289,0.529029,0.487874,0.500559,0.471689,0.541439,0.501071,0.469689,0.430385,0.463677,0.445656,0.505929,0.471552,0.503098,0.475060,0.447228,0.440571,0.549527,0.525917,0.524402,0.487905,0.527045,0.496736,0.453117,0.441182,0.490864,0.476411,0.534335,0.493328,0.499588,0.487583,0.479646,0.478208,0.539453,0.529949,0.552853,0.515061
1400,0.431247,0.444339,0.400880,0.403681,0.487310,0.443056,0.495577,0.462383,0.539277,0.501574,0.477790,0.432087,0.547816,0.489596,0.512023,0.470084,0.555356,0.502481,0.483934,0.421883,0.469116,0.437186,0.520063,0.471010,0.511457,0.472566,0.438075,0.426708,0.559850,0.525729,0.538462,0.488489,0.537469,0.495606,0.446601,0.428139,0.491341,0.470302,0.549224,0.492799,0.500834,0.483509,0.475220,0.472388,0.553128,0.538046,0.566478,0.514112
1600,0.424037,0.437830,0.391637,0.392201,0.507930,0.446618,0.501007,0.456484,0.546489,0.500941,0.487099,0.426795,0.570302,0.493729,0.526002,0.470665,0.567189,0.502178,0.501991,0.417786,0.480029,0.432343,0.536251,0.471884,0.521523,0.470445,0.433535,0.415352,0.569490,0.522866,0.552649,0.488928,0.548105,0.496178,0.443287,0.416362,0.492727,0.464975,0.565409,0.492880,0.500247,0.478363,0.470115,0.466010,0.563423,0.543599,0.580892,0.512987
1800,0.417671,0.431745,0.387285,0.383367,0.528873,0.452265,0.509321,0.452663,0.551303,0.498100,0.500820,0.423542,0.593237,0.497174,0.539403,0.471220,0.580885,0.503551,0.521505,0.417124,0.495899,0.432382,0.553620,0.473749,0.533753,0.469586,0.432703,0.405295,0.574588,0.517027,0.567173,0.489428,0.558975,0.496674,0.445355,0.406304,0.495272,0.459850,0.580360,0.492172,0.506626,0.477612,0.464799,0.459528,0.572094,0.546848,0.595538,0.511397
