step,train_loss,val_bpb
200,8.840408,2.368649
400,7.376403,2.133458
600,6.813154,2.035908
800,6.537136,1.981695
1000,6.385611,1.942072
1200,6.261076,1.913007
1400,6.178225,1.891505
1600,6.102834,1.869862
1800,6.043509,1.855467
2000,5.979561,1.839095
2200,5.951031,1.825017
2400,5.921284,1.815662
2600,5.864780,1.804331
2800,5.840013,1.794446
3000,5.809743,1.783895
3200,5.771307,1.776127
3400,5.749329,1.770436
3600,5.726600,1.764146
3800,5.701994,1.755285
4000,5.681139,1.750003
4200,5.661680,1.742151
4400,5.648708,1.738147
4600,5.624244,1.733125
4800,5.629680,1.729318
5000,5.594891,1.724020
5200,5.579453,1.720676
5400,5.563432,1.716981
5600,5.546203,1.714352
5800,5.545829,1.710924
6000,5.530251,1.707313
6200,5.513733,1.704550
6400,5.517381,1.702176
6600,5.500139,1.699956
6800,5.498802,1.698089
7000,5.503916,1.697314
7200,5.489732,1.696490
7400,5.472986,1.694537
7600,5.466699,1.694335
7800,5.468081,1.692281
8000,5.473452,1.691545
