step,train_loss,val_loss
0,5.542134,5.526364
1000,2.015847,1.956544
2000,1.726961,1.715782
3000,1.639511,1.629210
4000,1.569605,1.569167
5000,1.533623,1.534200
6000,1.500647,1.504565
7000,1.495468,1.485885
8000,1.468967,1.468783
9000,1.461975,1.453607
10000,1.445346,1.439142
11000,1.434797,1.427931
12000,1.422841,1.416639
13000,1.402961,1.407546
14000,1.394532,1.397559
15000,1.387518,1.390195
16000,1.380571,1.382921
17000,1.381800,1.375537
18000,1.368992,1.369903
19000,1.367447,1.365121
20000,1.357753,1.359551
21000,1.354315,1.355404
22000,1.355237,1.352338
23000,1.339781,1.349537
24000,1.344250,1.346755
