step,train_loss,val_bpb
200,10.419313,2.882224
400,8.347378,2.320244
600,7.335477,2.170409
800,6.887077,2.065076
1000,6.646289,2.012632
1200,6.483742,1.978501
1400,6.392341,1.955540
1600,6.318863,1.937271
1800,6.261278,1.925867
2000,6.203308,1.911867
2200,6.181558,1.900546
2400,6.156256,1.888950
2600,6.099758,1.877185
2800,6.079508,1.867842
3000,6.052869,1.860364
3200,6.016325,1.854235
3400,5.998538,1.847489
3600,5.976867,1.841541
3800,5.952486,1.832902
4000,5.934021,1.828617
4200,5.916659,1.821814
4400,5.900680,1.815625
4600,5.878087,1.812165
