step,train_loss,val_loss
0,5.529156,5.528015
1000,1.923741,1.845261
2000,1.630917,1.630747
3000,1.569293,1.563730
4000,1.528320,1.530602
5000,1.499393,1.499545
6000,1.474113,1.479558
7000,1.463523,1.464460
8000,1.447113,1.444899
9000,1.435333,1.433344
10000,1.419529,1.423948
11000,1.407286,1.407600
12000,1.402647,1.399400
13000,1.382183,1.386542
14000,1.379080,1.379743
15000,1.370769,1.372326
16000,1.365656,1.363866
17000,1.359988,1.358283
18000,1.354340,1.354744
19000,1.350440,1.347434
20000,1.337266,1.345108
21000,1.336391,1.341144
22000,1.339336,1.335352
23000,1.330718,1.331792
24000,1.333131,1.328132
25000,1.323296,1.325352
26000,1.321962,1.323498
27000,1.320337,1.319516
28000,1.313998,1.317638
29000,1.314259,1.314230
30000,1.306944,1.312718
31000,1.310322,1.309655
32000,1.304339,1.309206
33000,1.299026,1.305811
34000,1.302733,1.306021
35000,1.299765,1.302288
36000,1.294536,1.300677
37000,1.290569,1.299974
38000,1.301155,1.297622
39000,1.287780,1.295468
40000,1.295962,1.294145
41000,1.294330,1.291277
42000,1.293940,1.289816
43000,1.283706,1.289880
44000,1.288506,1.287573
45000,1.277563,1.287320
46000,1.284351,1.285955
47000,1.282806,1.284382
48000,1.281611,1.281653
49000,1.281487,1.281202
50000,1.272383,1.279951
51000,1.276146,1.278827
52000,1.272654,1.277144
53000,1.275293,1.277866
54000,1.273359,1.276392
55000,1.272315,1.275317
56000,1.271100,1.274157
57000,1.265642,1.272777
58000,1.272114,1.271918
59000,1.270239,1.271672
60000,1.266969,1.270422
61000,1.265753,1.269141
62000,1.261072,1.268521
63000,1.265875,1.266700
64000,1.261236,1.266999
65000,1.264705,1.266780
66000,1.260953,1.265019
67000,1.261105,1.263789
68000,1.264609,1.263450
69000,1.260739,1.262512
70000,1.258717,1.261529
71000,1.254968,1.261157
72000,1.254631,1.259354
73000,1.252233,1.258202
74000,1.260011,1.257163
75000,1.252699,1.257513
76000,1.257867,1.256449
77000,1.249609,1.255889
78000,1.249252,1.255808
79000,1.252351,1.254315
80000,1.250747,1.253152
81000,1.244580,1.253129
82000,1.251834,1.253296
83000,1.254910,1.251810
84000,1.253903,1.252256
85000,1.249877,1.251500
86000,1.249209,1.250528
87000,1.245635,1.249917
88000,1.245791,1.249200
89000,1.250465,1.249267
90000,1.240956,1.248092
91000,1.241478,1.248033
92000,1.241502,1.248033
93000,1.240142,1.247644
94000,1.248091,1.247052
95000,1.243565,1.247067
96000,1.245681,1.246659
97000,1.245784,1.245691
98000,1.245777,1.246536
99000,1.240868,1.246530
