step,train_loss,val_bpb
200,8.377507,2.352174
400,7.333352,2.113482
600,6.790473,2.026378
800,6.575510,1.988566
1000,6.451471,1.956597
1200,6.365254,1.927262
1400,6.284025,1.908795
1600,6.189273,1.885007
1800,6.126078,1.862040
2000,6.053980,1.843087
2200,5.978868,1.830661
2400,5.944185,1.812464
2600,5.905395,1.797334
2800,5.859147,1.789691
3000,5.815605,1.779386
3200,5.786407,1.765086
3400,5.738027,1.760290
3600,5.736459,1.754538
3800,5.699787,1.748024
4000,5.657624,1.738427
4200,5.656822,1.735585
4400,5.648643,1.728553
