step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498387,0.498663,0.497496,0.497505,0.497636,0.497449,0.501972,0.500904,0.502077,0.500641,0.497935,0.497914,0.498901,0.498671,0.501865,0.500280,0.501353,0.500283,0.499556,0.499621,0.502190,0.502021,0.501871,0.500213,0.501728,0.500807,0.500004,0.500081,0.502459,0.502344,0.501812,0.499964,0.501157,0.500603,0.500669,0.500689,0.502414,0.502376,0.501829,0.500022,0.500847,0.500787,0.501405,0.501436,0.502721,0.502718,0.501397,0.499978
400,0.494515,0.496042,0.490964,0.491094,0.489673,0.489449,0.508983,0.505109,0.510093,0.505265,0.490759,0.490709,0.493234,0.492335,0.507188,0.500765,0.505726,0.499510,0.494958,0.495192,0.505726,0.504126,0.507151,0.499768,0.507413,0.503501,0.496264,0.496488,0.510619,0.510114,0.506712,0.499282,0.503091,0.500246,0.499880,0.500235,0.511229,0.511098,0.506966,0.499514,0.500858,0.500286,0.502745,0.502990,0.512155,0.512175,0.506337,0.499474
600,0.486850,0.491104,0.477815,0.478565,0.475826,0.475353,0.514324,0.504414,0.522090,0.510770,0.477748,0.477535,0.481894,0.479731,0.511557,0.494343,0.514557,0.496860,0.484871,0.485082,0.510867,0.505681,0.514298,0.493472,0.515291,0.504328,0.486166,0.486429,0.523325,0.521550,0.513670,0.493424,0.506334,0.499178,0.496257,0.497039,0.527257,0.526771,0.514019,0.494602,0.499919,0.497217,0.501883,0.502557,0.528780,0.528594,0.513569,0.495179
800,0.475861,0.482752,0.460655,0.462411,0.458803,0.457031,0.517786,0.500143,0.537997,0.515327,0.460824,0.460209,0.465780,0.460787,0.517897,0.483796,0.528121,0.491638,0.469532,0.469593,0.519425,0.507436,0.523400,0.485257,0.526144,0.503487,0.469566,0.469596,0.541527,0.536658,0.522736,0.485978,0.510682,0.496664,0.488254,0.489525,0.550965,0.549607,0.523685,0.488201,0.496918,0.489940,0.496988,0.498110,0.553227,0.552432,0.522696,0.487892
1000,0.464284,0.473147,0.442607,0.445264,0.444462,0.438917,0.520574,0.492299,0.555734,0.518312,0.443247,0.441220,0.455660,0.441951,0.527494,0.469400,0.545843,0.484420,0.451230,0.450341,0.531102,0.509055,0.536953,0.473180,0.538623,0.501113,0.452847,0.452025,0.562146,0.551116,0.539105,0.476460,0.517914,0.493381,0.479108,0.480847,0.578411,0.574518,0.539482,0.477861,0.498076,0.484519,0.492616,0.494232,0.582141,0.580313,0.537463,0.479243
1200,0.453172,0.462632,0.426421,0.429415,0.437545,0.423078,0.520010,0.483676,0.570820,0.517590,0.428550,0.423652,0.453521,0.424293,0.536430,0.456983,0.562626,0.477523,0.434622,0.432462,0.543191,0.509808,0.550932,0.462881,0.550698,0.494793,0.437168,0.434809,0.580879,0.559825,0.553886,0.467439,0.524726,0.488319,0.469898,0.471813,0.607207,0.600106,0.555008,0.469160,0.499622,0.478885,0.487355,0.489342,0.612185,0.608718,0.549321,0.472195
1400,0.442676,0.451486,0.411590,0.414021,0.439549,0.410988,0.519495,0.474270,0.586530,0.515302,0.419247,0.409842,0.465349,0.411397,0.548057,0.444255,0.580911,0.470645,0.419864,0.415346,0.555634,0.509135,0.567073,0.452700,0.561810,0.488807,0.423345,0.418539,0.595423,0.563151,0.571679,0.457443,0.534869,0.484284,0.460811,0.462588,0.637353,0.626105,0.572759,0.460024,0.505408,0.477386,0.482088,0.484888,0.642740,0.636734,0.565119,0.463908
1600,0.434116,0.441591,0.397730,0.398932,0.450641,0.400922,0.519961,0.464492,0.599991,0.510135,0.414294,0.398020,0.482908,0.399947,0.564507,0.431922,0.596788,0.461845,0.407262,0.399279,0.571701,0.508768,0.585358,0.442132,0.575057,0.481782,0.412479,0.403511,0.608126,0.561071,0.592205,0.447938,0.545696,0.479960,0.454092,0.454466,0.667462,0.650875,0.593434,0.451920,0.511681,0.474415,0.477725,0.480781,0.674658,0.665338,0.582602,0.456567
1800,0.425831,0.431069,0.386444,0.385502,0.466035,0.394909,0.520392,0.455466,0.610895,0.504321,0.412468,0.387770,0.504052,0.392767,0.580570,0.420602,0.614810,0.452942,0.397491,0.384685,0.584970,0.505990,0.604579,0.432900,0.591638,0.474994,0.401219,0.388313,0.618887,0.555869,0.612610,0.440376,0.560244,0.476733,0.445468,0.444519,0.695792,0.672409,0.613131,0.443906,0.518253,0.469204,0.472462,0.475669,0.706174,0.693098,0.599578,0.449720
