step,train_loss,val_bpb
200,9.863734,2.416335
400,7.648161,2.168845
600,6.978219,2.072492
800,6.719177,2.029285
1000,6.559167,1.982230
1200,6.419645,1.940194
1400,6.308985,1.910253
1600,6.198718,1.899646
1800,6.142982,1.869410
2000,6.082035,1.852365
2200,6.014333,1.838935
2400,5.981337,1.827916
2600,5.946848,1.813139
2800,5.903793,1.798231
3000,5.867197,1.790765
3200,5.840190,1.781576
3400,5.795534,1.773365
3600,5.794040,1.771185
3800,5.760378,1.765427
4000,5.717433,1.755557
4200,5.717698,1.753540
4400,5.711579,1.743796
4600,5.685543,1.740964
4800,5.682296,1.738190
5000,5.651161,1.725954
5200,5.617944,1.722454
5400,5.590279,1.716455
5600,5.610532,1.713158
5800,5.582382,1.712171
6000,5.573810,1.705772
6200,5.558137,1.702146
6400,5.541199,1.699441
6600,5.537636,1.695565
6800,5.523157,1.694040
7000,5.524279,1.692835
7200,5.517622,1.690052
7400,5.515939,1.688718
7600,5.496973,1.685570
7800,5.499894,1.683957
8000,5.484794,1.683627
