step,train_loss,val_loss
0,5.554196,5.548729
1000,2.045181,1.978248
2000,1.864126,1.864632
3000,1.809008,1.801575
4000,1.691636,1.691011
5000,1.639149,1.636184
6000,1.598839,1.607935
7000,1.592145,1.581824
8000,1.561520,1.561323
9000,1.546002,1.536190
10000,1.524867,1.516734
11000,1.510574,1.502940
12000,1.493279,1.488498
13000,1.472754,1.476064
14000,1.460620,1.463683
15000,1.449106,1.453829
16000,1.442644,1.445369
17000,1.442441,1.436485
18000,1.426937,1.428221
19000,1.425670,1.422033
20000,1.414139,1.416822
21000,1.408657,1.411543
22000,1.410629,1.407522
23000,1.394517,1.403926
24000,1.400605,1.400970
