step,train_loss,val_loss
0,5.576653,5.579379
1000,3.178952,3.190794
2000,3.128074,3.120557
3000,2.947729,2.954578
4000,2.888254,2.872090
5000,2.808872,2.809478
6000,2.745094,2.739000
7000,2.708108,2.702313
8000,2.671807,2.664364
9000,2.646954,2.656723
10000,2.653492,2.646956
11000,2.632261,2.635610
12000,2.621217,2.622206
13000,2.623809,2.625192
14000,2.622145,2.615497
15000,2.621873,2.615757
16000,2.611975,2.612214
17000,2.605102,2.607595
18000,2.594864,2.616983
19000,2.595001,2.598254
20000,2.600755,2.599619
21000,2.604818,2.608853
22000,2.598342,2.590995
23000,2.590068,2.593926
24000,2.585667,2.589847
