step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499772,0.499867,0.497057,0.497064,0.496973,0.496976,0.496864,0.496805,0.499346,0.497162,0.497443,0.497397,0.498042,0.498052,0.498967,0.498412,0.498368,0.498209,0.498252,0.498246,0.498203,0.498177,0.502652,0.502343,0.498164,0.498180,0.498103,0.498142,0.498125,0.498114,0.503035,0.502783,0.498127,0.498027,0.498187,0.498104,0.497849,0.497839,0.503110,0.502855,0.498428,0.498215,0.498704,0.498372,0.498098,0.498085,0.503129,0.502882
400,0.500065,0.500422,0.491903,0.492058,0.486524,0.486568,0.487776,0.487458,0.506022,0.492698,0.488514,0.488038,0.487701,0.487688,0.491858,0.490170,0.500940,0.496393,0.493982,0.493917,0.494951,0.494927,0.509148,0.506022,0.496396,0.496181,0.496750,0.496673,0.496418,0.496460,0.513137,0.511346,0.493709,0.492491,0.493591,0.492038,0.491693,0.491676,0.513201,0.510810,0.493125,0.491497,0.493294,0.491699,0.491677,0.491627,0.513311,0.512409
600,0.498356,0.498988,0.484867,0.485591,0.469491,0.469383,0.477545,0.476483,0.519481,0.488913,0.473809,0.472487,0.470667,0.470523,0.484485,0.480526,0.512040,0.495188,0.484924,0.484189,0.482392,0.482207,0.513634,0.504630,0.495736,0.493312,0.494770,0.493545,0.490689,0.491378,0.529897,0.518769,0.488795,0.481413,0.490780,0.480432,0.481019,0.481204,0.523053,0.516668,0.481299,0.479030,0.481355,0.479319,0.480949,0.480473,0.529807,0.522480
800,0.492543,0.493331,0.469773,0.471079,0.446700,0.446299,0.465425,0.463154,0.539959,0.485194,0.454576,0.451584,0.449187,0.448439,0.475486,0.468236,0.528436,0.495492,0.474782,0.472588,0.464791,0.463968,0.515599,0.500983,0.497469,0.492977,0.496345,0.493750,0.483005,0.483990,0.550860,0.526208,0.488557,0.471678,0.493399,0.467883,0.471583,0.471988,0.540748,0.533334,0.484695,0.477137,0.485827,0.480207,0.473246,0.472721,0.552237,0.540796
1000,0.480129,0.480737,0.449587,0.451199,0.422051,0.421291,0.452375,0.448186,0.566132,0.484023,0.439840,0.431551,0.426893,0.424865,0.465698,0.453735,0.549504,0.497134,0.463106,0.457651,0.446133,0.444170,0.516358,0.494515,0.497036,0.491258,0.494624,0.491190,0.477511,0.475618,0.570774,0.535503,0.492801,0.462265,0.503677,0.457426,0.466098,0.459373,0.557269,0.546060,0.494020,0.480976,0.496246,0.487177,0.460930,0.460300,0.569012,0.550335
1200,0.465132,0.465488,0.428420,0.430153,0.399060,0.397790,0.439947,0.433125,0.591358,0.481578,0.435328,0.415322,0.407938,0.403139,0.458741,0.440012,0.570462,0.498362,0.453434,0.443289,0.428710,0.424832,0.518031,0.488595,0.498169,0.489543,0.491488,0.487491,0.472261,0.468985,0.582541,0.546432,0.497568,0.456088,0.514139,0.451226,0.464080,0.445194,0.578811,0.555903,0.504072,0.483733,0.507642,0.494240,0.453843,0.446041,0.581809,0.554033
1400,0.449511,0.449542,0.408612,0.410365,0.378511,0.375941,0.428492,0.418287,0.617388,0.477119,0.441582,0.403943,0.394099,0.383108,0.454101,0.426935,0.591045,0.497591,0.446824,0.430067,0.412635,0.405980,0.519829,0.482890,0.500497,0.487992,0.487116,0.482904,0.465507,0.461415,0.587892,0.551419,0.506533,0.456292,0.528099,0.451274,0.467119,0.439559,0.599393,0.561946,0.512906,0.484653,0.518813,0.500178,0.452920,0.434054,0.589760,0.556035
1600,0.434284,0.433982,0.389135,0.390879,0.363240,0.356172,0.418780,0.404294,0.643326,0.475361,0.454161,0.395637,0.391653,0.365985,0.452645,0.415163,0.609834,0.496152,0.443627,0.418823,0.399646,0.388660,0.522071,0.477112,0.503619,0.487465,0.485490,0.481177,0.460428,0.454340,0.591191,0.553369,0.514736,0.457524,0.541417,0.453254,0.471499,0.437479,0.619276,0.566009,0.522827,0.485797,0.530664,0.504656,0.453617,0.424783,0.595668,0.557475
1800,0.419115,0.418408,0.370729,0.372421,0.363087,0.339062,0.410708,0.390726,0.668844,0.471936,0.470531,0.390309,0.399885,0.351420,0.454439,0.404321,0.631032,0.494832,0.445495,0.409395,0.391168,0.373012,0.524860,0.471948,0.506184,0.485734,0.481600,0.477300,0.455045,0.445675,0.591003,0.549349,0.520116,0.457985,0.553018,0.456458,0.475999,0.435446,0.638930,0.569294,0.535336,0.486211,0.544081,0.507095,0.457106,0.415786,0.600243,0.558568
