step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498591,0.500000,0.498543,0.500000,0.500313,0.500000,0.496266,0.500000,0.497851,0.500000,0.498513,0.500000,0.500908,0.500000,0.496325,0.500000,0.498627,0.500000,0.498318,0.500000,0.500891,0.500000,0.496405,0.500000,0.498713,0.500000,0.498048,0.500000,0.500912,0.500000,0.496480,0.500000,0.498531,0.500000,0.497856,0.500000,0.501156,0.500000,0.496768,0.500000,0.498563,0.500000,0.498136,0.500000,0.500801,0.500000,0.497080,0.500000
400,0.491270,0.500000,0.490806,0.500000,0.495461,0.500000,0.485789,0.500000,0.492568,0.500000,0.493578,0.500000,0.498594,0.500000,0.486814,0.500000,0.493653,0.500000,0.492165,0.500000,0.499895,0.500000,0.487984,0.500000,0.493597,0.500000,0.493156,0.500000,0.500035,0.500000,0.489276,0.500000,0.494531,0.500000,0.493226,0.500000,0.500273,0.500000,0.492228,0.500000,0.496109,0.500000,0.494575,0.500000,0.499801,0.500000,0.494817,0.500000
600,0.478199,0.500000,0.477703,0.500000,0.484724,0.500000,0.472694,0.500000,0.486299,0.500000,0.488873,0.500000,0.497364,0.500000,0.476795,0.500000,0.485479,0.500000,0.482937,0.500000,0.496105,0.500000,0.479637,0.500000,0.484424,0.500000,0.484392,0.500000,0.498176,0.500000,0.481422,0.500000,0.485147,0.500000,0.485232,0.500000,0.497797,0.500000,0.486534,0.500000,0.489147,0.500000,0.488922,0.500000,0.497575,0.500000,0.491165,0.500000
800,0.459911,0.500000,0.460172,0.500000,0.466343,0.500000,0.456959,0.500000,0.475197,0.500000,0.479109,0.500000,0.495942,0.500000,0.463731,0.500000,0.473598,0.500000,0.469742,0.500000,0.488246,0.500000,0.468824,0.500000,0.471474,0.500000,0.470000,0.500000,0.492133,0.500000,0.471474,0.500000,0.469252,0.500000,0.469667,0.500000,0.493222,0.500000,0.477887,0.500000,0.479130,0.500000,0.478839,0.500000,0.492609,0.500000,0.483764,0.500000
1000,0.440391,0.500000,0.443530,0.500000,0.445814,0.500000,0.443203,0.500000,0.463041,0.500000,0.468328,0.500000,0.493405,0.500000,0.452483,0.500000,0.459779,0.500000,0.454909,0.500000,0.479064,0.500000,0.459260,0.500000,0.458787,0.500000,0.455239,0.500000,0.486409,0.500000,0.462089,0.500000,0.451905,0.500000,0.453736,0.500000,0.487928,0.500000,0.468359,0.500000,0.466625,0.500000,0.468172,0.500000,0.483633,0.500000,0.473865,0.500000
1200,0.419883,0.500000,0.427076,0.500000,0.425892,0.500000,0.431063,0.500000,0.450704,0.500000,0.455791,0.500000,0.488796,0.500000,0.441927,0.500000,0.446262,0.500000,0.440626,0.500000,0.470120,0.500000,0.450424,0.500000,0.445507,0.500000,0.440156,0.500000,0.480629,0.500000,0.454138,0.500000,0.436662,0.500000,0.438217,0.500000,0.482585,0.500000,0.460032,0.500000,0.453239,0.500000,0.458326,0.500000,0.474812,0.500000,0.464982,0.500000
1400,0.401203,0.500000,0.413040,0.500000,0.408595,0.500000,0.419443,0.500000,0.439424,0.500000,0.445841,0.500000,0.485788,0.500000,0.431760,0.500000,0.433340,0.500000,0.427051,0.500000,0.461426,0.500000,0.441125,0.500000,0.433708,0.500000,0.426381,0.500000,0.475090,0.500000,0.445333,0.500000,0.423091,0.500000,0.422521,0.500000,0.474548,0.500000,0.450592,0.500000,0.438001,0.500000,0.447495,0.500000,0.465102,0.500000,0.454913,0.500000
1600,0.384426,0.500000,0.401070,0.500000,0.392152,0.500000,0.408276,0.500000,0.428997,0.500000,0.436392,0.500000,0.482114,0.500000,0.421919,0.500000,0.422491,0.500000,0.415784,0.500000,0.452242,0.500000,0.432802,0.500000,0.423661,0.500000,0.413072,0.500000,0.470584,0.500000,0.437682,0.500000,0.412746,0.500000,0.408879,0.500000,0.464934,0.500000,0.442050,0.500000,0.422868,0.500000,0.437733,0.500000,0.455510,0.500000,0.444512,0.500000
1800,0.367839,0.500000,0.389491,0.500000,0.376427,0.500000,0.397001,0.500000,0.418007,0.500000,0.428084,0.500000,0.477650,0.500000,0.411460,0.500000,0.410369,0.500000,0.406141,0.500000,0.443402,0.500000,0.424351,0.500000,0.412936,0.500000,0.400450,0.500000,0.465185,0.500000,0.429829,0.500000,0.403441,0.500000,0.396511,0.500000,0.455629,0.500000,0.433437,0.500000,0.409024,0.500000,0.428678,0.500000,0.447237,0.500000,0.434616,0.500000
