step,train_loss,val_bpb
200,8.562227,2.283949
400,7.133650,2.057599
600,6.521967,1.939388
800,6.200609,1.875354
1000,6.013364,1.824820
1200,5.856740,1.786993
1400,5.746831,1.757223
1600,5.650480,1.732318
1800,5.577802,1.715357
2000,5.495767,1.695639
2200,5.465317,1.680529
2400,5.423047,1.666854
2600,5.360802,1.653818
2800,5.331231,1.641674
3000,5.295984,1.632194
3200,5.255382,1.620875
3400,5.221575,1.613826
3600,5.200128,1.606068
3800,5.167271,1.594993
4000,5.147070,1.589289
4200,5.119682,1.583735
4400,5.108451,1.577558
4600,5.082051,1.572009
4800,5.088850,1.565658
5000,5.042146,1.559132
5200,5.029031,1.554745
5400,5.011247,1.551845
5600,4.983162,1.547216
5800,4.981403,1.542457
6000,4.967329,1.538773
6200,4.950188,1.535907
6400,4.947030,1.533346
6600,4.927914,1.529540
6800,4.925923,1.526791
7000,4.929407,1.526110
7200,4.917733,1.524012
7400,4.895457,1.522669
7600,4.885143,1.521274
7800,4.885829,1.518999
8000,4.892021,1.518186
