step,train_loss,val_bpb
200,8.779351,2.379742
400,7.171375,2.042935
600,6.476395,1.919321
800,6.131401,1.853141
1000,5.941829,1.804427
1200,5.788878,1.767542
1400,5.666570,1.730307
1600,5.554184,1.701397
1800,5.470454,1.681681
2000,5.380888,1.660391
2200,5.344846,1.644499
2400,5.297666,1.628624
2600,5.234755,1.616625
2800,5.203021,1.604605
3000,5.166669,1.591417
3200,5.125927,1.583125
3400,5.091114,1.574919
3600,5.070664,1.567121
3800,5.039160,1.557366
4000,5.020212,1.551511
4200,4.992675,1.545105
4400,4.980866,1.538546
4600,4.955233,1.531868
4800,4.963178,1.527380
5000,4.914424,1.518718
5200,4.902619,1.516234
5400,4.882905,1.512349
5600,4.853602,1.508477
5800,4.848003,1.503330
6000,4.834256,1.497753
6200,4.815394,1.494398
6400,4.808835,1.492179
6600,4.785139,1.487124
6800,4.780894,1.484046
7000,4.780174,1.481753
7200,4.764309,1.476463
7400,4.736636,1.475778
7600,4.720584,1.471975
7800,4.715057,1.467254
8000,4.715848,1.465021
8200,4.707829,1.461238
8400,4.698022,1.459820
8600,4.684169,1.457356
8800,4.690011,1.454153
9000,4.680693,1.452592
9200,4.683189,1.450339
9400,4.664691,1.447641
9600,4.664084,1.446266
9800,4.647932,1.444583
10000,4.639494,1.443274
10200,4.634128,1.441766
10400,4.618794,1.440240
10600,4.616909,1.439156
10800,4.617498,1.438605
11000,4.623097,1.436755
11200,4.618803,1.435930
11400,4.630114,1.433006
11600,4.622182,1.433391
11800,4.597427,1.433348
12000,4.610065,1.432137
