step,train_loss,val_loss
0,6.706968,6.677568
1000,2.388976,2.320883
2000,2.050695,2.029917
3000,1.916425,1.906320
4000,1.835828,1.819531
5000,1.783179,1.783900
6000,1.747242,1.735776
7000,1.720620,1.716257
8000,1.702680,1.703202
9000,1.684759,1.681632
10000,1.672466,1.666467
11000,1.653987,1.654162
12000,1.640867,1.641508
13000,1.630044,1.623861
14000,1.615641,1.615634
15000,1.607759,1.606097
16000,1.597155,1.600694
17000,1.595895,1.591390
18000,1.584446,1.583276
19000,1.579341,1.582571
20000,1.575676,1.574552
21000,1.569288,1.569943
22000,1.564332,1.566774
23000,1.563632,1.561836
24000,1.556432,1.554324
25000,1.550408,1.554250
26000,1.549990,1.553187
27000,1.541878,1.549143
28000,1.545325,1.545396
29000,1.541064,1.541024
30000,1.534354,1.538233
31000,1.533841,1.535234
32000,1.532325,1.532600
33000,1.528711,1.529966
34000,1.527784,1.526686
35000,1.522756,1.523879
36000,1.519236,1.521017
37000,1.520719,1.520970
38000,1.520592,1.519379
39000,1.510748,1.518076
40000,1.514908,1.514269
41000,1.514177,1.512093
42000,1.509516,1.508858
43000,1.506250,1.508567
44000,1.510503,1.508210
45000,1.507320,1.505515
46000,1.503611,1.503351
47000,1.501981,1.501989
48000,1.501182,1.498193
49000,1.499435,1.500480
50000,1.495049,1.496063
51000,1.495411,1.497094
52000,1.492464,1.494925
53000,1.492574,1.493317
54000,1.489563,1.491026
55000,1.492246,1.489447
56000,1.487647,1.488502
57000,1.486388,1.487937
58000,1.484021,1.484798
59000,1.484816,1.484930
60000,1.480580,1.483902
61000,1.479078,1.480967
62000,1.483479,1.480830
63000,1.476186,1.477834
64000,1.476079,1.477077
65000,1.477566,1.476093
66000,1.477522,1.475688
67000,1.469075,1.473410
68000,1.468160,1.473158
69000,1.472877,1.472143
70000,1.466107,1.470623
71000,1.467891,1.469455
72000,1.469208,1.468213
73000,1.465166,1.466275
74000,1.460551,1.465828
75000,1.463353,1.465019
76000,1.465263,1.464001
77000,1.461792,1.462594
78000,1.460164,1.462284
79000,1.462954,1.462314
80000,1.459602,1.459828
81000,1.450348,1.459684
82000,1.454583,1.458566
83000,1.458941,1.458811
84000,1.459299,1.457671
85000,1.458626,1.456556
86000,1.455108,1.456334
87000,1.458181,1.455349
88000,1.452707,1.455226
89000,1.452618,1.454254
90000,1.453559,1.453831
91000,1.450249,1.453260
92000,1.448740,1.452927
93000,1.447872,1.452345
94000,1.452761,1.451344
95000,1.451081,1.451536
96000,1.447831,1.451276
97000,1.450877,1.450618
98000,1.449308,1.450001
99000,1.449051,1.450118
