step,train_loss,val_loss
0,5.538660,5.543212
1000,2.538632,2.497332
2000,2.147180,2.124028
3000,1.873071,1.848777
4000,1.703330,1.682997
5000,1.608382,1.610903
6000,1.566797,1.556215
7000,1.540052,1.538494
8000,1.519238,1.522402
9000,1.509515,1.508206
10000,1.502026,1.501361
11000,1.476872,1.479990
12000,1.468136,1.474797
13000,1.455067,1.464584
14000,1.439640,1.442255
15000,1.434090,1.444461
16000,1.427336,1.426452
17000,1.422259,1.419250
18000,1.411993,1.414328
19000,1.408633,1.404934
20000,1.409295,1.403593
21000,1.399442,1.403033
22000,1.392301,1.394917
23000,1.384438,1.387252
24000,1.383895,1.386777
25000,1.384100,1.385427
26000,1.381542,1.376232
27000,1.374717,1.377074
28000,1.372465,1.371597
29000,1.368627,1.370302
30000,1.359442,1.365919
31000,1.366129,1.362012
32000,1.361300,1.361999
33000,1.357493,1.357138
34000,1.357284,1.355230
35000,1.357914,1.357304
36000,1.367678,1.356242
37000,1.354130,1.355018
38000,1.348673,1.349131
39000,1.342399,1.350339
40000,1.346627,1.345907
41000,1.347819,1.346827
42000,1.341703,1.346752
43000,1.347051,1.346178
44000,1.338941,1.340494
45000,1.340987,1.339768
46000,1.339384,1.338735
47000,1.341439,1.338802
48000,1.335638,1.338259
49000,1.336201,1.340095
50000,1.343402,1.340665
51000,1.337631,1.336813
52000,1.335693,1.339768
53000,1.329978,1.332366
54000,1.334176,1.332982
55000,1.333980,1.334459
56000,1.332606,1.329292
57000,1.331840,1.330195
58000,1.328559,1.332142
59000,1.327033,1.330601
60000,1.328801,1.327379
61000,1.323014,1.329484
62000,1.325505,1.327229
63000,1.324606,1.328298
64000,1.322886,1.325870
65000,1.319125,1.320044
66000,1.321218,1.324289
67000,1.323725,1.326668
68000,1.325423,1.328120
69000,1.329106,1.323240
70000,1.319632,1.323964
71000,1.325518,1.323757
72000,1.322126,1.323294
73000,1.322065,1.321101
74000,1.319052,1.322061
75000,1.322489,1.322498
76000,1.318946,1.318155
77000,1.323271,1.318299
78000,1.319916,1.324390
79000,1.322356,1.320804
80000,1.320918,1.321125
81000,1.319782,1.317523
82000,1.309619,1.317562
83000,1.319017,1.320473
84000,1.316534,1.320301
85000,1.313327,1.318902
86000,1.318945,1.316217
87000,1.318486,1.317099
88000,1.313477,1.317085
89000,1.310657,1.316535
90000,1.315788,1.316964
91000,1.307985,1.316016
92000,1.311663,1.317533
93000,1.313591,1.315104
94000,1.311366,1.316286
95000,1.312915,1.314719
96000,1.312763,1.313353
97000,1.318458,1.318562
98000,1.314328,1.317405
99000,1.310007,1.313848
