step,train_loss,val_loss,val_loss_hard
0,5.555881,5.557077,
1000,2.241814,2.231057,
2000,2.050326,2.036964,
3000,1.954012,1.956434,
4000,1.898804,1.895396,
5000,1.862031,1.845483,
6000,1.811938,1.811458,
7000,1.784592,1.781843,
8000,1.770064,1.753827,
9000,1.739713,1.737312,
10000,1.716258,1.730152,
11000,1.787264,1.788238,
12000,1.810335,1.811838,
13000,1.847746,1.850937,
14000,1.889263,1.901790,
15000,1.922325,1.920761,
16000,1.985910,1.979070,
17000,2.022504,2.009144,
18000,2.023133,2.020031,
19000,2.059985,2.065914,
20000,2.084492,2.074186,
21000,2.120926,2.127091,
22000,2.166315,2.155545,
