step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498339,0.498752,0.497070,0.497090,0.497323,0.497256,0.498155,0.497746,0.500016,0.499152,0.499080,0.498954,0.499986,0.499910,0.499541,0.498778,0.501053,0.500319,0.498682,0.498323,0.499544,0.499479,0.499877,0.499062,0.499463,0.498874,0.499429,0.499381,0.500077,0.500061,0.500663,0.499856,0.499338,0.499025,0.499707,0.499678,0.500167,0.500160,0.501311,0.500594,0.499397,0.499119,0.499441,0.499425,0.499924,0.499911,0.501828,0.501370
400,0.494713,0.496691,0.487905,0.488088,0.487350,0.487198,0.491795,0.490032,0.502461,0.499111,0.496026,0.494547,0.498892,0.497554,0.499726,0.494752,0.506054,0.502375,0.494230,0.492051,0.495170,0.494391,0.501583,0.495588,0.502228,0.498733,0.496975,0.495720,0.499786,0.499320,0.506147,0.500324,0.500868,0.499257,0.498298,0.497661,0.500397,0.500033,0.509436,0.504895,0.500117,0.499287,0.499679,0.499329,0.501447,0.501327,0.511234,0.508650
600,0.488764,0.493367,0.472727,0.473246,0.471609,0.471203,0.483564,0.478555,0.505853,0.497439,0.491508,0.486142,0.496911,0.492735,0.501980,0.488102,0.514202,0.503821,0.489429,0.481479,0.487377,0.485284,0.507545,0.489751,0.508578,0.498507,0.493432,0.486856,0.497291,0.495201,0.517589,0.500567,0.503907,0.499223,0.493653,0.491058,0.498775,0.496926,0.523657,0.510351,0.501741,0.499156,0.497178,0.496040,0.502763,0.501797,0.525579,0.516497
800,0.481874,0.489221,0.453806,0.454290,0.451339,0.450064,0.477217,0.464376,0.509465,0.494369,0.487141,0.474329,0.496143,0.486474,0.510078,0.480643,0.524894,0.504395,0.487579,0.466221,0.477143,0.472967,0.519372,0.483524,0.519053,0.496639,0.490842,0.474120,0.493158,0.488368,0.534591,0.499004,0.506463,0.497802,0.487999,0.481861,0.496967,0.493433,0.542683,0.514832,0.502372,0.497683,0.492091,0.489237,0.504243,0.501678,0.544867,0.522807
1000,0.473800,0.483020,0.435518,0.434857,0.433212,0.428934,0.477024,0.450156,0.514477,0.489155,0.487433,0.461513,0.497263,0.478839,0.523613,0.472700,0.536977,0.504013,0.496238,0.450328,0.467727,0.459787,0.537909,0.476150,0.527725,0.491879,0.490012,0.458421,0.488044,0.479887,0.555829,0.495470,0.510355,0.495480,0.482783,0.471442,0.493925,0.487708,0.564245,0.514752,0.502952,0.495821,0.487602,0.482316,0.505763,0.500954,0.564175,0.523407
1200,0.466733,0.477571,0.420248,0.416805,0.426212,0.412719,0.479561,0.437657,0.519625,0.483814,0.490801,0.448851,0.500881,0.472331,0.536994,0.465202,0.549766,0.503305,0.510638,0.437457,0.459974,0.446833,0.555147,0.467709,0.538138,0.487138,0.490811,0.442655,0.480242,0.468388,0.573156,0.487445,0.514250,0.493362,0.479018,0.462047,0.492536,0.482953,0.582069,0.509140,0.504222,0.494898,0.483904,0.476061,0.507158,0.500306,0.579959,0.518796
1400,0.460405,0.471804,0.409841,0.401073,0.433784,0.402428,0.485396,0.426094,0.525586,0.477531,0.500013,0.438102,0.506916,0.465495,0.549152,0.457989,0.561316,0.500736,0.528643,0.426034,0.456799,0.435947,0.570353,0.458491,0.548467,0.481683,0.495171,0.427234,0.472134,0.456260,0.587880,0.478822,0.517279,0.488733,0.474002,0.450528,0.488601,0.476443,0.595989,0.499507,0.504048,0.492492,0.476933,0.466409,0.505740,0.496864,0.589807,0.509745
1600,0.452902,0.464928,0.403627,0.387404,0.449703,0.397440,0.491745,0.413784,0.530636,0.471778,0.510056,0.427837,0.514455,0.460580,0.561492,0.449428,0.571027,0.496187,0.548941,0.415220,0.459011,0.427273,0.586400,0.450097,0.555319,0.474412,0.498296,0.412389,0.463490,0.443225,0.600095,0.468302,0.517790,0.483092,0.468756,0.439074,0.480835,0.465734,0.605775,0.487640,0.503362,0.489489,0.469573,0.456610,0.501549,0.490721,0.597197,0.497948
1800,0.447473,0.459531,0.401495,0.376255,0.468165,0.394917,0.499392,0.402599,0.536595,0.465845,0.522859,0.418066,0.526370,0.457170,0.575815,0.441100,0.580277,0.492220,0.569907,0.405231,0.462474,0.419114,0.600680,0.439149,0.562718,0.466982,0.502745,0.397532,0.455933,0.431002,0.610550,0.456181,0.520582,0.478766,0.464020,0.427539,0.474269,0.455470,0.614827,0.475116,0.502418,0.486159,0.462098,0.446727,0.497816,0.484943,0.602848,0.485523
