step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.496124,0.496127,0.497742,0.497764,0.498189,0.498063,0.497095,0.497023,0.496848,0.496671,0.497885,0.497906,0.498626,0.498500,0.497565,0.497451,0.497133,0.496908,0.497363,0.497373,0.498409,0.498361,0.498098,0.497881,0.497496,0.497191,0.498135,0.498141,0.498893,0.498866,0.498669,0.498377,0.497840,0.497462,0.499104,0.499120,0.499858,0.499841,0.499346,0.499046,0.498061,0.497586,0.497490,0.497520,0.498594,0.498559,0.499473,0.499233
400,0.485012,0.485065,0.488384,0.488609,0.488054,0.487764,0.489082,0.488772,0.490286,0.488810,0.489682,0.489933,0.490854,0.490406,0.490832,0.490312,0.490226,0.488842,0.489405,0.489529,0.492390,0.492128,0.491460,0.490704,0.491362,0.489834,0.493358,0.493597,0.495045,0.494658,0.491679,0.490867,0.493157,0.491482,0.493251,0.493507,0.496265,0.495956,0.493266,0.492173,0.494020,0.492159,0.493034,0.493182,0.493721,0.493253,0.493444,0.492530
600,0.467510,0.467634,0.469957,0.470336,0.470720,0.470427,0.476871,0.476334,0.476765,0.474160,0.476664,0.477266,0.476494,0.475825,0.477910,0.477262,0.477063,0.473934,0.476028,0.476288,0.482112,0.481577,0.478117,0.476993,0.479696,0.476217,0.483551,0.484312,0.487730,0.486799,0.477972,0.476793,0.482707,0.478362,0.481902,0.482131,0.487777,0.486693,0.479761,0.478043,0.485583,0.481097,0.485628,0.486217,0.487572,0.486213,0.481182,0.479457
800,0.444500,0.444725,0.445996,0.446468,0.449532,0.449048,0.459558,0.458600,0.460135,0.455462,0.458232,0.458920,0.458416,0.457119,0.459245,0.458224,0.458159,0.453375,0.458033,0.458318,0.465964,0.464754,0.458257,0.456538,0.460794,0.455667,0.468979,0.470342,0.474759,0.472862,0.457972,0.456034,0.469076,0.461272,0.467437,0.467499,0.478304,0.475846,0.460294,0.457451,0.477519,0.467974,0.473931,0.475091,0.480666,0.478055,0.465702,0.462079
1000,0.419837,0.420163,0.420517,0.421064,0.428623,0.427519,0.440622,0.438686,0.446245,0.436838,0.437325,0.437887,0.440177,0.436915,0.438532,0.436292,0.439940,0.431786,0.437450,0.437546,0.448169,0.445491,0.436011,0.433157,0.445577,0.436136,0.451249,0.452883,0.460575,0.456807,0.435822,0.432698,0.457924,0.443611,0.451743,0.451557,0.466181,0.461878,0.439163,0.434275,0.469580,0.453929,0.459855,0.461136,0.472858,0.468981,0.449013,0.442246
1200,0.396922,0.397372,0.396867,0.397462,0.412702,0.409807,0.424095,0.420842,0.436423,0.420888,0.419873,0.419800,0.429011,0.420223,0.420107,0.416281,0.426259,0.412501,0.419006,0.418513,0.434074,0.428546,0.416740,0.411918,0.433308,0.417835,0.434478,0.436039,0.447830,0.441563,0.417206,0.411532,0.448356,0.427195,0.435887,0.435213,0.456270,0.449116,0.422433,0.413363,0.460857,0.439208,0.444779,0.445574,0.464937,0.459301,0.435974,0.423781
1400,0.375713,0.376240,0.374892,0.375500,0.402591,0.394787,0.408834,0.403672,0.430996,0.406485,0.405753,0.404158,0.430355,0.409284,0.405056,0.398105,0.416567,0.394279,0.401325,0.399845,0.422046,0.412348,0.401770,0.392764,0.427111,0.401905,0.417181,0.418244,0.436536,0.426931,0.402834,0.392299,0.442863,0.411883,0.419512,0.418430,0.447048,0.436791,0.412386,0.394645,0.454396,0.426316,0.430161,0.430375,0.456104,0.449182,0.428162,0.407613
1600,0.356412,0.356978,0.354568,0.355155,0.400906,0.385846,0.396194,0.387900,0.430089,0.394711,0.392543,0.389173,0.436657,0.401065,0.394403,0.381565,0.413544,0.379441,0.387290,0.384012,0.414127,0.397908,0.392330,0.375436,0.425082,0.388506,0.402171,0.402059,0.426517,0.413269,0.394814,0.374976,0.441176,0.399451,0.405759,0.403466,0.437786,0.423892,0.408098,0.377812,0.450258,0.414614,0.417089,0.415518,0.448671,0.440267,0.423623,0.391635
1800,0.339376,0.339904,0.336030,0.336481,0.403632,0.379198,0.387241,0.374407,0.430778,0.386626,0.383327,0.376362,0.448325,0.396871,0.390336,0.367694,0.416219,0.367299,0.374785,0.369138,0.410882,0.385707,0.390705,0.360671,0.427842,0.378025,0.388293,0.386485,0.419515,0.400508,0.394688,0.360119,0.440778,0.387358,0.391969,0.388187,0.429908,0.411450,0.410016,0.363575,0.450980,0.407014,0.404675,0.401851,0.443511,0.432263,0.425307,0.378847
2000,0.324585,0.324642,0.319183,0.319370,0.411861,0.375882,0.380676,0.362213,0.432588,0.379406,0.373226,0.363131,0.461484,0.393176,0.390541,0.356196,0.421422,0.357084,0.365618,0.356206,0.413569,0.375041,0.394684,0.347700,0.431296,0.368314,0.376414,0.372188,0.415310,0.389161,0.397928,0.346703,0.442589,0.377822,0.379876,0.374112,0.423212,0.399597,0.418476,0.351571,0.450126,0.397439,0.393538,0.389430,0.437256,0.424050,0.430950,0.368213
