step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel
2000,0.435488,0.430709,0.416443,0.443141,0.366366,0.363183,0.627848,0.499973,0.478752,0.408404,0.429377,0.433441,0.640615,0.514665,0.487162,0.414306,0.454678,0.457482,0.650247,0.490921,0.452739,0.416759,0.436282,0.432033,0.568614,0.488854,0.493655,0.476432,0.492808,0.492153,0.556921,0.503179,0.498754,0.481497,0.494992,0.492580
2200,0.431590,0.421446,0.407524,0.436883,0.351029,0.343796,0.650843,0.499360,0.499139,0.406055,0.422804,0.421633,0.668066,0.516041,0.506407,0.413546,0.452328,0.452651,0.680666,0.488565,0.464290,0.408388,0.429123,0.420898,0.590623,0.488881,0.497626,0.474449,0.492412,0.491599,0.573324,0.505068,0.501722,0.479628,0.494720,0.491629
2400,0.430021,0.413658,0.399226,0.430145,0.340467,0.325715,0.673698,0.495219,0.522736,0.405331,0.421022,0.411947,0.695717,0.513383,0.530046,0.413565,0.450795,0.448417,0.714362,0.485031,0.479950,0.401437,0.422071,0.409041,0.614938,0.488773,0.503259,0.472181,0.491945,0.490986,0.590004,0.506441,0.505318,0.477498,0.494363,0.490469
2600,0.430013,0.406668,0.393962,0.424557,0.339506,0.309166,0.696852,0.490867,0.547219,0.405495,0.421604,0.401805,0.722048,0.509385,0.554975,0.413189,0.449649,0.443542,0.748071,0.480512,0.500231,0.395352,0.416679,0.398014,0.638048,0.485234,0.509482,0.469549,0.491612,0.490365,0.608152,0.507982,0.511420,0.475883,0.494296,0.489130
2800,0.432249,0.401634,0.390791,0.419988,0.347718,0.293585,0.715725,0.486294,0.571631,0.406807,0.425393,0.392807,0.748116,0.506290,0.576551,0.413452,0.449728,0.440417,0.782484,0.475290,0.518915,0.392008,0.414090,0.390743,0.661641,0.481521,0.516400,0.467756,0.491402,0.489883,0.629096,0.509764,0.519454,0.475207,0.494713,0.488221
3000,0.436071,0.397790,0.390339,0.416751,0.359977,0.279393,0.736638,0.483874,0.598044,0.408750,0.432197,0.385384,0.776034,0.503158,0.600156,0.414510,0.450662,0.437539,0.817399,0.470435,0.540014,0.390143,0.412510,0.383186,0.686210,0.478413,0.524535,0.466343,0.491149,0.489261,0.648609,0.510800,0.528872,0.474738,0.494939,0.487144
3200,0.438980,0.393099,0.390769,0.413523,0.375361,0.266411,0.757134,0.478858,0.625311,0.409484,0.440433,0.377545,0.803531,0.495579,0.627280,0.415882,0.452331,0.434185,0.854330,0.465127,0.564312,0.389423,0.411577,0.373436,0.714561,0.476831,0.535812,0.464673,0.491001,0.488733,0.668148,0.511141,0.538635,0.473090,0.494849,0.485918
3400,0.444150,0.389092,0.392881,0.410726,0.393408,0.254596,0.774115,0.473358,0.655077,0.409711,0.450614,0.370528,0.830486,0.489068,0.656419,0.416232,0.454930,0.430916,0.893704,0.458278,0.590349,0.388194,0.411133,0.363661,0.740896,0.472821,0.548801,0.461953,0.490743,0.487914,0.689251,0.510444,0.550309,0.471030,0.495100,0.484367
3600,0.447655,0.384461,0.395975,0.408419,0.413264,0.244749,0.794369,0.468743,0.684513,0.410019,0.462939,0.364208,0.857283,0.482385,0.685327,0.416837,0.458619,0.428522,0.933455,0.451341,0.617265,0.388401,0.414200,0.356155,0.764889,0.467450,0.562698,0.460401,0.490776,0.487363,0.710194,0.509609,0.562727,0.470350,0.495940,0.483013
3800,0.452696,0.381519,0.400545,0.407280,0.435202,0.237995,0.814937,0.465680,0.711627,0.410362,0.475394,0.359881,0.880548,0.477312,0.709625,0.417200,0.461573,0.426647,0.974789,0.444880,0.642639,0.388026,0.417218,0.350290,0.787207,0.461694,0.576067,0.459586,0.490965,0.486924,0.729721,0.509520,0.575636,0.471226,0.497182,0.481855
4000,0.459639,0.380404,0.406424,0.405939,0.456830,0.231611,0.831963,0.461807,0.738382,0.410354,0.489410,0.355769,0.901441,0.472546,0.731995,0.416878,0.464876,0.424437,1.015985,0.439443,0.669877,0.387665,0.420708,0.344164,0.810964,0.457697,0.589057,0.458629,0.491295,0.486594,0.749019,0.508581,0.588967,0.472720,0.498366,0.480518
4200,0.467075,0.378438,0.411997,0.403943,0.478866,0.223418,0.851339,0.457987,0.767004,0.408456,0.502656,0.348555,0.927758,0.468998,0.758991,0.415854,0.468742,0.422149,1.059706,0.432304,0.699062,0.385375,0.423658,0.335560,0.837899,0.453613,0.606093,0.456878,0.491271,0.485942,0.770001,0.506688,0.603839,0.472622,0.498940,0.479096
4400,0.472011,0.374673,0.417973,0.402068,0.503510,0.218984,0.866797,0.451975,0.795555,0.406810,0.518331,0.343966,0.951989,0.462133,0.786116,0.414930,0.472645,0.420267,1.105915,0.425339,0.727295,0.384718,0.430328,0.329849,0.863426,0.450942,0.624755,0.455317,0.491405,0.485383,0.788575,0.504642,0.615349,0.471893,0.499816,0.477590
4600,0.477349,0.371951,0.424513,0.400672,0.529283,0.216357,0.884553,0.446145,0.822872,0.405046,0.536619,0.340688,0.978664,0.455979,0.813752,0.414465,0.478390,0.418773,1.151397,0.418107,0.755594,0.383752,0.438823,0.323978,0.888292,0.446613,0.642750,0.454227,0.491710,0.484839,0.809067,0.502950,0.628004,0.471667,0.501192,0.475778
4800,0.483797,0.370199,0.431839,0.399308,0.555686,0.213301,0.901572,0.442444,0.851445,0.403237,0.554669,0.337241,1.000172,0.449470,0.840765,0.413332,0.483367,0.416879,1.197931,0.410519,0.785980,0.382685,0.448608,0.317749,0.909607,0.442589,0.659271,0.452227,0.492431,0.484526,0.828262,0.501023,0.642131,0.471447,0.502790,0.473577
5000,0.490045,0.367591,0.438725,0.396983,0.581502,0.207784,0.919675,0.437991,0.880559,0.399495,0.573522,0.332580,1.024301,0.443206,0.870975,0.410160,0.489251,0.414826,1.248064,0.403179,0.818527,0.379784,0.458108,0.309436,0.938123,0.440068,0.678009,0.448518,0.492041,0.483114,0.849133,0.498449,0.662366,0.471694,0.504133,0.470846
5200,0.496395,0.365267,0.445742,0.394660,0.609024,0.203350,0.937277,0.432816,0.911162,0.393006,0.590798,0.326787,1.051069,0.435639,0.906231,0.404367,0.495130,0.411695,1.299795,0.395691,0.852770,0.375796,0.468267,0.300011,0.969135,0.438357,0.703898,0.442027,0.491439,0.480908,0.871571,0.494018,0.684225,0.466010,0.504262,0.467556
5400,0.502614,0.362561,0.451990,0.392305,0.638167,0.202045,0.955185,0.427968,0.946932,0.388352,0.613536,0.321501,1.074826,0.427810,0.943190,0.398796,0.503941,0.408307,1.352962,0.388480,0.889903,0.373604,0.484469,0.292557,0.998718,0.434320,0.731513,0.436131,0.491199,0.478298,0.893617,0.489899,0.703127,0.460001,0.504416,0.463428
5600,0.508135,0.360472,0.458962,0.389805,0.667413,0.198915,0.971630,0.421395,0.982344,0.382637,0.638219,0.317709,1.099040,0.421046,0.978527,0.394955,0.513775,0.406281,1.408433,0.379856,0.925862,0.370368,0.500579,0.285840,1.028106,0.430379,0.759348,0.431275,0.491993,0.476200,0.916077,0.485771,0.722196,0.455258,0.505707,0.458835
5800,0.511826,0.357065,0.466237,0.387239,0.697753,0.196542,0.986312,0.415421,1.017031,0.377521,0.663738,0.313869,1.121122,0.413807,1.012896,0.391401,0.523668,0.404483,1.465223,0.373758,0.961355,0.367129,0.518255,0.280076,1.055760,0.423863,0.786873,0.428998,0.493318,0.474316,0.942179,0.480491,0.744560,0.451077,0.507699,0.453303
6000,0.516779,0.354889,0.474027,0.384591,0.727985,0.194300,1.001892,0.410234,1.049587,0.371830,0.688073,0.310474,1.143611,0.407459,1.045840,0.388066,0.531815,0.403006,1.523065,0.367422,0.995570,0.363622,0.534020,0.274942,1.081028,0.418412,0.812811,0.426464,0.494487,0.472928,0.967695,0.475131,0.766247,0.447938,0.510056,0.448059
6200,0.521279,0.352032,0.481667,0.381738,0.758626,0.191991,1.016638,0.405528,1.080870,0.366379,0.712979,0.306994,1.167541,0.400939,1.078077,0.384409,0.541338,0.401484,1.581280,0.361524,1.029990,0.359393,0.551937,0.269086,1.106716,0.413057,0.838115,0.424547,0.495843,0.471490,0.994005,0.469677,0.790828,0.444318,0.512839,0.442629
6400,0.525908,0.349624,0.488939,0.378657,0.789295,0.189216,1.034404,0.400790,1.111177,0.360710,0.737497,0.302676,1.187572,0.395301,1.110021,0.380143,0.549814,0.399741,1.643850,0.354738,1.063179,0.355317,0.568497,0.263736,1.131258,0.408053,0.862257,0.421797,0.497434,0.469981,1.019649,0.464507,0.816489,0.441655,0.516152,0.437344
6600,0.530466,0.347562,0.495673,0.375722,0.818518,0.185899,1.048326,0.396518,1.141077,0.355376,0.761546,0.298448,1.212253,0.390068,1.140121,0.375642,0.558094,0.398103,1.704883,0.348201,1.098022,0.350486,0.584978,0.258593,1.158721,0.403180,0.884889,0.418599,0.498758,0.468104,1.045570,0.458659,0.842455,0.438610,0.520476,0.431591
6800,0.534696,0.345439,0.502480,0.372101,0.849428,0.182727,1.063751,0.392426,1.172331,0.349354,0.787544,0.293856,1.236777,0.384613,1.169905,0.370867,0.566019,0.396416,1.766949,0.342873,1.131281,0.346178,0.602071,0.253448,1.183805,0.398301,0.909689,0.416326,0.500484,0.466181,1.073514,0.452312,0.868711,0.434985,0.524598,0.425271
7000,0.539489,0.343462,0.509420,0.369296,0.880110,0.180085,1.077884,0.388468,1.201640,0.343753,0.813269,0.289641,1.257260,0.378933,1.201371,0.366219,0.575120,0.394647,1.825860,0.337466,1.163665,0.340601,0.618386,0.247654,1.212143,0.394056,0.933101,0.413624,0.502665,0.464203,1.100505,0.447065,0.893902,0.430702,0.528704,0.418851
7200,0.542352,0.340703,0.515679,0.365992,0.909540,0.177185,1.093728,0.384445,1.227366,0.337704,0.838012,0.285007,1.279441,0.373751,1.232101,0.361413,0.583552,0.392625,1.887550,0.331616,1.198443,0.335593,0.635040,0.242907,1.240156,0.389887,0.958144,0.410799,0.504804,0.461877,1.127669,0.441335,0.918187,0.425631,0.532628,0.412077
7400,0.546107,0.338335,0.521750,0.362901,0.938099,0.174484,1.108778,0.380516,1.254423,0.332959,0.862850,0.280545,1.299017,0.368828,1.261137,0.357274,0.592967,0.390863,1.952392,0.326326,1.231726,0.330689,0.650996,0.238597,1.267564,0.385566,0.982496,0.408190,0.507181,0.459542,1.155021,0.435585,0.942695,0.420961,0.536611,0.405568
7600,0.549007,0.335915,0.528021,0.360041,0.967532,0.172319,1.121748,0.377102,1.282262,0.327943,0.888106,0.276153,1.322315,0.364425,1.288491,0.353227,0.601955,0.389057,2.013132,0.320924,1.265441,0.326193,0.668083,0.234193,1.293657,0.381551,1.008229,0.404752,0.509853,0.456699,1.183134,0.430293,0.966702,0.416966,0.541515,0.398372
7800,0.551682,0.332842,0.533552,0.356949,0.996324,0.169667,1.132185,0.372320,1.307568,0.323343,0.913458,0.272258,1.346128,0.360717,1.318540,0.348954,0.610831,0.387530,2.074275,0.315954,1.295408,0.321916,0.685232,0.230244,1.321184,0.377193,1.032607,0.401016,0.512422,0.453675,1.209917,0.424799,0.991511,0.411843,0.545973,0.391731
8000,0.554674,0.330900,0.539754,0.353974,1.025126,0.167459,1.146581,0.369768,1.333735,0.318807,0.939068,0.268155,1.366171,0.356079,1.347061,0.344866,0.619559,0.385651,2.134305,0.310968,1.329273,0.317360,0.703163,0.226416,1.346171,0.373671,1.057082,0.397869,0.515189,0.450591,1.238091,0.419541,1.017722,0.407179,0.551428,0.384893
8200,0.557621,0.328577,0.544997,0.351066,1.053751,0.165360,1.155949,0.365993,1.357391,0.314697,0.965356,0.264104,1.385381,0.351790,1.374888,0.341092,0.628843,0.383896,2.195604,0.305897,1.361399,0.312974,0.719466,0.222391,1.369454,0.369127,1.079887,0.394191,0.518074,0.447170,1.265853,0.414545,1.043369,0.402813,0.557019,0.378328
8400,0.559843,0.326528,0.549906,0.348130,1.081073,0.163116,1.167327,0.362819,1.380476,0.310135,0.990296,0.260212,1.403330,0.348099,1.400750,0.336956,0.637078,0.382269,2.253769,0.301398,1.392635,0.309197,0.736641,0.218977,1.395104,0.366205,1.104140,0.391497,0.521431,0.444085,1.291389,0.409559,1.070093,0.398138,0.562740,0.372100
8600,0.563339,0.324740,0.555075,0.344782,1.109687,0.160732,1.180159,0.360011,1.406176,0.306592,1.016545,0.256818,1.421008,0.344754,1.428715,0.333779,0.647009,0.380542,2.310405,0.296940,1.423261,0.305395,0.753364,0.215705,1.418848,0.362661,1.130004,0.387848,0.524949,0.440189,1.318297,0.404037,1.094294,0.393232,0.568486,0.365316
8800,0.565167,0.322612,0.560073,0.341800,1.136763,0.158620,1.191562,0.357331,1.428871,0.302512,1.039544,0.253034,1.438389,0.341266,1.451498,0.329378,0.654491,0.378519,2.370255,0.292820,1.455036,0.301488,0.769138,0.212544,1.440014,0.358658,1.153168,0.383998,0.528921,0.436322,1.345489,0.399508,1.117676,0.389010,0.574393,0.359272
9000,0.567448,0.320555,0.564566,0.338786,1.162367,0.156578,1.203268,0.354408,1.451798,0.298559,1.063929,0.249430,1.456183,0.337941,1.476212,0.326167,0.662817,0.376921,2.425526,0.288769,1.483446,0.297939,0.784949,0.209754,1.462286,0.355422,1.177082,0.380504,0.532071,0.432588,1.372739,0.394672,1.142376,0.384552,0.580992,0.353273
9200,0.569618,0.318900,0.569540,0.336006,1.188500,0.154784,1.211305,0.351442,1.474120,0.294934,1.087591,0.246165,1.472036,0.335183,1.498159,0.322861,0.670284,0.375264,2.477625,0.284697,1.513441,0.294365,0.798953,0.207026,1.484206,0.352123,1.199818,0.377339,0.536483,0.429234,1.399986,0.390409,1.165408,0.380693,0.587128,0.347809
9400,0.571030,0.316848,0.573619,0.333179,1.211539,0.152663,1.219160,0.348363,1.494469,0.291391,1.109865,0.242679,1.485628,0.332000,1.519446,0.319123,0.677430,0.373523,2.529774,0.281070,1.541613,0.290419,0.813477,0.203946,1.507864,0.349409,1.223858,0.373732,0.540666,0.425740,1.426221,0.385741,1.187894,0.377245,0.593017,0.342764
9600,0.573671,0.315621,0.577298,0.330534,1.235350,0.151089,1.228902,0.345924,1.516882,0.288271,1.132349,0.239738,1.501740,0.329373,1.541382,0.316150,0.684539,0.372072,2.582140,0.277475,1.569467,0.287262,0.827328,0.201481,1.526506,0.346365,1.245463,0.370254,0.543985,0.422098,1.450605,0.381920,1.210699,0.373206,0.599167,0.337663
9800,0.572446,0.312673,0.580271,0.327654,1.255941,0.149359,1.238631,0.343574,1.534881,0.285258,1.153460,0.236799,1.518709,0.326288,1.564680,0.313587,0.692431,0.370526,2.630993,0.274326,1.596211,0.284508,0.840959,0.199107,1.546833,0.343435,1.268046,0.367261,0.547688,0.418518,1.474511,0.378000,1.233489,0.369889,0.604880,0.332998
10000,0.573689,0.311018,0.583732,0.324665,1.275564,0.147695,1.248002,0.341640,1.553850,0.282430,1.174203,0.233719,1.533908,0.323861,1.584190,0.310674,0.699512,0.368655,2.677444,0.270984,1.619826,0.281260,0.852642,0.196533,1.565421,0.340603,1.287169,0.363874,0.551250,0.414744,1.497019,0.374653,1.255486,0.366326,0.611049,0.328342
10200,0.575441,0.309664,0.586769,0.322131,1.295370,0.146019,1.253459,0.338811,1.570101,0.279768,1.194000,0.230902,1.545101,0.320693,1.602648,0.307801,0.706437,0.366861,2.722772,0.267494,1.643973,0.278226,0.865684,0.194359,1.583781,0.338824,1.308098,0.361074,0.555216,0.411186,1.520880,0.371515,1.277001,0.362632,0.616801,0.323912
10400,0.575882,0.307686,0.589875,0.319796,1.315371,0.144579,1.263091,0.336826,1.587829,0.276969,1.213486,0.228646,1.558210,0.318091,1.620225,0.305412,0.713121,0.365631,2.765887,0.264895,1.667158,0.275516,0.876548,0.192033,1.599728,0.336211,1.328129,0.358852,0.559109,0.408098,1.543031,0.368014,1.297668,0.359086,0.622518,0.319759
10600,0.576724,0.305971,0.592443,0.317441,1.336223,0.143247,1.270318,0.334904,1.603309,0.274494,1.232893,0.225922,1.569922,0.315503,1.638587,0.302942,0.719533,0.363922,2.801884,0.261940,1.689424,0.272705,0.887290,0.189848,1.616479,0.333918,1.346458,0.356111,0.563156,0.404987,1.563728,0.364789,1.315910,0.355948,0.627560,0.315793
10800,0.576950,0.303967,0.594575,0.315226,1.352828,0.141618,1.277794,0.333289,1.618399,0.271961,1.249741,0.223554,1.583265,0.313768,1.656172,0.300602,0.726134,0.362319,2.840785,0.259537,1.711434,0.270466,0.898115,0.187915,1.632111,0.331617,1.365272,0.352996,0.566998,0.401127,1.585705,0.361967,1.335446,0.352945,0.633820,0.312061
11000,0.577615,0.302391,0.596741,0.312939,1.369808,0.140148,1.285066,0.331573,1.632997,0.269251,1.266543,0.221373,1.596440,0.312006,1.671524,0.298355,0.731423,0.360820,2.880751,0.257278,1.731794,0.268042,0.907896,0.186062,1.648782,0.329639,1.382457,0.350158,0.570615,0.397547,1.606086,0.358897,1.354083,0.350224,0.640002,0.308561
11200,0.577687,0.300768,0.599006,0.310780,1.385113,0.138778,1.290287,0.329584,1.645544,0.267293,1.282807,0.218952,1.606497,0.309895,1.687292,0.296086,0.736827,0.359654,2.917176,0.255023,1.751493,0.265909,0.917755,0.184461,1.664392,0.327754,1.400649,0.347547,0.574123,0.394656,1.625153,0.356249,1.371953,0.347809,0.645256,0.305591
11400,0.577603,0.298975,0.600454,0.308514,1.401053,0.137653,1.296961,0.328084,1.657328,0.265198,1.299007,0.216459,1.616235,0.307992,1.700825,0.293962,0.742090,0.358297,2.952458,0.252969,1.771014,0.264095,0.927323,0.182771,1.678666,0.326283,1.417518,0.345113,0.577514,0.391618,1.645226,0.353624,1.388999,0.345048,0.650443,0.302510
11600,0.577890,0.297409,0.601911,0.306491,1.414934,0.136490,1.302782,0.326505,1.669207,0.263213,1.313142,0.214246,1.627352,0.306628,1.715504,0.292131,0.747227,0.357064,2.986666,0.250861,1.789022,0.262223,0.936003,0.181111,1.691384,0.324131,1.432854,0.342689,0.581161,0.388648,1.663007,0.351047,1.405381,0.342771,0.655488,0.299824
11800,0.577842,0.296040,0.603064,0.304540,1.426872,0.135357,1.307015,0.324913,1.679879,0.261447,1.327462,0.212533,1.636731,0.305082,1.726476,0.290287,0.752087,0.355845,3.016287,0.249017,1.806464,0.260212,0.943911,0.179603,1.702382,0.322308,1.447796,0.340604,0.584452,0.386030,1.679911,0.348786,1.419437,0.340738,0.660285,0.297196
12000,0.577998,0.294623,0.604161,0.302607,1.439207,0.134245,1.311841,0.323522,1.691071,0.259824,1.341309,0.210762,1.643866,0.303484,1.738781,0.288562,0.756373,0.354581,3.045963,0.247310,1.822948,0.258665,0.951550,0.178194,1.714023,0.320648,1.462130,0.338709,0.587875,0.383402,1.695513,0.346338,1.433950,0.338643,0.665345,0.294576
12200,0.576893,0.292927,0.605129,0.300677,1.449627,0.133204,1.317801,0.322387,1.700649,0.257829,1.353129,0.208979,1.652495,0.302177,1.751295,0.286806,0.760594,0.353529,3.074189,0.245569,1.838440,0.256918,0.958305,0.176731,1.726895,0.319313,1.476394,0.336647,0.590866,0.380925,1.711060,0.344485,1.447938,0.336611,0.669756,0.292189
12400,0.577185,0.291844,0.605398,0.298761,1.458270,0.132141,1.321108,0.320862,1.709314,0.256240,1.364492,0.207247,1.657692,0.300472,1.761724,0.285206,0.764104,0.352449,3.098806,0.243997,1.853288,0.255594,0.965196,0.175508,1.738175,0.317872,1.489771,0.335019,0.593935,0.378701,1.725366,0.342507,1.459933,0.334625,0.673730,0.290046
12600,0.576534,0.290437,0.605939,0.297049,1.468139,0.131271,1.325667,0.319742,1.718292,0.254992,1.375818,0.205919,1.664388,0.299304,1.771520,0.283925,0.767409,0.351472,3.123132,0.242559,1.867341,0.254101,0.972233,0.174212,1.747522,0.316542,1.501724,0.333170,0.596820,0.376543,1.739259,0.340566,1.472419,0.332549,0.677228,0.288056
12800,0.575647,0.288927,0.606275,0.295513,1.475933,0.130471,1.329482,0.318769,1.726608,0.253586,1.385784,0.204503,1.670267,0.298063,1.779881,0.282520,0.770561,0.350502,3.144740,0.241103,1.879951,0.252579,0.978219,0.173094,1.755409,0.315249,1.513493,0.331811,0.599725,0.374496,1.752711,0.338759,1.484418,0.330842,0.681025,0.286196
13000,0.575424,0.287787,0.606338,0.293932,1.483911,0.129601,1.332547,0.317666,1.734647,0.252252,1.396211,0.203192,1.678015,0.297064,1.788789,0.281333,0.773714,0.349507,3.165759,0.239925,1.892331,0.251306,0.984036,0.172036,1.764532,0.314120,1.524355,0.330140,0.602466,0.372566,1.764386,0.337165,1.495116,0.329158,0.684562,0.284250
13200,0.575194,0.286833,0.606398,0.292452,1.491975,0.128871,1.335678,0.316674,1.740864,0.250880,1.405417,0.201941,1.684812,0.296102,1.796448,0.279996,0.776950,0.348545,3.186380,0.238596,1.904688,0.250005,0.989187,0.170983,1.771575,0.312959,1.533965,0.328750,0.604794,0.370752,1.775604,0.335536,1.505331,0.327479,0.687896,0.282506
13400,0.574214,0.285516,0.606125,0.290952,1.498886,0.128182,1.338094,0.315668,1.747600,0.249738,1.413462,0.200635,1.688944,0.294979,1.804301,0.278896,0.779615,0.347679,3.206914,0.237502,1.916651,0.248792,0.993845,0.170074,1.780489,0.311973,1.543922,0.327387,0.607142,0.368852,1.786922,0.334250,1.515039,0.325944,0.690851,0.280945
13600,0.573475,0.284491,0.606075,0.289592,1.504699,0.127496,1.340590,0.314602,1.753424,0.248703,1.421034,0.199533,1.692722,0.293879,1.811491,0.277764,0.782179,0.346877,3.225146,0.236307,1.927493,0.247599,0.997961,0.169111,1.787220,0.310891,1.553601,0.326077,0.609755,0.367065,1.798075,0.332891,1.524534,0.324508,0.693964,0.279385
13800,0.572512,0.283418,0.605712,0.288288,1.510347,0.126848,1.342335,0.313553,1.759766,0.247747,1.428589,0.198561,1.698038,0.293095,1.818451,0.276839,0.784777,0.346113,3.240813,0.235243,1.936756,0.246495,1.001362,0.168235,1.794982,0.310049,1.562693,0.325120,0.612183,0.365713,1.807709,0.331508,1.532898,0.323173,0.696531,0.278020
14000,0.571467,0.282364,0.605374,0.287010,1.514831,0.126246,1.344977,0.312855,1.765332,0.246794,1.435581,0.197481,1.702675,0.292333,1.823640,0.275789,0.786835,0.345341,3.257299,0.234271,1.946118,0.245533,1.005438,0.167480,1.799966,0.309018,1.570516,0.323882,0.614197,0.364168,1.817102,0.330228,1.541287,0.321851,0.699227,0.276625
