step,train_loss,val_bpb
200,9.256142,2.555112
400,7.554933,2.153245
600,6.720269,1.994488
800,6.331048,1.913054
1000,6.103828,1.863677
1200,5.959557,1.829416
1400,5.850230,1.795483
1600,5.747690,1.762855
1800,5.632709,1.734343
2000,5.533412,1.706670
2200,5.448092,1.681931
2400,5.367793,1.659986
2600,5.292106,1.641897
2800,5.242119,1.629034
3000,5.206161,1.614495
3200,5.157702,1.598970
3400,5.105462,1.586391
3600,5.061204,1.578056
3800,5.056337,1.570289
4000,5.036307,1.566679
4200,5.000419,1.552098
4400,4.961430,1.544804
4600,4.940438,1.538316
4800,4.913122,1.528425
5000,4.899882,1.525001
5200,4.871004,1.510889
5400,4.853061,1.500572
5600,4.805974,1.493948
5800,4.771401,1.487716
6000,4.754989,1.482316
6200,4.735908,1.476859
6400,4.713873,1.470738
6600,4.696748,1.464708
6800,4.691776,1.460416
7000,4.658955,1.457537
7200,4.634713,1.452077
7400,4.632529,1.448810
7600,4.611795,1.442956
7800,4.593423,1.439002
8000,4.584192,1.434463
8200,4.576384,1.430651
8400,4.560489,1.428830
8600,4.545040,1.426422
8800,4.534457,1.423131
9000,4.538996,1.419806
9200,4.521983,1.416672
9400,4.507601,1.415254
9600,4.500491,1.410433
9800,4.502802,1.408192
10000,4.485734,1.407013
10200,4.478243,1.405042
10400,4.491728,1.402883
10600,4.493697,1.399738
10800,4.456590,1.397209
11000,4.433714,1.396156
11200,4.439138,1.393323
11400,4.437572,1.392984
11600,4.423385,1.391024
11800,4.421990,1.389854
12000,4.416727,1.389039
12200,4.399399,1.387363
12400,4.391950,1.385755
12600,4.392544,1.384305
12800,4.383350,1.383576
13000,4.380568,1.382380
13200,4.376194,1.382068
13400,4.378671,1.379278
13600,4.372415,1.379344
13800,4.364214,1.378083
14000,4.364059,1.376912
14200,4.371294,1.377524
14400,4.360864,1.376007
14600,4.354245,1.376410
14800,4.351968,1.374798
15000,4.357739,1.374648
15200,4.346350,1.374189
15400,4.356528,1.373146
15600,4.381486,1.373220
15800,4.368990,1.372211
16000,4.345020,1.373488
