step,train_loss,val_bpb
200,8.360350,2.192192
400,6.631058,1.905582
600,5.939048,1.776255
800,5.591226,1.699103
1000,5.363069,1.646555
1200,5.194550,1.602703
1400,5.061360,1.564658
1600,4.947753,1.526718
1800,4.813064,1.492639
2000,4.705166,1.464655
2200,4.625403,1.441280
2400,4.563314,1.424222
2600,4.501978,1.410353
2800,4.459876,1.397226
3000,4.428404,1.386913
3200,4.411310,1.379083
3400,4.379516,1.372562
3600,4.353142,1.366935
3800,4.356584,1.363337
4000,4.340128,1.360452
4096,4.329360,1.359243
