step,train_loss,val_bpb
200,8.235827,2.300229
400,7.073679,2.064969
600,6.689461,2.008353
800,6.524419,1.979488
1000,6.412425,1.944835
1200,6.303020,1.904703
1400,6.183251,1.874664
1600,6.063954,1.850660
1800,6.003338,1.827748
2000,5.936837,1.810429
2200,5.868325,1.801000
2400,5.839745,1.782153
2600,5.799711,1.771178
2800,5.754452,1.762448
3000,5.713910,1.752043
3200,5.687936,1.737752
3400,5.640199,1.732765
3600,5.639729,1.728441
3800,5.600692,1.722060
4000,5.555834,1.710570
4200,5.560137,1.704748
4400,5.549619,1.700129
4600,5.524553,1.692926
4800,5.521887,1.689736
5000,5.492817,1.682446
5200,5.465731,1.678494
5400,5.435139,1.672475
5600,5.458314,1.668649
5800,5.431286,1.666597
6000,5.423297,1.663233
6200,5.408288,1.659348
6400,5.394445,1.656821
6600,5.389486,1.653164
6800,5.376719,1.651379
7000,5.377472,1.649531
7200,5.374004,1.647900
