step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497697,0.498072,0.494361,0.494424,0.494928,0.494748,0.502102,0.500267,0.502243,0.499288,0.495823,0.495588,0.499560,0.499219,0.503261,0.501800,0.500085,0.498875,0.498737,0.498692,0.500879,0.500833,0.503588,0.502421,0.500881,0.499339,0.499380,0.499338,0.500651,0.500566,0.502661,0.501637,0.501920,0.500638,0.499469,0.499447,0.499881,0.499863,0.501834,0.500975,0.499691,0.499612,0.499957,0.500006,0.499689,0.499629,0.501157,0.500493
400,0.496005,0.497642,0.479601,0.479979,0.474406,0.473592,0.509402,0.503474,0.516397,0.500881,0.482563,0.479596,0.491810,0.489861,0.512446,0.506185,0.509252,0.498614,0.494981,0.494063,0.501404,0.500458,0.512213,0.507207,0.503785,0.497052,0.498347,0.498065,0.503317,0.502501,0.509086,0.505485,0.509555,0.501245,0.498845,0.498767,0.500798,0.500440,0.505338,0.502999,0.498135,0.497907,0.499644,0.499832,0.502177,0.501538,0.502960,0.501570
600,0.492871,0.495658,0.464247,0.463911,0.455042,0.449679,0.525747,0.512029,0.538404,0.502287,0.473061,0.459181,0.479258,0.472434,0.528430,0.512002,0.528774,0.497660,0.488392,0.483552,0.499998,0.494999,0.525986,0.512517,0.514197,0.494623,0.495646,0.494347,0.507011,0.503323,0.519769,0.510382,0.522122,0.501216,0.498009,0.497392,0.503542,0.501046,0.510393,0.505132,0.496768,0.495737,0.499356,0.499643,0.508533,0.505734,0.504715,0.502390
800,0.490126,0.493404,0.452826,0.449784,0.464021,0.434189,0.548811,0.525462,0.561384,0.501245,0.484348,0.442517,0.474906,0.456396,0.549575,0.518589,0.550799,0.495097,0.481213,0.468365,0.496583,0.484449,0.542181,0.516213,0.529614,0.493377,0.492055,0.488574,0.511734,0.502455,0.532994,0.514620,0.536343,0.502072,0.496972,0.495301,0.507205,0.500012,0.516829,0.507094,0.495861,0.491613,0.499150,0.499521,0.518050,0.510389,0.506460,0.503016
1000,0.485576,0.489064,0.446950,0.438795,0.487564,0.429005,0.573226,0.538542,0.580952,0.497662,0.504931,0.430471,0.484842,0.443452,0.571298,0.520908,0.572373,0.490931,0.478420,0.454063,0.493714,0.472194,0.558989,0.515973,0.544956,0.491288,0.488329,0.480887,0.515761,0.498870,0.546636,0.516480,0.547637,0.500777,0.496018,0.492802,0.512840,0.498559,0.523948,0.508539,0.495626,0.487216,0.498944,0.499406,0.530561,0.517604,0.508166,0.503470
1200,0.481729,0.485087,0.444475,0.429795,0.512955,0.431883,0.596620,0.547915,0.596370,0.490258,0.527443,0.420946,0.502846,0.436246,0.591945,0.515561,0.592633,0.484221,0.480147,0.439210,0.493477,0.459175,0.573270,0.509511,0.557099,0.487427,0.484499,0.471761,0.521084,0.494731,0.559132,0.514771,0.559392,0.499115,0.494842,0.489581,0.518125,0.494489,0.530303,0.509031,0.496634,0.482610,0.498566,0.499097,0.543345,0.523533,0.509644,0.503727
1400,0.477356,0.480491,0.444074,0.422331,0.538139,0.434792,0.617361,0.550484,0.610004,0.482897,0.550262,0.412616,0.523881,0.431354,0.610430,0.504133,0.611073,0.475786,0.488032,0.425820,0.496993,0.446575,0.584702,0.498113,0.568693,0.481914,0.481968,0.462524,0.527715,0.489531,0.569248,0.508762,0.568723,0.496165,0.494141,0.486440,0.526345,0.492517,0.535289,0.508340,0.498163,0.478683,0.498357,0.498916,0.558019,0.531356,0.510922,0.503776
1600,0.473644,0.476576,0.444880,0.415614,0.563095,0.438296,0.636462,0.548853,0.622176,0.475457,0.572724,0.407112,0.545922,0.429133,0.626952,0.489890,0.627472,0.468052,0.498635,0.414759,0.501994,0.435501,0.594444,0.484228,0.579463,0.475899,0.480511,0.453177,0.533426,0.483384,0.577185,0.499715,0.578186,0.493471,0.492956,0.482669,0.533439,0.488632,0.539272,0.506812,0.499813,0.474987,0.498055,0.498657,0.570734,0.535607,0.511856,0.503574
1800,0.470108,0.472568,0.445812,0.409571,0.586760,0.439472,0.650872,0.543857,0.633304,0.468808,0.594757,0.401500,0.567451,0.427984,0.640134,0.476369,0.643212,0.460969,0.510859,0.406602,0.509192,0.425937,0.601960,0.470981,0.591473,0.470976,0.480171,0.444645,0.538720,0.477903,0.582900,0.489809,0.584705,0.490057,0.492770,0.479626,0.541878,0.485087,0.541917,0.504825,0.503544,0.472910,0.497994,0.498588,0.584503,0.541103,0.512406,0.503253
2000,0.466423,0.468679,0.446965,0.404141,0.609165,0.439457,0.661258,0.536940,0.642125,0.461986,0.614674,0.395925,0.587946,0.427167,0.650968,0.462637,0.658840,0.454150,0.524580,0.400004,0.517771,0.418196,0.609367,0.457160,0.602739,0.465720,0.482362,0.437997,0.543499,0.472342,0.588545,0.478799,0.592684,0.488375,0.492308,0.476016,0.548437,0.480566,0.543903,0.502035,0.505931,0.470480,0.497764,0.498294,0.595018,0.544194,0.512848,0.502776
2200,0.462836,0.465078,0.447829,0.399811,0.629306,0.437772,0.666961,0.528759,0.650692,0.456419,0.633413,0.391140,0.606250,0.426357,0.659116,0.450725,0.673295,0.448155,0.537263,0.395762,0.526792,0.411967,0.616859,0.445008,0.612637,0.461440,0.486021,0.431951,0.548070,0.467779,0.593028,0.468569,0.598116,0.485030,0.492485,0.473362,0.554164,0.476880,0.545228,0.499290,0.508476,0.468462,0.497492,0.498027,0.603666,0.546217,0.513090,0.502281
2400,0.459626,0.461763,0.448150,0.395627,0.647551,0.435787,0.670886,0.520164,0.659355,0.451797,0.649103,0.387029,0.623128,0.425028,0.666225,0.440435,0.686024,0.442896,0.549311,0.392356,0.535646,0.406040,0.623552,0.434235,0.621530,0.458669,0.490196,0.426822,0.552284,0.463445,0.596936,0.458663,0.603518,0.482548,0.492921,0.470902,0.559550,0.473255,0.546169,0.496236,0.510873,0.467055,0.497217,0.497670,0.612247,0.548614,0.513293,0.501755
2600,0.456834,0.459104,0.448567,0.392480,0.663231,0.432157,0.671253,0.512192,0.666099,0.446836,0.663083,0.383982,0.637389,0.424069,0.672400,0.431836,0.697227,0.438509,0.560312,0.389867,0.543852,0.401337,0.628267,0.425276,0.628924,0.455840,0.494714,0.423112,0.555880,0.459501,0.600270,0.450200,0.608205,0.480577,0.493391,0.468795,0.562939,0.469589,0.546575,0.493344,0.513382,0.465388,0.496901,0.497279,0.618674,0.550358,0.513382,0.501231
2800,0.453896,0.456250,0.448394,0.389967,0.676181,0.428735,0.668863,0.504887,0.671716,0.443678,0.675259,0.381310,0.649734,0.423518,0.676145,0.424575,0.707827,0.434631,0.569448,0.387686,0.550781,0.397261,0.632169,0.417951,0.635557,0.453613,0.498546,0.419827,0.559128,0.455990,0.602614,0.443286,0.612051,0.478585,0.493611,0.466876,0.566081,0.466427,0.546860,0.490861,0.515518,0.464180,0.496921,0.497224,0.623782,0.551346,0.513421,0.500756
3000,0.451905,0.454459,0.447664,0.387738,0.686838,0.425567,0.666228,0.498830,0.676463,0.441006,0.685117,0.378483,0.659886,0.422345,0.679749,0.418651,0.715996,0.431655,0.577113,0.385805,0.556490,0.393836,0.636181,0.411820,0.640864,0.451781,0.502107,0.417388,0.561534,0.453243,0.605212,0.437394,0.614229,0.476308,0.494255,0.465420,0.568173,0.463396,0.546712,0.488535,0.516512,0.462643,0.496722,0.496974,0.627245,0.551716,0.513390,0.500339
3200,0.450220,0.452989,0.446952,0.385989,0.694954,0.422589,0.662533,0.493521,0.680565,0.438574,0.693140,0.376704,0.668176,0.421455,0.682156,0.413971,0.722689,0.429149,0.583436,0.384688,0.561399,0.391325,0.639309,0.407284,0.645340,0.450468,0.505188,0.415540,0.563369,0.450895,0.606874,0.432771,0.617186,0.475575,0.494713,0.464173,0.570099,0.461023,0.546579,0.486604,0.518231,0.461969,0.496811,0.496988,0.629898,0.552030,0.513359,0.499963
3400,0.448864,0.451833,0.446193,0.384636,0.701457,0.419909,0.659081,0.489194,0.683404,0.436884,0.699136,0.375266,0.674702,0.420597,0.683333,0.410261,0.727575,0.427295,0.588466,0.383801,0.565414,0.389319,0.641427,0.403589,0.648165,0.448923,0.507910,0.414252,0.564627,0.448925,0.607724,0.429025,0.618877,0.474418,0.495351,0.463437,0.572018,0.459367,0.546328,0.485012,0.519884,0.461715,0.496690,0.496849,0.631546,0.552113,0.513335,0.499680
3600,0.447875,0.451021,0.445426,0.383503,0.706361,0.417728,0.655868,0.485753,0.685774,0.435316,0.703693,0.374109,0.679821,0.419970,0.684310,0.407375,0.731974,0.425592,0.592517,0.383164,0.568424,0.387797,0.643059,0.400723,0.651076,0.448173,0.510138,0.413302,0.565753,0.447444,0.608791,0.426312,0.620633,0.473618,0.495732,0.462716,0.573094,0.457913,0.546135,0.483831,0.520753,0.461282,0.496582,0.496717,0.632530,0.551952,0.513311,0.499463
3800,0.447066,0.450378,0.444639,0.382515,0.710199,0.415799,0.652901,0.482854,0.687924,0.434217,0.707566,0.373152,0.684053,0.419417,0.684722,0.405022,0.735369,0.424212,0.595895,0.382616,0.570970,0.386534,0.644405,0.398399,0.653134,0.447365,0.511877,0.412437,0.566760,0.446228,0.609368,0.423951,0.621980,0.472983,0.496110,0.462104,0.574257,0.456729,0.545911,0.482702,0.521689,0.461057,0.496544,0.496640,0.633222,0.551684,0.513266,0.499251
4000,0.446286,0.449747,0.443851,0.381644,0.713670,0.414027,0.650262,0.480358,0.689392,0.433167,0.710944,0.372260,0.687837,0.419015,0.685262,0.402994,0.738448,0.423186,0.598952,0.382176,0.573157,0.385421,0.645251,0.396346,0.655067,0.446661,0.513592,0.411893,0.567508,0.445177,0.609764,0.421866,0.623157,0.472432,0.496456,0.461599,0.574589,0.455403,0.545751,0.481728,0.522403,0.460774,0.496553,0.496639,0.633798,0.551409,0.513247,0.499072
