step,train_loss,val_bpb
200,7.902759,2.029657
400,6.275951,1.804640
600,5.661086,1.688554
800,5.358089,1.622614
1000,5.168588,1.576898
1200,5.031020,1.544404
1400,4.929939,1.518424
1600,4.865663,1.497320
1800,4.786618,1.478197
2000,4.723298,1.462250
2200,4.673907,1.448965
2400,4.636200,1.436945
2600,4.586094,1.425402
2800,4.558568,1.416361
3000,4.534541,1.408836
3200,4.515735,1.401936
3400,4.486986,1.396454
3600,4.466536,1.392670
3800,4.468321,1.388071
4000,4.454767,1.386157
