step,train_loss,val_loss
0,5.573064,5.558235
1000,2.046397,1.978302
2000,1.766132,1.755120
3000,1.692072,1.678145
4000,1.624037,1.615206
5000,1.574744,1.574155
6000,1.540438,1.544848
7000,1.525532,1.521270
8000,1.503368,1.504502
9000,1.489131,1.486421
10000,1.475959,1.474026
11000,1.455160,1.460443
12000,1.442234,1.448964
13000,1.422092,1.437620
14000,1.409409,1.428194
15000,1.424127,1.420433
16000,1.407080,1.409961
17000,1.399434,1.403222
18000,1.401690,1.396601
19000,1.395253,1.390546
20000,1.383821,1.385662
21000,1.384171,1.382227
22000,1.370682,1.376678
23000,1.371816,1.373263
24000,1.369582,1.371708
