step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.497534,0.497753,0.497975,0.498031,0.500241,0.500073,0.498425,0.498017,0.499578,0.498787,0.498624,0.498542,0.500318,0.500232,0.499971,0.499508,0.499273,0.498635,0.498641,0.498580,0.500254,0.500223,0.500550,0.500128,0.499272,0.499074,0.499167,0.499140,0.500206,0.500199,0.501149,0.500830,0.499766,0.499495,0.499593,0.499566,0.500158,0.500151,0.501146,0.500914,0.499592,0.499527,0.499767,0.499732,0.499831,0.499797,0.500830,0.500524
400,0.491754,0.492837,0.488810,0.489183,0.492143,0.491553,0.500193,0.497386,0.505314,0.501443,0.495046,0.493630,0.500335,0.499458,0.502661,0.500143,0.501209,0.498337,0.494586,0.494021,0.499489,0.498566,0.505060,0.502746,0.500437,0.499162,0.497963,0.497837,0.501864,0.501700,0.507686,0.506162,0.499737,0.498949,0.498652,0.498593,0.500968,0.500901,0.507075,0.506055,0.499400,0.499441,0.500518,0.500523,0.500780,0.500629,0.504656,0.503700
600,0.482715,0.485609,0.473893,0.475198,0.476339,0.475311,0.501082,0.495963,0.513154,0.504325,0.486605,0.482362,0.499563,0.496446,0.503926,0.498513,0.504378,0.496711,0.486458,0.484586,0.496530,0.493654,0.508707,0.503424,0.501664,0.498025,0.493411,0.493236,0.506690,0.505628,0.514980,0.510920,0.499592,0.497617,0.496177,0.495991,0.502795,0.502304,0.512975,0.510665,0.498876,0.499170,0.500145,0.500369,0.503427,0.502936,0.507825,0.505982
800,0.473488,0.478175,0.453877,0.456328,0.458776,0.456283,0.502918,0.494700,0.524850,0.507831,0.474916,0.465999,0.499166,0.490846,0.505718,0.496030,0.509421,0.493299,0.474121,0.469620,0.492624,0.486512,0.511939,0.502588,0.502076,0.494178,0.484431,0.484027,0.516101,0.512900,0.522597,0.514833,0.500528,0.495387,0.491776,0.491201,0.506916,0.505483,0.520065,0.515575,0.496746,0.497236,0.498726,0.499138,0.507904,0.506975,0.510655,0.507757
1000,0.464490,0.470597,0.434497,0.437965,0.447146,0.437599,0.507732,0.495338,0.536526,0.509839,0.467735,0.450194,0.505585,0.487957,0.510255,0.494563,0.516412,0.488432,0.461955,0.452376,0.489592,0.477321,0.516514,0.501917,0.502384,0.489174,0.473653,0.472566,0.528549,0.521473,0.531782,0.518678,0.504950,0.494037,0.486276,0.484956,0.512454,0.508977,0.527597,0.520189,0.493771,0.493818,0.496894,0.497465,0.514721,0.512429,0.513161,0.509077
1200,0.457539,0.464670,0.419094,0.423066,0.450412,0.428278,0.515523,0.498181,0.546605,0.510502,0.469345,0.439666,0.517490,0.488006,0.519577,0.496217,0.528830,0.487556,0.455112,0.438045,0.489478,0.469314,0.524204,0.503144,0.505169,0.485905,0.464278,0.461798,0.542563,0.529857,0.542206,0.522652,0.510417,0.492924,0.480875,0.478380,0.520811,0.513967,0.535074,0.524105,0.489036,0.489487,0.494727,0.495507,0.523304,0.519315,0.515483,0.510135
1400,0.450629,0.458761,0.406924,0.410382,0.464209,0.427105,0.526304,0.503308,0.556821,0.510807,0.477755,0.432697,0.533294,0.490422,0.532447,0.500636,0.543243,0.485972,0.454550,0.425020,0.490557,0.459820,0.533135,0.505075,0.510063,0.482904,0.455258,0.450883,0.556299,0.537569,0.552724,0.526514,0.514804,0.491133,0.475607,0.471742,0.528157,0.516935,0.542285,0.527343,0.484925,0.484522,0.492881,0.493764,0.532176,0.525523,0.517401,0.510870
1600,0.444701,0.453307,0.398838,0.400350,0.482938,0.430372,0.538490,0.509323,0.567340,0.512561,0.488639,0.428177,0.552370,0.495168,0.546967,0.506565,0.559724,0.485869,0.458442,0.414268,0.495566,0.451717,0.543156,0.507599,0.514177,0.479759,0.446782,0.439641,0.568231,0.541924,0.562651,0.529933,0.521027,0.490485,0.471225,0.465421,0.536678,0.520377,0.550621,0.531108,0.482025,0.480874,0.490974,0.491995,0.539785,0.530496,0.519231,0.511511
1800,0.440199,0.449358,0.394690,0.392499,0.502878,0.436824,0.552126,0.516718,0.576075,0.512028,0.500872,0.426235,0.573996,0.501871,0.562908,0.513613,0.573816,0.485140,0.466243,0.406132,0.502989,0.444678,0.552860,0.509792,0.520934,0.478920,0.438438,0.427843,0.578761,0.544268,0.572345,0.532726,0.529156,0.491018,0.467753,0.459759,0.544818,0.522808,0.558201,0.534145,0.478714,0.477182,0.489045,0.490281,0.547287,0.535441,0.520683,0.511975
2000,0.433710,0.443484,0.393757,0.386206,0.523679,0.443704,0.565746,0.524417,0.584818,0.512202,0.515902,0.424715,0.596447,0.509051,0.579111,0.520519,0.588433,0.484686,0.475476,0.398735,0.512357,0.438076,0.562783,0.511625,0.527158,0.477463,0.431672,0.417296,0.589032,0.545790,0.581318,0.534748,0.537294,0.491479,0.463540,0.452897,0.552315,0.523609,0.564441,0.536024,0.476099,0.473287,0.487153,0.488553,0.553897,0.539044,0.522118,0.512373
2200,0.429677,0.439541,0.394096,0.381466,0.546434,0.452791,0.578733,0.531333,0.592414,0.511549,0.530106,0.424739,0.621075,0.518054,0.594972,0.527146,0.604245,0.484584,0.485690,0.392909,0.526410,0.433915,0.572764,0.513430,0.534590,0.476203,0.425837,0.406943,0.598665,0.545979,0.589547,0.535740,0.544684,0.491536,0.460227,0.446682,0.559182,0.524040,0.570470,0.537760,0.474339,0.470543,0.485019,0.486611,0.560595,0.542038,0.523393,0.512700
2400,0.426000,0.435815,0.396435,0.378036,0.570325,0.463055,0.592585,0.539135,0.599192,0.511287,0.544649,0.424871,0.647047,0.526426,0.610389,0.532981,0.618570,0.483376,0.496318,0.388443,0.541163,0.430530,0.582944,0.514810,0.540296,0.474037,0.422322,0.398756,0.607071,0.544410,0.598130,0.536304,0.550537,0.490403,0.457851,0.441251,0.567571,0.524756,0.575983,0.538529,0.470794,0.466525,0.483447,0.485216,0.567588,0.545315,0.524441,0.512898
2600,0.423766,0.433543,0.400067,0.375374,0.594034,0.472566,0.605854,0.546618,0.605662,0.510683,0.558658,0.424869,0.671582,0.533141,0.624215,0.537596,0.631936,0.482098,0.508099,0.385217,0.556663,0.427377,0.591657,0.514096,0.545792,0.471862,0.419851,0.391763,0.617288,0.542980,0.604753,0.534894,0.554385,0.488604,0.455948,0.436919,0.576525,0.524767,0.581596,0.538593,0.468509,0.463998,0.482074,0.483920,0.574599,0.548705,0.525708,0.513177
2800,0.420719,0.430379,0.403845,0.373274,0.617297,0.481159,0.617851,0.553341,0.610982,0.509548,0.572989,0.425296,0.697196,0.540866,0.636168,0.540629,0.644305,0.480358,0.517880,0.382252,0.574033,0.424853,0.599867,0.513024,0.551043,0.469791,0.418210,0.385373,0.626006,0.541036,0.610905,0.533276,0.558921,0.487611,0.453838,0.432569,0.585112,0.525649,0.586124,0.537734,0.466897,0.462118,0.480750,0.482640,0.581527,0.552118,0.526663,0.513292
3000,0.417274,0.426685,0.407828,0.371800,0.640433,0.489401,0.628683,0.559584,0.614645,0.507537,0.588155,0.426860,0.723797,0.549510,0.648856,0.543677,0.658075,0.479433,0.526706,0.379597,0.590111,0.420958,0.606154,0.510645,0.557630,0.468759,0.417636,0.379270,0.633587,0.537187,0.615743,0.530804,0.563780,0.486633,0.452440,0.428786,0.594208,0.526180,0.590203,0.536445,0.465006,0.459447,0.479570,0.481518,0.588040,0.555195,0.527528,0.513387
3200,0.414579,0.423746,0.412491,0.370903,0.662394,0.496800,0.639274,0.565089,0.615931,0.504700,0.603000,0.428134,0.750163,0.557091,0.659626,0.544323,0.669360,0.477790,0.536512,0.378277,0.607925,0.419922,0.612422,0.507061,0.563505,0.467463,0.418585,0.374079,0.639665,0.532570,0.620200,0.527244,0.565789,0.484386,0.451107,0.424457,0.600143,0.523548,0.594906,0.534280,0.464047,0.457670,0.478332,0.480295,0.596003,0.559507,0.528479,0.513440
3400,0.412212,0.421213,0.416443,0.369928,0.684078,0.503404,0.649096,0.570507,0.619428,0.503663,0.616895,0.429358,0.776249,0.565253,0.670645,0.545477,0.681313,0.476413,0.546053,0.376708,0.624649,0.416950,0.616790,0.502856,0.569432,0.466040,0.421504,0.369645,0.647561,0.529662,0.623460,0.522981,0.570077,0.483223,0.450003,0.421005,0.608565,0.523169,0.598657,0.531388,0.461642,0.454836,0.477354,0.479295,0.602639,0.562362,0.529123,0.513390
3600,0.410492,0.419332,0.420235,0.369059,0.704527,0.509505,0.657975,0.575466,0.621453,0.501482,0.632043,0.432150,0.801813,0.572438,0.679718,0.545376,0.692675,0.474155,0.555198,0.375568,0.641945,0.414676,0.620943,0.498639,0.575404,0.464908,0.425258,0.367082,0.654026,0.525057,0.627104,0.518709,0.573353,0.482564,0.449518,0.417839,0.616435,0.521698,0.602071,0.528227,0.461115,0.453306,0.476470,0.478396,0.610137,0.566899,0.529749,0.513364
