step,train_loss,val_bpb
200,9.052724,2.406036
400,7.791541,2.310237
600,7.301549,2.143502
800,6.849659,2.050940
1000,6.636147,2.002641
1200,6.516797,1.971460
1400,6.406753,1.942066
1600,6.281086,1.912749
1800,6.209520,1.889633
2000,6.139555,1.869491
2200,6.064250,1.854901
2400,6.022890,1.835768
2600,5.983492,1.824082
2800,5.931980,1.808929
3000,5.883705,1.798543
3200,5.856287,1.784054
3400,5.805318,1.779167
3600,5.798990,1.775547
3800,5.761124,1.766140
4000,5.716872,1.756754
4200,5.718138,1.749634
4400,5.707616,1.744904
4600,5.679006,1.739338
4800,5.678897,1.732893
5000,5.647853,1.729894
5200,5.616621,1.720317
5400,5.581567,1.717286
5600,5.595503,1.713316
5800,5.568610,1.711964
6000,5.554180,1.700459
6200,5.534717,1.694636
6400,5.515455,1.693804
6600,5.512761,1.689493
6800,5.487464,1.685928
7000,5.486314,1.682747
7200,5.480360,1.677092
7400,5.471409,1.676064
7600,5.447251,1.669148
7800,5.448123,1.666627
8000,5.430202,1.669182
8200,5.421568,1.666644
8400,5.415967,1.658083
8600,5.425027,1.660289
8800,5.406430,1.655903
9000,5.392802,1.654115
9200,5.384826,1.651504
9400,5.388237,1.650154
9600,5.405477,1.647136
9800,5.390611,1.647032
10000,5.349403,1.641477
10200,5.338855,1.645239
10400,5.347870,1.643903
10600,5.341434,1.645714
10800,5.341260,1.641096
11000,5.320289,1.637924
11200,5.316157,1.639538
11400,5.321130,1.635088
11600,5.324437,1.632911
11800,5.321460,1.633312
12000,5.307680,1.630126
12200,5.286861,1.629967
12400,5.298099,1.632343
12600,5.292943,1.630207
12800,5.298156,1.628350
13000,5.312523,1.624078
13200,5.273311,1.625556
13400,5.309500,1.624898
13600,5.273100,1.626965
13800,5.290864,1.624422
14000,5.286031,1.623665
14200,5.285152,1.622212
14400,5.273800,1.622925
14600,5.258619,1.617470
14800,5.247644,1.619701
15000,5.263788,1.617573
15200,5.240426,1.619306
15400,5.268323,1.617525
15600,5.234935,1.615127
15800,5.269839,1.612876
16000,5.243534,1.614408
16200,5.243158,1.612388
16400,5.240427,1.614027
16600,5.236979,1.614423
16800,5.240444,1.612601
17000,5.254512,1.610305
17200,5.221721,1.610412
17400,5.219594,1.611067
17600,5.239315,1.607929
17800,5.237692,1.606760
18000,5.230921,1.606980
18200,5.224423,1.609085
18400,5.239286,1.609709
18600,5.231933,1.605756
18800,5.205996,1.605339
19000,5.197864,1.604126
19200,5.220666,1.604398
19400,5.188711,1.605403
19600,5.203502,1.604203
19800,5.207153,1.604461
20000,5.195143,1.602947
20200,5.194049,1.601587
20400,5.186835,1.602385
20600,5.182005,1.602247
20800,5.166622,1.600772
21000,5.178166,1.599677
21200,5.168451,1.599399
21400,5.178654,1.599050
21600,5.177795,1.598106
21800,5.186742,1.595631
22000,5.176221,1.594461
22200,5.192195,1.593537
22400,5.173913,1.592653
22600,5.180791,1.593753
22800,5.183186,1.593117
23000,5.176977,1.589067
23200,5.172191,1.589636
23400,5.170915,1.588809
23600,5.145232,1.587385
23800,5.178184,1.588205
24000,5.156485,1.586737
24200,5.156120,1.585985
24400,5.152959,1.584770
24600,5.150253,1.584327
24800,5.159782,1.586145
25000,5.151938,1.584791
25200,5.139257,1.580872
25400,5.138721,1.582437
25600,5.133121,1.580813
25800,5.136045,1.578540
26000,5.130460,1.578814
26200,5.136148,1.577287
26400,5.136369,1.577597
26600,5.144319,1.577295
26800,5.120373,1.577166
27000,5.118597,1.575262
27200,5.134045,1.574586
27400,5.134023,1.572681
27600,5.122367,1.574393
27800,5.122297,1.572189
28000,5.112294,1.571617
28200,5.107385,1.570868
28400,5.098567,1.569459
28600,5.104266,1.569687
28800,5.131515,1.569738
29000,5.085620,1.567322
29200,5.100395,1.567326
29400,5.106153,1.567392
29600,5.104114,1.566499
29800,5.106233,1.566664
30000,5.100073,1.565513
30200,5.108367,1.566216
30400,5.086227,1.563207
30600,5.050633,1.562436
30800,5.076376,1.564975
31000,5.091889,1.562448
31200,5.073765,1.561657
31400,5.075222,1.560526
31600,5.074765,1.560687
31800,5.064460,1.562166
32000,5.070790,1.557893
32200,5.065720,1.557270
32400,5.064576,1.557537
32600,5.065039,1.556737
32800,5.051904,1.556266
33000,5.049466,1.553064
33200,5.033191,1.553884
33400,5.052565,1.552717
33600,5.055300,1.553015
33800,5.045821,1.553103
34000,5.055588,1.550583
34200,5.040299,1.549708
34400,5.044985,1.550736
34600,5.049616,1.549585
34800,5.044889,1.548929
35000,5.050438,1.548536
35200,5.047987,1.546257
35400,5.045428,1.546765
35600,5.052878,1.546840
35800,5.031934,1.547226
36000,5.022897,1.545439
36200,5.037047,1.544820
36400,5.011043,1.544468
36600,5.021660,1.545538
36800,5.017012,1.545319
37000,5.019217,1.544067
37200,5.031838,1.543252
37400,5.023369,1.544841
37600,5.010817,1.544516
37800,5.020021,1.542039
38000,5.021567,1.541394
38200,5.018203,1.540769
38400,5.021285,1.540792
38600,5.022992,1.540483
38800,4.984523,1.539495
39000,4.993564,1.538592
39200,5.014981,1.538323
39400,5.016528,1.537516
39600,4.994331,1.536458
39800,5.005082,1.536466
40000,5.006648,1.536775
40200,4.993098,1.537201
40400,4.997422,1.536618
40600,4.994404,1.535614
40800,4.991992,1.535642
41000,4.958759,1.535066
41200,4.992386,1.534759
41400,4.996347,1.533857
41600,4.987088,1.532765
41800,4.981233,1.532472
42000,4.983899,1.532695
42200,4.981242,1.531619
42400,4.993139,1.531662
42600,4.985159,1.531984
42800,4.993754,1.531320
43000,4.964794,1.531303
