step,train_loss,val_bpb
200,7.962480,2.057306
400,6.362480,1.826195
600,5.748958,1.716981
800,5.436955,1.643162
1000,5.236180,1.596981
1200,5.090571,1.562130
1400,4.983060,1.533046
1600,4.912380,1.509039
1800,4.827687,1.490190
2000,4.759491,1.472846
2200,4.704576,1.457379
2400,4.662308,1.444031
2600,4.607231,1.431304
2800,4.576033,1.421963
3000,4.549022,1.411769
3200,4.528623,1.404829
3400,4.497095,1.399214
3600,4.475704,1.394024
3800,4.476514,1.390243
4000,4.462086,1.387201
