step,train_loss,qreg_loss,lambda,val_loss,val_loss_snapped
0,6.320055,0.362818,0.000000,6.297768,
1000,2.036797,0.427586,0.000000,1.985586,
2000,1.833441,0.460220,0.000000,1.822718,
3000,1.774886,0.473965,0.000000,1.767164,
