step,train_loss,val_bpb
200,8.964857,2.450542
400,7.886026,2.369820
600,7.744659,2.370212
800,7.706129,2.351724
1000,7.459510,2.239032
1200,7.173004,2.156060
1400,6.964716,2.105487
1600,6.806892,2.070141
1800,6.729757,2.049136
2000,6.673575,2.036184
2200,6.616997,2.023232
2400,6.581170,2.010254
2600,6.562070,1.999513
2800,6.527810,1.993673
3000,6.501440,1.986153
3200,6.484091,1.977095
3400,6.445144,1.974661
3600,6.448624,1.971626
3800,6.428173,1.965995
4000,6.406490,1.961527
4200,6.403452,1.958861
4400,6.398387,1.955297
4600,6.384371,1.953436
4800,6.394295,1.949661
5000,6.374842,1.948025
5200,6.343970,1.943659
5400,6.331696,1.941766
5600,6.344521,1.940613
5800,6.330552,1.938145
6000,6.324943,1.935873
6200,6.313811,1.934352
6400,6.305610,1.932976
6600,6.314664,1.931035
6800,6.304178,1.929935
7000,6.303361,1.928865
7200,6.299129,1.927810
7400,6.303492,1.926365
7600,6.285695,1.925879
7800,6.288030,1.926343
8000,6.281214,1.925304
