step,train_loss,val_loss,val_loss_hard
0,5.549088,5.549126,5.549126
1000,3.449680,3.351316,3.351316
2000,3.001436,2.970913,2.970913
3000,2.678450,2.663056,2.663056
4000,2.556674,2.549211,2.549211
5000,2.470380,2.466510,2.466510
6000,2.414898,2.411476,2.411476
7000,2.376079,2.372730,2.372730
8000,2.338996,2.336587,2.336587
9000,2.310664,2.309452,2.309452
10000,2.288762,2.280865,2.280865
11000,2.258560,2.256495,2.256495
12000,2.237406,2.234041,2.234041
13000,2.216427,2.216199,2.216199
14000,2.204855,2.193076,2.193076
15000,2.182468,2.179705,2.179705
16000,2.161703,2.161153,2.161153
17000,2.152738,2.149193,2.149193
18000,2.132279,2.133631,2.133631
19000,2.124278,2.119650,2.119650
20000,2.105652,2.103111,2.103111
21000,2.089472,2.088916,2.088916
22000,2.087845,2.083052,2.083052
23000,2.072727,2.068802,2.068802
24000,2.058982,2.058775,2.058775
25000,2.049156,2.047207,2.047207
26000,2.038513,2.037881,2.037881
27000,2.033379,2.029861,2.029861
28000,2.026052,2.021453,2.021453
29000,2.016323,2.014073,2.014073
30000,2.011525,2.009945,2.009945
31000,2.010118,2.004858,2.004858
32000,1.998031,1.999094,1.999094
33000,1.996423,1.988064,1.988064
34000,1.994472,1.987471,1.987471
35000,1.981531,1.978436,1.978436
36000,1.977130,1.973611,1.973611
37000,1.969965,1.972241,1.972241
38000,1.970492,1.968091,1.968091
39000,1.963502,1.964350,1.964350
40000,1.961847,1.958164,1.958164
41000,1.961393,1.956748,1.956748
42000,1.954553,1.951631,1.951631
43000,1.953895,1.951275,1.951275
44000,1.946059,1.945431,1.945431
45000,1.950997,1.947504,1.947504
46000,1.944154,1.941177,1.941177
47000,1.941617,1.941586,1.941586
48000,1.946665,1.944490,1.944490
49000,1.944376,1.941997,1.941997
