step,train_loss,val_loss
0,5.530558,5.535292
1000,2.127162,2.046675
2000,1.695048,1.683109
3000,1.594470,1.592647
4000,1.547540,1.546823
5000,1.526574,1.522159
6000,1.504907,1.501374
7000,1.495647,1.490382
8000,1.482492,1.481618
9000,1.463309,1.466361
10000,1.453808,1.455835
11000,1.438005,1.440104
12000,1.433753,1.427459
13000,1.422172,1.418342
14000,1.409299,1.407429
15000,1.404464,1.398979
16000,1.399255,1.393102
17000,1.385912,1.385737
18000,1.378223,1.380255
19000,1.370035,1.375224
20000,1.368054,1.366765
21000,1.355014,1.361725
22000,1.357075,1.356875
23000,1.353786,1.354146
24000,1.350496,1.349813
25000,1.345742,1.347628
26000,1.340310,1.342641
27000,1.339139,1.338535
28000,1.339876,1.337099
29000,1.336169,1.333419
30000,1.328807,1.333956
31000,1.328329,1.329929
32000,1.320977,1.326771
33000,1.324773,1.321979
34000,1.321368,1.320391
35000,1.319117,1.319093
36000,1.312133,1.316010
37000,1.311417,1.313958
38000,1.309342,1.311598
39000,1.312287,1.309869
40000,1.303701,1.308115
41000,1.305853,1.305644
42000,1.302852,1.305088
43000,1.297696,1.302151
44000,1.294811,1.299693
45000,1.297012,1.299007
46000,1.290630,1.295206
47000,1.295309,1.294715
48000,1.289891,1.293002
49000,1.291180,1.292573
50000,1.285639,1.290436
51000,1.289179,1.288460
52000,1.285499,1.286271
53000,1.283949,1.284702
54000,1.283673,1.282792
55000,1.276059,1.283471
56000,1.280694,1.280695
57000,1.269591,1.280369
58000,1.277049,1.278250
59000,1.276034,1.277714
60000,1.277480,1.276124
61000,1.270494,1.274096
62000,1.269989,1.272487
63000,1.268203,1.271316
64000,1.267814,1.270246
65000,1.264719,1.268180
66000,1.265827,1.267808
67000,1.268112,1.266123
68000,1.262331,1.266626
69000,1.263678,1.264355
70000,1.259952,1.263055
71000,1.253939,1.262167
72000,1.259717,1.261124
73000,1.255333,1.259765
74000,1.262468,1.258993
75000,1.256006,1.258881
76000,1.254760,1.256927
77000,1.251881,1.256173
78000,1.252386,1.255480
79000,1.246430,1.254614
80000,1.248287,1.253705
81000,1.251416,1.252588
82000,1.251787,1.252090
83000,1.243095,1.250861
84000,1.242279,1.250540
85000,1.248437,1.249490
86000,1.244715,1.249777
87000,1.237721,1.248861
88000,1.244882,1.248116
89000,1.244354,1.247276
90000,1.242458,1.246453
91000,1.240043,1.245929
92000,1.241055,1.246105
93000,1.246725,1.246083
94000,1.239263,1.245216
95000,1.246740,1.244970
96000,1.239936,1.244101
97000,1.243488,1.243872
98000,1.244069,1.243806
99000,1.241527,1.243452
