step,train_loss,val_bpb
200,8.363949,2.338467
400,7.240483,2.091058
600,6.741537,2.015717
800,6.540353,1.982527
1000,6.413472,1.944523
1200,6.301687,1.904449
1400,6.183256,1.874754
1600,6.067595,1.850504
1800,6.010299,1.827070
2000,5.949094,1.812759
2200,5.880786,1.801341
2400,5.851784,1.785898
2600,5.816452,1.774126
2800,5.770139,1.764428
3000,5.732136,1.754842
3200,5.705870,1.741513
3400,5.659847,1.736659
3600,5.660589,1.732307
3800,5.623987,1.724379
4000,5.580749,1.716211
4200,5.582624,1.711641
4400,5.574464,1.707627
4600,5.546510,1.700792
4800,5.545002,1.693520
5000,5.515006,1.687813
5200,5.485615,1.683955
5400,5.458928,1.679019
5600,5.479501,1.676009
5800,5.453591,1.672997
6000,5.444604,1.668502
6200,5.430195,1.665201
6400,5.417717,1.661036
6600,5.412752,1.658447
6800,5.398384,1.656989
7000,5.400766,1.655720
7200,5.396146,1.653330
7400,5.393855,1.652160
7600,5.374052,1.649444
7800,5.380963,1.648383
8000,5.367967,1.647797
