step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.499381,0.499438,0.497938,0.497938,0.497992,0.497985,0.496902,0.496860,0.498254,0.497631,0.497995,0.498057,0.498915,0.498916,0.499017,0.498611,0.498576,0.498420,0.498077,0.498037,0.498101,0.498093,0.502455,0.502183,0.498750,0.498695,0.498584,0.498561,0.498539,0.498540,0.502921,0.502649,0.499145,0.498967,0.498910,0.498796,0.498743,0.498746,0.503013,0.502794,0.498770,0.498644,0.498706,0.498608,0.498569,0.498573,0.503017,0.502788
400,0.498122,0.498393,0.491561,0.491635,0.488421,0.488523,0.487866,0.487536,0.501581,0.491846,0.489180,0.489050,0.490031,0.490041,0.491993,0.490464,0.499807,0.497054,0.495380,0.495374,0.496832,0.496850,0.509205,0.507906,0.497680,0.497495,0.497600,0.497537,0.497410,0.497446,0.512479,0.510660,0.497637,0.496739,0.497546,0.496622,0.496446,0.496489,0.512959,0.511895,0.494552,0.493463,0.494871,0.493569,0.493176,0.493195,0.513291,0.512652
600,0.493963,0.494360,0.482917,0.483410,0.470820,0.470948,0.476238,0.475098,0.512896,0.486102,0.475089,0.474109,0.472977,0.472938,0.484264,0.480382,0.505010,0.494964,0.488215,0.487675,0.486030,0.486097,0.513633,0.508208,0.494287,0.493759,0.494283,0.493879,0.493352,0.493490,0.528479,0.518387,0.489910,0.487276,0.490434,0.487045,0.487323,0.487481,0.528667,0.522768,0.484622,0.482495,0.484854,0.482720,0.482490,0.482489,0.529675,0.524029
800,0.484247,0.484678,0.466045,0.466994,0.446900,0.446970,0.463883,0.461526,0.530428,0.480927,0.456295,0.453687,0.450091,0.449767,0.476285,0.469412,0.513772,0.493769,0.478225,0.476835,0.469016,0.468953,0.514124,0.502430,0.491488,0.489459,0.490387,0.489541,0.490088,0.490652,0.545785,0.524586,0.483985,0.477920,0.485115,0.477367,0.478919,0.479507,0.545640,0.536336,0.477657,0.471198,0.479442,0.471337,0.470838,0.470912,0.549015,0.540563
1000,0.468546,0.468995,0.443139,0.444237,0.421093,0.421069,0.450621,0.446424,0.552427,0.474675,0.436086,0.430679,0.426215,0.425344,0.468019,0.456790,0.526367,0.492551,0.465526,0.462466,0.450115,0.449762,0.514603,0.495950,0.490502,0.486328,0.487261,0.485793,0.481224,0.483170,0.560080,0.536213,0.481937,0.470877,0.485543,0.470637,0.472842,0.473037,0.561246,0.552253,0.479468,0.462873,0.482151,0.460712,0.459819,0.460441,0.567770,0.559118
1200,0.450058,0.450350,0.421367,0.422537,0.396977,0.396857,0.438216,0.431638,0.575141,0.468851,0.420457,0.410123,0.403988,0.402462,0.460923,0.443798,0.542154,0.491454,0.453077,0.447546,0.431755,0.430928,0.514518,0.488404,0.489721,0.484012,0.484214,0.482484,0.471395,0.473942,0.573402,0.548163,0.478729,0.461591,0.484973,0.462084,0.462837,0.462198,0.579593,0.567461,0.483824,0.453204,0.487591,0.448934,0.447701,0.447795,0.583243,0.566010
1400,0.432111,0.432167,0.399893,0.401078,0.374551,0.374318,0.426988,0.417219,0.599522,0.463925,0.413564,0.392350,0.383861,0.381346,0.456386,0.431471,0.558840,0.489233,0.442919,0.433792,0.413415,0.411946,0.514909,0.481268,0.490631,0.481804,0.479008,0.477199,0.461307,0.462774,0.576423,0.550739,0.485358,0.458156,0.492355,0.455693,0.454219,0.454878,0.598117,0.574651,0.488839,0.444217,0.493241,0.435509,0.437081,0.437049,0.596311,0.569777
1600,0.413928,0.413820,0.380060,0.381234,0.353785,0.353349,0.417445,0.403639,0.624574,0.460117,0.418098,0.378263,0.365905,0.361800,0.454543,0.420121,0.576020,0.487483,0.435504,0.421353,0.395297,0.392955,0.515682,0.474737,0.493406,0.480875,0.476218,0.474101,0.448891,0.449882,0.578744,0.551219,0.490875,0.457537,0.501686,0.456021,0.448274,0.445791,0.618517,0.580946,0.494047,0.435458,0.502332,0.423538,0.428239,0.421629,0.605891,0.572488
1800,0.398281,0.397951,0.361330,0.362478,0.334918,0.334084,0.409438,0.390454,0.648124,0.455687,0.430524,0.369337,0.351750,0.344428,0.455273,0.409467,0.594209,0.484234,0.430425,0.409734,0.379133,0.375591,0.517239,0.468200,0.494706,0.477860,0.471150,0.468833,0.435545,0.435790,0.579387,0.549017,0.496839,0.458427,0.510178,0.457279,0.444627,0.437152,0.633728,0.585370,0.501036,0.428076,0.510599,0.413188,0.423083,0.409686,0.612552,0.574325
