step,train_loss,val_loss
0,5.561913,5.564284
1000,2.235907,2.187750
2000,1.738313,1.727528
3000,1.644463,1.641269
4000,1.591090,1.590467
5000,1.540761,1.553456
6000,1.528360,1.528195
7000,1.503599,1.512878
8000,1.505255,1.491747
9000,1.482902,1.482770
10000,1.458673,1.468340
11000,1.466696,1.457244
12000,1.446223,1.448330
13000,1.434278,1.439408
14000,1.431779,1.432691
15000,1.418565,1.424507
16000,1.415984,1.417357
17000,1.414021,1.407696
18000,1.399165,1.403257
19000,1.407363,1.397558
20000,1.386523,1.393267
21000,1.382859,1.388664
22000,1.390544,1.384467
23000,1.379207,1.382605
24000,1.373126,1.380695
