step,train_loss,val_bpb
200,8.773880,2.391616
400,7.078417,1.993498
600,6.264298,1.851177
800,5.879172,1.767160
1000,5.622274,1.702253
1200,5.425789,1.654843
1400,5.270769,1.613224
1600,5.164369,1.580190
1800,5.047764,1.551504
2000,4.952775,1.524957
2200,4.877644,1.507166
2400,4.821001,1.490413
2600,4.754469,1.474616
2800,4.713066,1.463642
3000,4.676214,1.449462
3200,4.642070,1.440088
3400,4.595898,1.428850
3600,4.557561,1.419328
3800,4.540277,1.406607
4000,4.505690,1.398361
4200,4.470635,1.389852
4400,4.445333,1.380967
4600,4.426146,1.375631
4800,4.401343,1.367844
5000,4.382863,1.361491
5200,4.356126,1.355788
5400,4.334234,1.348491
5600,4.320004,1.344023
5800,4.310196,1.339264
6000,4.294771,1.334274
6200,4.281190,1.331360
6400,4.268923,1.326553
6600,4.250710,1.322019
6800,4.237470,1.318570
7000,4.224869,1.315375
7200,4.206476,1.313169
7400,4.202123,1.308274
7600,4.187281,1.305750
7800,4.174070,1.301258
8000,4.165494,1.299411
8200,4.158455,1.295639
8400,4.151749,1.293549
8600,4.138149,1.289938
8800,4.130529,1.287755
9000,4.121039,1.284383
9200,4.122630,1.282779
9400,4.115838,1.280150
9600,4.093193,1.278127
9800,4.082379,1.274895
10000,4.088247,1.273279
10200,4.088704,1.272151
10400,4.065074,1.269680
10600,4.062268,1.267346
10800,4.064663,1.265260
11000,4.057373,1.264986
11200,4.048950,1.261442
11400,4.031490,1.259706
11600,4.033334,1.258292
11800,4.027510,1.257020
12000,4.025244,1.255228
12200,4.021983,1.252588
12400,4.010285,1.252011
12600,4.019998,1.250714
12800,4.013124,1.249443
13000,4.002860,1.248270
13200,3.991240,1.246570
13400,3.988923,1.245301
13600,3.998569,1.243858
13800,4.000882,1.243232
14000,3.993688,1.242292
14200,3.993412,1.241930
14400,3.986506,1.240704
14600,3.978024,1.241147
14800,3.977601,1.239592
15000,3.967028,1.239323
15200,3.967562,1.238411
15400,3.960611,1.236943
15600,3.965187,1.237642
15800,3.972434,1.236727
16000,3.969593,1.235968
