step,train_loss,val_loss
0,5.578560,5.582022
1000,2.281172,2.196953
2000,1.680881,1.657057
3000,1.556918,1.546642
4000,1.510408,1.503650
5000,1.485586,1.480658
6000,1.470584,1.463872
7000,1.459797,1.455493
8000,1.444303,1.444182
9000,1.437744,1.440464
10000,1.435568,1.431224
11000,1.416370,1.418482
12000,1.411830,1.410014
13000,1.400565,1.390776
14000,1.391317,1.385750
15000,1.376360,1.382051
16000,1.374326,1.372393
17000,1.362364,1.362762
18000,1.356770,1.358430
19000,1.350359,1.353930
20000,1.343137,1.349027
21000,1.350926,1.346829
22000,1.337233,1.338420
23000,1.337861,1.336381
24000,1.336222,1.331878
25000,1.326801,1.329972
26000,1.324250,1.326557
27000,1.320699,1.321373
28000,1.320358,1.319800
29000,1.314315,1.317454
30000,1.312012,1.316014
31000,1.313560,1.317492
32000,1.306894,1.309222
33000,1.307527,1.307251
34000,1.300871,1.304948
35000,1.305616,1.305730
36000,1.295376,1.303606
37000,1.300311,1.300026
38000,1.293779,1.299049
39000,1.298031,1.294669
40000,1.294854,1.297299
41000,1.291260,1.294118
42000,1.283257,1.288785
43000,1.285190,1.291601
44000,1.290588,1.285830
45000,1.280023,1.284864
46000,1.275781,1.283319
47000,1.281458,1.282813
48000,1.275335,1.278116
49000,1.269724,1.275267
50000,1.272719,1.274098
51000,1.278299,1.278177
52000,1.270614,1.274059
53000,1.266628,1.272795
54000,1.266002,1.269665
55000,1.265375,1.269500
56000,1.264059,1.269320
57000,1.266937,1.266771
58000,1.255955,1.265793
59000,1.260982,1.265844
60000,1.260087,1.265328
61000,1.258823,1.261109
62000,1.259851,1.261381
63000,1.260836,1.261070
64000,1.256058,1.257916
65000,1.257340,1.260394
66000,1.258652,1.257659
67000,1.250476,1.259191
68000,1.252866,1.259800
69000,1.254533,1.257443
70000,1.252257,1.253858
71000,1.247155,1.254152
72000,1.249128,1.253784
73000,1.248825,1.252070
74000,1.245225,1.251820
75000,1.245424,1.254396
76000,1.245911,1.250165
77000,1.247604,1.250148
78000,1.246146,1.248802
79000,1.244944,1.249763
80000,1.244672,1.246994
81000,1.243964,1.246687
82000,1.239921,1.247126
83000,1.239579,1.245688
84000,1.237511,1.244990
85000,1.238983,1.244975
86000,1.243606,1.244483
87000,1.240059,1.245338
88000,1.240350,1.246009
89000,1.235114,1.243222
90000,1.237824,1.243292
91000,1.235264,1.242140
92000,1.238106,1.241991
93000,1.242400,1.242238
94000,1.232512,1.241321
95000,1.235386,1.243246
96000,1.236728,1.242655
97000,1.236866,1.241901
98000,1.236778,1.240844
99000,1.236764,1.240460
