step,train_loss,val_bpb
200,8.629178,2.303661
400,7.206754,2.086708
600,6.621029,1.974569
800,6.308118,1.908069
1000,6.114879,1.857412
1200,5.968383,1.822298
1400,5.860022,1.791736
1600,5.764991,1.764113
1800,5.691564,1.748359
2000,5.611356,1.727641
2200,5.577110,1.715522
2400,5.533135,1.699677
2600,5.467928,1.685229
2800,5.436572,1.673197
3000,5.398048,1.662780
3200,5.352538,1.651452
3400,5.318649,1.640502
3600,5.290955,1.633487
3800,5.256797,1.622257
4000,5.231587,1.616307
4200,5.202194,1.608867
4400,5.186420,1.601587
4600,5.156456,1.592799
4800,5.160474,1.587087
5000,5.113516,1.580054
5200,5.097659,1.575276
5400,5.076219,1.570929
5600,5.047047,1.565891
5800,5.043018,1.560261
6000,5.026050,1.555247
6200,5.005423,1.553021
6400,5.002156,1.549827
6600,4.980033,1.545709
6800,4.977153,1.542732
7000,4.978345,1.540758
7200,4.963665,1.538753
7400,4.940702,1.536708
7600,4.930912,1.535062
7800,4.929696,1.533707
8000,4.936211,1.531944
