step,L0.qkv_lut.T_soft,L0.qkv_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qkv_lut.T_soft,L1.qkv_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qkv_lut.T_soft,L2.qkv_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qkv_lut.T_soft,L3.qkv_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qkv_lut.T_soft,L4.qkv_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qkv_lut.T_soft,L5.qkv_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498132,0.498261,0.497876,0.497879,0.498185,0.498172,0.497630,0.497257,0.502855,0.502664,0.502808,0.502696,0.502806,0.502807,0.499698,0.498167,0.502423,0.502195,0.502033,0.501782,0.502376,0.502376,0.501795,0.500015,0.501758,0.501597,0.501696,0.501453,0.501719,0.501718,0.502651,0.501764,0.501271,0.500931,0.501288,0.500998,0.500860,0.500859,0.502847,0.502440,0.500621,0.500468,0.500211,0.500116,0.500050,0.500051,0.502877,0.502586
400,0.491015,0.492113,0.488045,0.488025,0.488415,0.488534,0.491194,0.489626,0.506013,0.501122,0.500706,0.500427,0.501838,0.501615,0.498949,0.493890,0.507991,0.507227,0.507108,0.506488,0.509663,0.509663,0.505602,0.499678,0.505521,0.504409,0.503952,0.503063,0.505319,0.505328,0.508331,0.503805,0.504342,0.503148,0.501547,0.500726,0.501185,0.501188,0.509834,0.506333,0.501659,0.501004,0.498710,0.498149,0.498504,0.498507,0.510389,0.507261
600,0.478560,0.482420,0.472055,0.472070,0.472649,0.472932,0.483793,0.480129,0.508907,0.496732,0.486564,0.486237,0.488090,0.487231,0.495830,0.486355,0.513333,0.508457,0.507086,0.506242,0.514930,0.514542,0.508687,0.496368,0.510071,0.506899,0.504466,0.503219,0.510220,0.510211,0.515948,0.504350,0.506771,0.503341,0.499316,0.498292,0.501640,0.501642,0.520020,0.509193,0.502999,0.501581,0.494176,0.493127,0.495225,0.495244,0.520335,0.510091
800,0.461372,0.468145,0.450117,0.450294,0.451097,0.451431,0.476877,0.470112,0.516772,0.492193,0.466411,0.466049,0.470202,0.468445,0.490469,0.475303,0.515782,0.504994,0.500761,0.499952,0.514559,0.512730,0.510745,0.489752,0.513174,0.508790,0.502969,0.501868,0.520840,0.520813,0.525159,0.502564,0.508756,0.503707,0.494924,0.493949,0.505385,0.505382,0.533381,0.511256,0.503564,0.501466,0.489902,0.488514,0.493644,0.493670,0.535312,0.514119
1000,0.443672,0.452080,0.427907,0.428399,0.428798,0.428936,0.470201,0.457031,0.528465,0.487601,0.446082,0.445636,0.452864,0.449814,0.485692,0.459479,0.521290,0.498254,0.485956,0.485292,0.504405,0.501004,0.517731,0.479847,0.518225,0.505138,0.499019,0.497862,0.528733,0.528623,0.538412,0.496262,0.513399,0.502412,0.490745,0.489601,0.510744,0.510730,0.551174,0.510807,0.504414,0.499830,0.486642,0.485006,0.493711,0.493745,0.552701,0.514128
1200,0.427963,0.436710,0.406612,0.407286,0.409246,0.408684,0.466375,0.446846,0.537783,0.479812,0.425279,0.424386,0.434668,0.430395,0.485875,0.448488,0.526364,0.489114,0.467300,0.466627,0.489576,0.484648,0.522724,0.471166,0.520797,0.498264,0.491314,0.490342,0.532527,0.532202,0.549023,0.490597,0.512574,0.494654,0.484492,0.483263,0.513430,0.513344,0.565942,0.508063,0.505437,0.498082,0.483134,0.481457,0.494249,0.494285,0.566760,0.511842
1400,0.413704,0.422131,0.387682,0.388355,0.392969,0.391350,0.463638,0.436263,0.549207,0.470728,0.406438,0.404535,0.418281,0.412776,0.490173,0.438151,0.533862,0.480396,0.448775,0.447980,0.474037,0.467780,0.531053,0.462480,0.522981,0.488251,0.481087,0.480101,0.528580,0.527854,0.560792,0.483995,0.514350,0.487277,0.476748,0.475506,0.512792,0.512574,0.578982,0.502577,0.508725,0.496200,0.479646,0.477888,0.494083,0.494102,0.582757,0.507573
1600,0.401906,0.408873,0.370812,0.371122,0.379112,0.375571,0.463880,0.425935,0.562942,0.462011,0.389582,0.386213,0.402266,0.395554,0.499727,0.427424,0.545675,0.470843,0.430896,0.429828,0.459211,0.451564,0.542433,0.452990,0.525413,0.478311,0.469686,0.468651,0.522194,0.520962,0.575200,0.476402,0.515610,0.477567,0.467486,0.466267,0.509135,0.508736,0.594556,0.494851,0.513992,0.495139,0.476431,0.474591,0.494090,0.494089,0.600205,0.500212
1800,0.391392,0.396056,0.356054,0.355594,0.367927,0.361571,0.465496,0.416160,0.578480,0.453394,0.373954,0.368447,0.386933,0.379110,0.510793,0.419520,0.560909,0.462150,0.413786,0.412149,0.444569,0.435682,0.554392,0.444838,0.530915,0.468907,0.456955,0.455821,0.512487,0.510642,0.588557,0.468647,0.516419,0.468974,0.458074,0.456917,0.503868,0.503237,0.609828,0.488139,0.517394,0.492467,0.472895,0.471074,0.493582,0.493554,0.616014,0.494740
