step,L0.qk_lut.T_soft,L0.qk_lut.T_sel,L0.v_lut.T_soft,L0.v_lut.T_sel,L0.out_proj.T_soft,L0.out_proj.T_sel,L0.residual_lut.T_soft,L0.residual_lut.T_sel,L1.qk_lut.T_soft,L1.qk_lut.T_sel,L1.v_lut.T_soft,L1.v_lut.T_sel,L1.out_proj.T_soft,L1.out_proj.T_sel,L1.residual_lut.T_soft,L1.residual_lut.T_sel,L2.qk_lut.T_soft,L2.qk_lut.T_sel,L2.v_lut.T_soft,L2.v_lut.T_sel,L2.out_proj.T_soft,L2.out_proj.T_sel,L2.residual_lut.T_soft,L2.residual_lut.T_sel,L3.qk_lut.T_soft,L3.qk_lut.T_sel,L3.v_lut.T_soft,L3.v_lut.T_sel,L3.out_proj.T_soft,L3.out_proj.T_sel,L3.residual_lut.T_soft,L3.residual_lut.T_sel,L4.qk_lut.T_soft,L4.qk_lut.T_sel,L4.v_lut.T_soft,L4.v_lut.T_sel,L4.out_proj.T_soft,L4.out_proj.T_sel,L4.residual_lut.T_soft,L4.residual_lut.T_sel,L5.qk_lut.T_soft,L5.qk_lut.T_sel,L5.v_lut.T_soft,L5.v_lut.T_sel,L5.out_proj.T_soft,L5.out_proj.T_sel,L5.residual_lut.T_soft,L5.residual_lut.T_sel
0,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000,0.500000
200,0.498000,0.498422,0.498144,0.498175,0.499528,0.499170,0.499125,0.498554,0.500814,0.499837,0.498183,0.498201,0.500849,0.500514,0.499823,0.499099,0.500083,0.499242,0.498629,0.498607,0.500748,0.500528,0.500209,0.499390,0.499783,0.499080,0.498937,0.498935,0.500789,0.500638,0.500870,0.500024,0.499729,0.499348,0.499442,0.499463,0.500797,0.500727,0.501253,0.500450,0.499376,0.499188,0.499292,0.499300,0.500492,0.500431,0.501837,0.501356
400,0.491762,0.493906,0.491356,0.492197,0.494172,0.492688,0.497681,0.494867,0.505115,0.501002,0.491499,0.491800,0.500531,0.497186,0.498240,0.494805,0.500767,0.496744,0.491898,0.492062,0.504757,0.502359,0.501189,0.496594,0.500197,0.496596,0.492397,0.492515,0.504446,0.501895,0.503530,0.498519,0.499483,0.497636,0.495806,0.495876,0.506581,0.505173,0.505953,0.500748,0.497512,0.496576,0.496841,0.496920,0.505040,0.504019,0.509731,0.506294
600,0.480363,0.485376,0.477720,0.480605,0.489048,0.482457,0.496820,0.490105,0.510523,0.499988,0.480235,0.480851,0.507422,0.490828,0.495991,0.487020,0.500757,0.490665,0.480242,0.480440,0.518121,0.508529,0.504675,0.492114,0.500974,0.491912,0.480300,0.480527,0.511986,0.500511,0.510544,0.495434,0.499580,0.493968,0.487630,0.487924,0.520198,0.514008,0.515910,0.500983,0.494447,0.492535,0.492463,0.492619,0.514821,0.510701,0.522064,0.510743
800,0.462113,0.470139,0.457102,0.462097,0.498660,0.473749,0.497293,0.482586,0.516174,0.496221,0.463173,0.463982,0.527293,0.484282,0.496542,0.476066,0.502463,0.481198,0.463883,0.463678,0.541560,0.519193,0.512243,0.485891,0.504607,0.485398,0.463894,0.464056,0.527799,0.499556,0.522599,0.491544,0.497522,0.486668,0.476587,0.477061,0.540466,0.525478,0.530659,0.500723,0.490609,0.487142,0.486906,0.487147,0.529809,0.518294,0.538347,0.514649
1000,0.441597,0.451430,0.434346,0.440763,0.520918,0.471335,0.500162,0.473101,0.524191,0.494253,0.446090,0.446218,0.556059,0.483835,0.502232,0.463771,0.504017,0.469262,0.445997,0.445479,0.570488,0.531962,0.524321,0.478630,0.507963,0.477246,0.446840,0.446861,0.549844,0.495799,0.538905,0.486440,0.496641,0.479589,0.464566,0.465039,0.565662,0.537544,0.549328,0.498348,0.487298,0.482151,0.481943,0.482174,0.550185,0.526220,0.554709,0.512042
1200,0.422138,0.432888,0.413783,0.421139,0.548442,0.476171,0.505733,0.465331,0.530832,0.491253,0.429803,0.428858,0.587057,0.486539,0.511146,0.453001,0.507429,0.460210,0.430264,0.429181,0.600785,0.539934,0.535789,0.470265,0.513421,0.470322,0.432355,0.432239,0.574211,0.491163,0.554384,0.477216,0.493964,0.471780,0.454272,0.454863,0.592104,0.548561,0.563741,0.490236,0.484907,0.477474,0.477921,0.478202,0.567407,0.531894,0.565788,0.504761
1400,0.406112,0.417048,0.395265,0.402909,0.578330,0.484156,0.510709,0.457320,0.536778,0.486908,0.414560,0.411872,0.620716,0.490338,0.522450,0.443281,0.512572,0.450611,0.416618,0.414351,0.631971,0.543677,0.547745,0.460746,0.519186,0.462692,0.418647,0.418084,0.600347,0.485543,0.567969,0.467034,0.493563,0.464889,0.444779,0.445276,0.618370,0.557117,0.576502,0.481112,0.481320,0.471738,0.473641,0.473858,0.585066,0.535225,0.573462,0.494549
1600,0.390601,0.400950,0.377645,0.385025,0.609271,0.493550,0.517242,0.448059,0.544145,0.483953,0.404445,0.398639,0.656011,0.497877,0.535621,0.434761,0.519577,0.442087,0.404801,0.401104,0.663931,0.544209,0.562281,0.451964,0.524372,0.455093,0.405999,0.404527,0.627553,0.479837,0.581591,0.455719,0.493565,0.457451,0.433489,0.434014,0.642909,0.559480,0.587610,0.470496,0.478108,0.465684,0.469224,0.469247,0.605881,0.537719,0.579361,0.482826
1800,0.377330,0.386299,0.362220,0.368750,0.641104,0.502434,0.523434,0.439391,0.549199,0.479997,0.395949,0.386427,0.692805,0.505316,0.551165,0.427141,0.528281,0.434890,0.393703,0.388042,0.697295,0.542034,0.576212,0.442879,0.533426,0.449272,0.395723,0.392792,0.656789,0.473191,0.595209,0.445108,0.495685,0.451956,0.422628,0.423283,0.670325,0.563084,0.596443,0.460042,0.476692,0.461204,0.464745,0.464717,0.621805,0.538401,0.583083,0.470601
