step,train_loss,val_loss
0,5.845464,5.859362
1000,2.075668,1.979036
2000,1.752854,1.743997
3000,1.690078,1.683497
4000,1.655037,1.654910
5000,1.631059,1.633971
6000,1.612203,1.608880
7000,1.597551,1.592613
8000,1.581808,1.578556
9000,1.567981,1.570461
10000,1.564052,1.560912
11000,1.551984,1.551989
12000,1.547144,1.547017
13000,1.537204,1.539781
14000,1.537809,1.534973
15000,1.531203,1.527717
16000,1.524574,1.523424
17000,1.519389,1.518565
18000,1.519409,1.514951
19000,1.512989,1.513015
20000,1.509423,1.506361
21000,1.503336,1.504174
22000,1.501822,1.500156
23000,1.496062,1.497462
24000,1.495765,1.495190
25000,1.495252,1.492315
26000,1.492857,1.488002
27000,1.486193,1.486080
28000,1.484220,1.483739
29000,1.482452,1.482088
30000,1.479926,1.478315
31000,1.478333,1.477308
32000,1.474423,1.473339
33000,1.473587,1.471824
34000,1.470420,1.469668
35000,1.466933,1.468077
36000,1.466676,1.466762
37000,1.464843,1.465594
38000,1.467197,1.462632
39000,1.461764,1.461290
40000,1.461243,1.459196
41000,1.461395,1.457513
42000,1.455652,1.457315
43000,1.456560,1.455987
44000,1.458953,1.453337
45000,1.455939,1.452990
46000,1.451737,1.453077
47000,1.452768,1.451852
48000,1.451886,1.451533
49000,1.452422,1.451338
